,PREDICTED,ACTUAL
15061948,103.096,83
15061949,90.59,85
15061951,74.635,86
15061952,110.452,86
15061953,102.043,86
15061958,102.238,17
15061960,87.827,83
15061961,102.323,86
15061962,56.533,17
15061963,88.674,86
15061965,88.584,41
15061966,97.944,86
15061967,101.268,86
15061968,104.01,86
15062036,104.574,96
15062038,72.948,86
15062039,99.353,342
15062046,113.975,6
15062050,59.442,21
15062051,74.246,86
15062067,64.871,18
15062069,96.353,5
15062071,88.947,342
15062080,101.754,346
15062092,103.811,318
15062094,101.493,86
15062097,109.639,86
15062099,90.176,85
15062100,79.506,21
15062101,75.306,93
15062102,86.703,41
15062103,128.872,344
15062105,99.747,96
15062106,88.209,16
15062107,99.215,83
15062108,88.622,86
15062109,74.041,85
15062111,129.135,342
15062112,101.268,86
15062114,140.663,313
15062117,74.555,85
15062118,74.075,83
15062122,106.081,84
15062124,109.644,96
15062126,105.267,83
15062130,90.052,83
15062136,74.884,17
15062137,90.07,86
15062138,106.162,83
15062139,73.075,85
15062142,56.383,17
15062145,111.652,83
15062146,74.878,83
15062149,73.506,5
15062150,129.562,96
15062151,79.161,85
15062152,88.253,6
15062153,87.578,83
15062331,95.713,74
15062332,96.123,67
15062333,134.926,313
15062334,94.751,12
15062335,92.488,83
15062337,74.294,96
15062338,74.109,85
15062346,80.109,85
15062347,79.831,74
15062348,74.676,85
15062349,94.627,85
15062350,91.366,83
15062351,89.466,83
15062353,60.14,22
15062354,74.642,22
15062356,77.107,85
15062357,101.215,86
15062358,88.842,85
15062360,65.638,27
15062361,128.173,84
15062363,97.195,86
15062366,106.524,83
15062367,141.316,313
15062368,74.272,85
15062369,73.092,86
15062370,95.872,83
