,PREDICTED,ACTUAL
15062152,87.695,6
15062153,87.171,83
15062331,95.444,74
15062332,96.905,67
15062333,143.184,313
15062334,94.813,12
15062335,90.961,83
15062337,73.423,96
15062338,73.527,85
15062346,82.085,85
15062347,75.319,74
15062348,74.276,85
15062349,91.537,85
15062350,88.418,83
15062351,87.684,83
15062353,51.781,22
15062354,74.369,22
15062356,74.789,85
15062357,101.557,86
15062358,88.482,85
15062360,60.614,27
15062361,140.452,84
15062363,99.004,86
15062366,108.095,83
15062367,150.484,313
15062368,73.779,85
15062369,69.945,86
15062370,93.213,83
