,PREDICTED,ACTUAL
15061953,87.655,86
15061954,84.524,86
15061957,93.694,96
15061960,83.704,86
15061961,88.583,86
15061962,41.383,41
15061963,83.698,86
15061965,43.305,41
15061967,88.304,86
15061968,63.569,86
15061969,42.304,40
15062036,93.686,96
15062038,86.475,86
15062039,79.183,40
15062046,38.695,41
15062050,35.305,33
15062051,84.724,86
15062052,85.62,86
15062053,83.69,86
15062063,84.995,33
15062069,38.689,41
15062071,73.064,33
15062080,43.313,41
15062081,43.304,41
15062092,83.199,41
15062094,88.306,86
15062097,82.596,86
15062098,84.847,85
15062099,87.533,96
15062100,35.301,33
15062101,82.906,93
15062102,43.308,41
15062103,43.307,41
15062104,82.309,83
15062105,91.204,96
15062106,85.172,93
15062107,85.161,83
15062108,84.277,86
15062109,86.32,85
15062111,80.006,41
15062112,88.306,86
15062114,43.309,41
15062115,43.311,41
15062117,85.711,85
15062118,85.157,83
15062119,82.596,83
15062124,43.298,41
15062126,85.314,83
15062130,80.687,83
15062137,83.933,86
15062138,83.57,83
15062139,71.943,85
15062142,41.414,41
15062143,78.958,96
15062144,89.431,96
15062145,71.91,83
15062150,93.702,96
15062151,82.706,85
15062152,85.278,84
15062153,84.129,83
15062331,73.993,74
15062332,69.301,67
15062333,43.304,41
15062334,62.678,41
15062335,85.306,83
15062337,89.875,96
15062338,87.306,85
15062344,93.694,96
15062348,82.697,85
15062349,82.697,85
15062351,84.007,83
15062353,43.306,41
15062354,81.904,41
15062357,88.306,86
15062359,35.306,33
15062360,37.211,33
15062361,82.356,96
15062363,88.302,86
15062366,85.317,83
15062367,44.083,41
15062370,81.968,83
15062371,61.272,40
15062372,80.691,83
