Prefix,HCL_component,Traits,Models,Predictive_ability
SecTuber,L,SecTuber.LCH.L,RKHS,0.301
Tallo,C,Tallo.LCH.C,BA,0.527
Tallo,C,Tallo.LCH.C,BA,0.608
Tallo,C,Tallo.LCH.C,BA,0.497
Tallo,C,Tallo.LCH.C,BA,0.509
Tallo,C,Tallo.LCH.C,BA,0.523
Tallo,C,Tallo.LCH.C,BA,0.58
Tallo,C,Tallo.LCH.C,BB,0.488
Tallo,C,Tallo.LCH.C,BB,0.573
Tallo,C,Tallo.LCH.C,BB,0.417
Tallo,C,Tallo.LCH.C,BB,0.442
Tallo,C,Tallo.LCH.C,BB,0.446
Tallo,C,Tallo.LCH.C,BB,0.551
Tallo,C,Tallo.LCH.C,BC,0.546
Tallo,C,Tallo.LCH.C,BC,0.46
Tallo,C,Tallo.LCH.C,BC,0.605
Tallo,C,Tallo.LCH.C,BC,0.427
Tallo,C,Tallo.LCH.C,BC,0.615
Tallo,C,Tallo.LCH.C,BC,0.5
Tallo,C,Tallo.LCH.C,BL,0.58
Tallo,C,Tallo.LCH.C,BL,0.45
Tallo,C,Tallo.LCH.C,BL,0.515
Tallo,C,Tallo.LCH.C,BL,0.481
Tallo,C,Tallo.LCH.C,BL,0.497
Tallo,C,Tallo.LCH.C,BL,0.613
Tallo,C,Tallo.LCH.C,BRR,0.523
Tallo,C,Tallo.LCH.C,BRR,0.554
Tallo,C,Tallo.LCH.C,BRR,0.509
Tallo,C,Tallo.LCH.C,BRR,0.486
Tallo,C,Tallo.LCH.C,BRR,0.551
Tallo,C,Tallo.LCH.C,BRR,0.572
Tallo,C,Tallo.LCH.C,GBLUP,0.416
Tallo,C,Tallo.LCH.C,GBLUP,0.552
Tallo,C,Tallo.LCH.C,GBLUP,0.538
Tallo,C,Tallo.LCH.C,GBLUP,0.537
Tallo,C,Tallo.LCH.C,GBLUP,0.495
Tallo,C,Tallo.LCH.C,GBLUP,0.49
Tallo,C,Tallo.LCH.C,EGBLUP,0.677
Tallo,C,Tallo.LCH.C,EGBLUP,0.498
Tallo,C,Tallo.LCH.C,EGBLUP,0.529
Tallo,C,Tallo.LCH.C,EGBLUP,0.516
Tallo,C,Tallo.LCH.C,EGBLUP,0.645
Tallo,C,Tallo.LCH.C,EGBLUP,0.51
Tallo,C,Tallo.LCH.C,RKHS,0.567
Tallo,C,Tallo.LCH.C,RKHS,0.582
Tallo,C,Tallo.LCH.C,RKHS,0.504
Tallo,C,Tallo.LCH.C,RKHS,0.61
Tallo,C,Tallo.LCH.C,RKHS,0.584
Tallo,C,Tallo.LCH.C,RKHS,0.585
Tallo,H,Tallo.LCH.H,BA,0.599
Tallo,H,Tallo.LCH.H,BA,0.446
Tallo,H,Tallo.LCH.H,BA,0.474
Tallo,H,Tallo.LCH.H,BA,0.408
Tallo,H,Tallo.LCH.H,BA,0.548
Tallo,H,Tallo.LCH.H,BA,0.541
Tallo,H,Tallo.LCH.H,BB,0.48
Tallo,H,Tallo.LCH.H,BB,0.562
Tallo,H,Tallo.LCH.H,BB,0.418
Tallo,H,Tallo.LCH.H,BB,0.406
Tallo,H,Tallo.LCH.H,BB,0.524
Tallo,H,Tallo.LCH.H,BB,0.484
Tallo,H,Tallo.LCH.H,BC,0.533
Tallo,H,Tallo.LCH.H,BC,0.386
Tallo,H,Tallo.LCH.H,BC,0.572
Tallo,H,Tallo.LCH.H,BC,0.489
Tallo,H,Tallo.LCH.H,BC,0.466
Tallo,H,Tallo.LCH.H,BC,0.531
Tallo,H,Tallo.LCH.H,BL,0.512
Tallo,H,Tallo.LCH.H,BL,0.537
Tallo,H,Tallo.LCH.H,BL,0.471
Tallo,H,Tallo.LCH.H,BL,0.544
Tallo,H,Tallo.LCH.H,BL,0.644
Tallo,H,Tallo.LCH.H,BL,0.278
Tallo,H,Tallo.LCH.H,BRR,0.547
Tallo,H,Tallo.LCH.H,BRR,0.477
Tallo,H,Tallo.LCH.H,BRR,0.525
Tallo,H,Tallo.LCH.H,BRR,0.476
Tallo,H,Tallo.LCH.H,BRR,0.492
Tallo,H,Tallo.LCH.H,BRR,0.602
Tallo,H,Tallo.LCH.H,GBLUP,0.457
Tallo,H,Tallo.LCH.H,GBLUP,0.418
Tallo,H,Tallo.LCH.H,GBLUP,0.591
Tallo,H,Tallo.LCH.H,GBLUP,0.502
Tallo,H,Tallo.LCH.H,GBLUP,0.53
Tallo,H,Tallo.LCH.H,GBLUP,0.444
Tallo,H,Tallo.LCH.H,EGBLUP,0.59
Tallo,H,Tallo.LCH.H,EGBLUP,0.418
Tallo,H,Tallo.LCH.H,EGBLUP,0.49
Tallo,H,Tallo.LCH.H,EGBLUP,0.587
Tallo,H,Tallo.LCH.H,EGBLUP,0.537
Tallo,H,Tallo.LCH.H,EGBLUP,0.411
Tallo,H,Tallo.LCH.H,RKHS,0.566
Tallo,H,Tallo.LCH.H,RKHS,0.5
Tallo,H,Tallo.LCH.H,RKHS,0.563
Tallo,H,Tallo.LCH.H,RKHS,0.566
Tallo,H,Tallo.LCH.H,RKHS,0.605
Tallo,H,Tallo.LCH.H,RKHS,0.45
Tallo,L,Tallo.LCH.L,BA,0.584
Tallo,L,Tallo.LCH.L,BA,0.561
Tallo,L,Tallo.LCH.L,BA,0.507
Tallo,L,Tallo.LCH.L,BA,0.558
Tallo,L,Tallo.LCH.L,BA,0.621
Tallo,L,Tallo.LCH.L,BA,0.439
Tallo,L,Tallo.LCH.L,BB,0.482
Tallo,L,Tallo.LCH.L,BB,0.507
Tallo,L,Tallo.LCH.L,BB,0.532
Tallo,L,Tallo.LCH.L,BB,0.58
Tallo,L,Tallo.LCH.L,BB,0.422
Tallo,L,Tallo.LCH.L,BB,0.614
Tallo,L,Tallo.LCH.L,BC,0.572
Tallo,L,Tallo.LCH.L,BC,0.464
Tallo,L,Tallo.LCH.L,BC,0.529
Tallo,L,Tallo.LCH.L,BC,0.503
Tallo,L,Tallo.LCH.L,BC,0.579
Tallo,L,Tallo.LCH.L,BC,0.544
Tallo,L,Tallo.LCH.L,BL,0.504
Tallo,L,Tallo.LCH.L,BL,0.541
Tallo,L,Tallo.LCH.L,BL,0.531
Tallo,L,Tallo.LCH.L,BL,0.517
Tallo,L,Tallo.LCH.L,BL,0.523
Tallo,L,Tallo.LCH.L,BL,0.622
Tallo,L,Tallo.LCH.L,BRR,0.544
Tallo,L,Tallo.LCH.L,BRR,0.507
Tallo,L,Tallo.LCH.L,BRR,0.6
Tallo,L,Tallo.LCH.L,BRR,0.507
Tallo,L,Tallo.LCH.L,BRR,0.525
Tallo,L,Tallo.LCH.L,BRR,0.629
Tallo,L,Tallo.LCH.L,GBLUP,0.458
Tallo,L,Tallo.LCH.L,GBLUP,0.522
Tallo,L,Tallo.LCH.L,GBLUP,0.58
Tallo,L,Tallo.LCH.L,GBLUP,0.604
Tallo,L,Tallo.LCH.L,GBLUP,0.407
Tallo,L,Tallo.LCH.L,GBLUP,0.475
Tallo,L,Tallo.LCH.L,EGBLUP,0.543
Tallo,L,Tallo.LCH.L,EGBLUP,0.524
Tallo,L,Tallo.LCH.L,EGBLUP,0.659
Tallo,L,Tallo.LCH.L,EGBLUP,0.592
Tallo,L,Tallo.LCH.L,EGBLUP,0.56
Tallo,L,Tallo.LCH.L,EGBLUP,0.562
Tallo,L,Tallo.LCH.L,RKHS,0.602
Tallo,L,Tallo.LCH.L,RKHS,0.682
Tallo,L,Tallo.LCH.L,RKHS,0.486
Tallo,L,Tallo.LCH.L,RKHS,0.609
Tallo,L,Tallo.LCH.L,RKHS,0.59
Tallo,L,Tallo.LCH.L,RKHS,0.478
