qqPrefix,HCL_component,Models,Traits,Heritability
CSBrote,C,BA,CSBrote.C,0.226468151241386
CSBrote,C,BA,CSBrote.C,0.314496028507949
CSBrote,C,BA,CSBrote.C,0.297284096747015
CSBrote,C,BA,CSBrote.C,0.263492967712157
CSBrote,C,BA,CSBrote.C,0.231293816687457
CSBrote,C,BA,CSBrote.C,0.275930735152097
CSBrote,C,BA,CSBrote.C,0.220491790510714
CSBrote,C,BA,CSBrote.C,0.245278556671006
CSBrote,C,BA,CSBrote.C,0.196045689996857
CSBrote,C,BA,CSBrote.C,0.315660151853238
CSBrote,C,BA,CSBrote.C,0.313322985990185
CSBrote,C,BA,CSBrote.C,0.358321096665533
CSBrote,C,BA,CSBrote.C,0.280319774963969
CSBrote,C,BA,CSBrote.C,0.274574253059994
CSBrote,C,BA,CSBrote.C,0.243355448338806
CSBrote,C,BA,CSBrote.C,0.200881203617248
CSBrote,C,BA,CSBrote.C,0.199538563635509
CSBrote,C,BA,CSBrote.C,0.182388107558093
CSBrote,C,BA,CSBrote.C,0.138456279689667
CSBrote,C,BA,CSBrote.C,0.128636114508958
CSBrote,C,BA,CSBrote.C,0.170054612118337
CSBrote,C,BA,CSBrote.C,0.223134995694924
CSBrote,C,BA,CSBrote.C,0.202957886677855
CSBrote,C,BA,CSBrote.C,0.17019822802361
CSBrote,C,BA,CSBrote.C,0.183669390824921
CSBrote,C,BA,CSBrote.C,0.176678398348076
CSBrote,C,BA,CSBrote.C,0.187715624237802
CSBrote,C,BA,CSBrote.C,0.159998358772093
CSBrote,C,BA,CSBrote.C,0.269278360629839
CSBrote,C,BA,CSBrote.C,0.196951761802763
CSBrote,C,BA,CSBrote.C,0.211518992889893
CSBrote,C,BA,CSBrote.C,0.198376437881533
CSBrote,C,BA,CSBrote.C,0.280467298442356
CSBrote,C,BA,CSBrote.C,0.245723834209627
CSBrote,C,BA,CSBrote.C,0.279058283578015
CSBrote,C,BA,CSBrote.C,0.224580999756496
CSBrote,C,BA,CSBrote.C,0.20508584134573
CSBrote,C,BA,CSBrote.C,0.169442901595393
CSBrote,C,BA,CSBrote.C,0.194505007100683
CSBrote,C,BA,CSBrote.C,0.24441823093586
CSBrote,C,BA,CSBrote.C,0.232709548402249
CSBrote,C,BA,CSBrote.C,0.297080082058035
CSBrote,C,BA,CSBrote.C,0.314281760554986
CSBrote,C,BA,CSBrote.C,0.266253514751347
CSBrote,C,BA,CSBrote.C,0.338938978207476
CSBrote,C,BA,CSBrote.C,0.342047091719207
CSBrote,C,BA,CSBrote.C,0.358562446493373
CSBrote,C,BA,CSBrote.C,0.269421783985858
CSBrote,C,BA,CSBrote.C,0.288802744959216
CSBrote,C,BA,CSBrote.C,0.28764699012576
CSBrote,C,BA,CSBrote.C,0.267839203679049
CSBrote,C,BA,CSBrote.C,0.218079179356626
CSBrote,C,BA,CSBrote.C,0.206631369089061
CSBrote,C,BA,CSBrote.C,0.229369391564591
CSBrote,C,BA,CSBrote.C,0.272794335608446
CSBrote,C,BA,CSBrote.C,0.351626898801836
CSBrote,C,BA,CSBrote.C,0.333121561207354
CSBrote,C,BA,CSBrote.C,0.285451463226673
CSBrote,C,BA,CSBrote.C,0.308843682582067
CSBrote,C,BA,CSBrote.C,0.243029946324073
CSBrote,C,BA,CSBrote.C,0.199067219634862
CSBrote,C,BA,CSBrote.C,0.148678167047646
CSBrote,C,BA,CSBrote.C,0.207973011057341
CSBrote,C,BA,CSBrote.C,0.257560546198051
CSBrote,C,BA,CSBrote.C,0.270625497435712
CSBrote,C,BA,CSBrote.C,0.226497013837783
CSBrote,C,BA,CSBrote.C,0.203015080807533
CSBrote,C,BA,CSBrote.C,0.200422494836727
CSBrote,C,BA,CSBrote.C,0.162729719495419
CSBrote,C,BA,CSBrote.C,0.178633690586717
CSBrote,C,BA,CSBrote.C,0.245176079233918
CSBrote,C,BA,CSBrote.C,0.226181833100845
CSBrote,C,BA,CSBrote.C,0.243674739638365
CSBrote,C,BA,CSBrote.C,0.175267301906048
CSBrote,C,BA,CSBrote.C,0.184572559346775
CSBrote,C,BA,CSBrote.C,0.194607706252853
CSBrote,C,BA,CSBrote.C,0.215350321227687
CSBrote,C,BA,CSBrote.C,0.227878896295499
CSBrote,C,BA,CSBrote.C,0.334805238767835
CSBrote,C,BA,CSBrote.C,0.364852050678046
CSBrote,C,BA,CSBrote.C,0.339562667026646
CSBrote,C,BA,CSBrote.C,0.255729125495455
CSBrote,C,BA,CSBrote.C,0.193677736809081
CSBrote,C,BA,CSBrote.C,0.215145522904788
CSBrote,C,BA,CSBrote.C,0.207525773993293
CSBrote,C,BA,CSBrote.C,0.311770322268263
CSBrote,C,BA,CSBrote.C,0.299751317127725
CSBrote,C,BA,CSBrote.C,0.227251785485842
CSBrote,C,BA,CSBrote.C,0.217466967732029
CSBrote,C,BA,CSBrote.C,0.217106572447948
CSBrote,C,BA,CSBrote.C,0.227688715115443
CSBrote,C,BA,CSBrote.C,0.192185742132786
CSBrote,C,BA,CSBrote.C,0.21692712268099
CSBrote,C,BA,CSBrote.C,0.183766152228008
CSBrote,C,BA,CSBrote.C,0.236269609094431
CSBrote,C,BA,CSBrote.C,0.343762042124715
CSBrote,C,BA,CSBrote.C,0.279116847128855
CSBrote,C,BA,CSBrote.C,0.248866770130486
CSBrote,C,BA,CSBrote.C,0.292152133699329
CSBrote,C,BA,CSBrote.C,0.283590457549783
CSBrote,C,BA,CSBrote.C,0.312567426059173
CSBrote,C,BA,CSBrote.C,0.295517893001332
CSBrote,C,BA,CSBrote.C,0.271558540489034
CSBrote,C,BA,CSBrote.C,0.247739708862642
CSBrote,C,BA,CSBrote.C,0.27873786336221
CSBrote,C,BA,CSBrote.C,0.253455070084362
CSBrote,C,BA,CSBrote.C,0.291683389848766
CSBrote,C,BA,CSBrote.C,0.324368592948734
CSBrote,C,BA,CSBrote.C,0.334882303281144
CSBrote,C,BA,CSBrote.C,0.329172680040948
CSBrote,C,BA,CSBrote.C,0.313676622502406
CSBrote,C,BA,CSBrote.C,0.26727842301411
CSBrote,C,BA,CSBrote.C,0.29866288428343
CSBrote,C,BA,CSBrote.C,0.277779396943817
CSBrote,C,BA,CSBrote.C,0.295233459529838
CSBrote,C,BA,CSBrote.C,0.25943341015199
CSBrote,C,BA,CSBrote.C,0.207423149798478
CSBrote,C,BA,CSBrote.C,0.211156425262674
CSBrote,C,BA,CSBrote.C,0.188167743362553
CSBrote,C,BA,CSBrote.C,0.263876343976896
CSBrote,C,BA,CSBrote.C,0.233012033272825
CSBrote,C,BA,CSBrote.C,0.222151275274708
CSBrote,C,BA,CSBrote.C,0.193408469466686
CSBrote,C,BA,CSBrote.C,0.204507565116006
CSBrote,C,BA,CSBrote.C,0.191701554284624
CSBrote,C,BA,CSBrote.C,0.179998368159877
CSBrote,C,BA,CSBrote.C,0.196508163896275
CSBrote,C,BA,CSBrote.C,0.18014717094816
CSBrote,C,BA,CSBrote.C,0.192208654836103
CSBrote,C,BA,CSBrote.C,0.201153652852448
CSBrote,C,BA,CSBrote.C,0.203572823986708
CSBrote,C,BA,CSBrote.C,0.245169472296797
CSBrote,C,BA,CSBrote.C,0.215849666854363
CSBrote,C,BA,CSBrote.C,0.224707471420527
CSBrote,C,BA,CSBrote.C,0.244943108115786
CSBrote,C,BA,CSBrote.C,0.305861992652448
CSBrote,C,BA,CSBrote.C,0.251041850997196
CSBrote,C,BA,CSBrote.C,0.262587163147313
CSBrote,C,BA,CSBrote.C,0.226621319389952
CSBrote,C,BA,CSBrote.C,0.215020780147914
CSBrote,C,BA,CSBrote.C,0.244598860876446
CSBrote,C,BA,CSBrote.C,0.229410222277298
CSBrote,C,BA,CSBrote.C,0.188432248011434
CSBrote,C,BA,CSBrote.C,0.234826319547128
CSBrote,C,BA,CSBrote.C,0.282087824825405
CSBrote,C,BA,CSBrote.C,0.299358584568768
CSBrote,C,BA,CSBrote.C,0.198420218470181
CSBrote,C,BA,CSBrote.C,0.289986780147284
CSBrote,C,BA,CSBrote.C,0.264895351995614
CSBrote,C,BA,CSBrote.C,0.185430310748898
CSBrote,C,BA,CSBrote.C,0.1704752021553
CSBrote,C,BA,CSBrote.C,0.208620481154522
CSBrote,C,BA,CSBrote.C,0.230850451649938
CSBrote,C,BA,CSBrote.C,0.218119966955471
CSBrote,C,BA,CSBrote.C,0.303119482369309
CSBrote,C,BA,CSBrote.C,0.215171078502083
CSBrote,C,BA,CSBrote.C,0.248037054266702
CSBrote,C,BA,CSBrote.C,0.329629132970349
CSBrote,C,BA,CSBrote.C,0.299630586938366
CSBrote,C,BA,CSBrote.C,0.3924132425155
CSBrote,C,BA,CSBrote.C,0.327092703280923
CSBrote,C,BA,CSBrote.C,0.327779697766747
CSBrote,C,BA,CSBrote.C,0.302386761024517
CSBrote,C,BA,CSBrote.C,0.300613253219065
CSBrote,C,BA,CSBrote.C,0.345419436711428
CSBrote,C,BA,CSBrote.C,0.31083274771665
CSBrote,C,BA,CSBrote.C,0.305727210386353
CSBrote,C,BA,CSBrote.C,0.285730635835247
CSBrote,C,BA,CSBrote.C,0.295949881149521
CSBrote,C,BA,CSBrote.C,0.276055161577679
CSBrote,C,BA,CSBrote.C,0.250871492647163
CSBrote,C,BA,CSBrote.C,0.231962539870616
CSBrote,C,BA,CSBrote.C,0.257499550768404
CSBrote,C,BA,CSBrote.C,0.169627091017837
CSBrote,C,BA,CSBrote.C,0.163084831928489
CSBrote,C,BA,CSBrote.C,0.253281954020527
CSBrote,C,BA,CSBrote.C,0.306482476523581
CSBrote,C,BA,CSBrote.C,0.307947418832295
CSBrote,C,BA,CSBrote.C,0.326048717202832
CSBrote,C,BA,CSBrote.C,0.229629676095342
CSBrote,C,BA,CSBrote.C,0.229904632946575
CSBrote,C,BA,CSBrote.C,0.271140220002698
CSBrote,C,BA,CSBrote.C,0.250316628156956
CSBrote,C,BA,CSBrote.C,0.249642292482059
CSBrote,C,BA,CSBrote.C,0.222235514673164
CSBrote,C,BA,CSBrote.C,0.240484871598899
CSBrote,C,BA,CSBrote.C,0.211575334963795
CSBrote,C,BA,CSBrote.C,0.239679773839222
CSBrote,C,BA,CSBrote.C,0.226276070335824
CSBrote,C,BA,CSBrote.C,0.251501047926135
CSBrote,C,BA,CSBrote.C,0.281083446684356
CSBrote,C,BA,CSBrote.C,0.240009540366939
CSBrote,C,BA,CSBrote.C,0.260251252111185
CSBrote,C,BA,CSBrote.C,0.214725095322562
CSBrote,C,BA,CSBrote.C,0.224047948870268
CSBrote,C,BA,CSBrote.C,0.256169416387254
CSBrote,C,BA,CSBrote.C,0.256699072250512
CSBrote,C,BA,CSBrote.C,0.212507767880922
CSBrote,C,BA,CSBrote.C,0.216482861325276
CSBrote,C,BA,CSBrote.C,0.227551473328504
CSBrote,C,BA,CSBrote.C,0.237002444824535
CSBrote,C,BA,CSBrote.C,0.211099499077113
CSBrote,C,BA,CSBrote.C,0.165986131743127
CSBrote,C,BA,CSBrote.C,0.170868931630782
CSBrote,C,BA,CSBrote.C,0.216603002842396
CSBrote,C,BA,CSBrote.C,0.16365234085665
CSBrote,C,BA,CSBrote.C,0.164526649104881
CSBrote,C,BA,CSBrote.C,0.166510856173501
CSBrote,C,BA,CSBrote.C,0.192272391532933
CSBrote,C,BA,CSBrote.C,0.187171116420473
CSBrote,C,BA,CSBrote.C,0.184133536233646
CSBrote,C,BA,CSBrote.C,0.178351038982354
CSBrote,C,BA,CSBrote.C,0.191018873764991
CSBrote,C,BA,CSBrote.C,0.216604347982413
CSBrote,C,BA,CSBrote.C,0.170049546092172
CSBrote,C,BA,CSBrote.C,0.21842449517736
CSBrote,C,BA,CSBrote.C,0.258675699632998
CSBrote,C,BA,CSBrote.C,0.230724978883773
CSBrote,C,BA,CSBrote.C,0.160984550628325
CSBrote,C,BA,CSBrote.C,0.169880668502643
CSBrote,C,BA,CSBrote.C,0.213412093378307
CSBrote,C,BA,CSBrote.C,0.235188105691477
CSBrote,C,BA,CSBrote.C,0.272104092591728
CSBrote,C,BA,CSBrote.C,0.224784477165916
CSBrote,C,BA,CSBrote.C,0.190907417480136
CSBrote,C,BA,CSBrote.C,0.200170774635287
CSBrote,C,BA,CSBrote.C,0.192928060744866
CSBrote,C,BA,CSBrote.C,0.233670963321062
CSBrote,C,BA,CSBrote.C,0.180449952940234
CSBrote,C,BA,CSBrote.C,0.232481005338178
CSBrote,C,BA,CSBrote.C,0.221492104274382
CSBrote,C,BA,CSBrote.C,0.267997891740533
CSBrote,C,BA,CSBrote.C,0.26865168689663
CSBrote,C,BA,CSBrote.C,0.306078907671593
CSBrote,C,BA,CSBrote.C,0.254192782043698
CSBrote,C,BA,CSBrote.C,0.295708359949755
CSBrote,C,BA,CSBrote.C,0.361506083914832
CSBrote,C,BA,CSBrote.C,0.359678596715251
CSBrote,C,BA,CSBrote.C,0.315812209606133
CSBrote,C,BA,CSBrote.C,0.301248033625012
CSBrote,C,BA,CSBrote.C,0.282287822878229
CSBrote,C,BA,CSBrote.C,0.309035164734137
CSBrote,C,BA,CSBrote.C,0.232742935258956
CSBrote,C,BA,CSBrote.C,0.239196016503271
CSBrote,C,BA,CSBrote.C,0.237555971471092
CSBrote,C,BA,CSBrote.C,0.24782642511865
CSBrote,C,BA,CSBrote.C,0.221895934118176
CSBrote,C,BA,CSBrote.C,0.181835226204486
CSBrote,C,BA,CSBrote.C,0.202631397825594
CSBrote,C,BA,CSBrote.C,0.213807886880142
CSBrote,C,BA,CSBrote.C,0.15722658840259
CSBrote,C,BA,CSBrote.C,0.201312420611005
CSBrote,C,BA,CSBrote.C,0.219352038207068
CSBrote,C,BA,CSBrote.C,0.248482115182002
CSBrote,C,BA,CSBrote.C,0.276711089263684
CSBrote,C,BA,CSBrote.C,0.312679353379873
CSBrote,C,BA,CSBrote.C,0.333372988175862
CSBrote,C,BA,CSBrote.C,0.267800859355732
CSBrote,C,BA,CSBrote.C,0.343286365418244
CSBrote,C,BA,CSBrote.C,0.32974625932487
CSBrote,C,BA,CSBrote.C,0.288511808038906
CSBrote,C,BA,CSBrote.C,0.318212032998748
CSBrote,C,BA,CSBrote.C,0.303278795198493
CSBrote,C,BA,CSBrote.C,0.294276783930914
CSBrote,C,BA,CSBrote.C,0.262863852763406
CSBrote,C,BA,CSBrote.C,0.272058815279406
CSBrote,C,BA,CSBrote.C,0.265918657539755
CSBrote,C,BA,CSBrote.C,0.26690828665217
CSBrote,C,BA,CSBrote.C,0.258331055044811
CSBrote,C,BA,CSBrote.C,0.282990045064542
CSBrote,C,BA,CSBrote.C,0.274127775962765
CSBrote,C,BA,CSBrote.C,0.323377369610138
CSBrote,C,BA,CSBrote.C,0.271719272228948
CSBrote,C,BA,CSBrote.C,0.291185654235103
CSBrote,C,BA,CSBrote.C,0.329883801706544
CSBrote,C,BA,CSBrote.C,0.280828343847094
CSBrote,C,BA,CSBrote.C,0.321427276985465
CSBrote,C,BA,CSBrote.C,0.323957105301771
CSBrote,C,BA,CSBrote.C,0.243772166641178
CSBrote,C,BA,CSBrote.C,0.182079015783422
CSBrote,C,BA,CSBrote.C,0.177571101633925
CSBrote,C,BA,CSBrote.C,0.203296761527986
CSBrote,C,BA,CSBrote.C,0.190077236351925
CSBrote,C,BA,CSBrote.C,0.153292418087605
CSBrote,C,BA,CSBrote.C,0.164826317109453
CSBrote,C,BA,CSBrote.C,0.227782263378111
CSBrote,C,BA,CSBrote.C,0.267737086873074
CSBrote,C,BA,CSBrote.C,0.249420850953407
CSBrote,C,BA,CSBrote.C,0.228115292946927
CSBrote,C,BA,CSBrote.C,0.204015070346242
CSBrote,C,BA,CSBrote.C,0.183477682994236
CSBrote,C,BA,CSBrote.C,0.215288478860883
CSBrote,C,BA,CSBrote.C,0.237176949505412
CSBrote,C,BA,CSBrote.C,0.231234750540121
CSBrote,C,BA,CSBrote.C,0.203000286613096
CSBrote,C,BA,CSBrote.C,0.2550508543535
CSBrote,C,BA,CSBrote.C,0.247139015800671
CSBrote,C,BA,CSBrote.C,0.218220827661436
CSBrote,C,BA,CSBrote.C,0.25901084567316
CSBrote,C,BA,CSBrote.C,0.271627623044639
CSBrote,C,BA,CSBrote.C,0.372147162070791
CSBrote,C,BA,CSBrote.C,0.384232459635391
CSBrote,C,BA,CSBrote.C,0.375300723645727
CSBrote,C,BA,CSBrote.C,0.299982085540062
CSBrote,C,BA,CSBrote.C,0.289779836223271
CSBrote,C,BA,CSBrote.C,0.323040124008745
CSBrote,C,BA,CSBrote.C,0.303029612565954
CSBrote,C,BA,CSBrote.C,0.364441222818571
CSBrote,C,BA,CSBrote.C,0.314999232789506
CSBrote,C,BA,CSBrote.C,0.269573378872078
CSBrote,C,BA,CSBrote.C,0.273277759545198
CSBrote,C,BA,CSBrote.C,0.246813170303254
CSBrote,C,BA,CSBrote.C,0.237029357307802
CSBrote,C,BA,CSBrote.C,0.254180520427297
CSBrote,C,BA,CSBrote.C,0.275444199275595
CSBrote,C,BA,CSBrote.C,0.292621379564802
CSBrote,C,BA,CSBrote.C,0.299575871616123
CSBrote,C,BA,CSBrote.C,0.254046561349936
CSBrote,C,BA,CSBrote.C,0.272651875045232
CSBrote,C,BA,CSBrote.C,0.270307741744821
CSBrote,C,BA,CSBrote.C,0.217002277469399
CSBrote,C,BA,CSBrote.C,0.267051809105978
CSBrote,C,BA,CSBrote.C,0.270256646558728
CSBrote,C,BA,CSBrote.C,0.260514242788798
CSBrote,C,BA,CSBrote.C,0.209725136924664
CSBrote,C,BA,CSBrote.C,0.290347687046614
CSBrote,C,BA,CSBrote.C,0.201776919312637
CSBrote,C,BA,CSBrote.C,0.219994771351112
CSBrote,C,BA,CSBrote.C,0.216290043583845
CSBrote,C,BA,CSBrote.C,0.246386806982876
CSBrote,C,BA,CSBrote.C,0.273486200106406
CSBrote,C,BA,CSBrote.C,0.311030744421162
CSBrote,C,BA,CSBrote.C,0.304751927820449
CSBrote,C,BA,CSBrote.C,0.237342753819412
CSBrote,C,BA,CSBrote.C,0.213267385249748
CSBrote,C,BA,CSBrote.C,0.230247681989433
CSBrote,C,BA,CSBrote.C,0.218240569136719
CSBrote,C,BA,CSBrote.C,0.232103377396165
CSBrote,C,BA,CSBrote.C,0.269109100156359
CSBrote,C,BA,CSBrote.C,0.284774980613839
CSBrote,C,BA,CSBrote.C,0.239104521555911
CSBrote,C,BA,CSBrote.C,0.21134850748583
CSBrote,C,BA,CSBrote.C,0.181276244815012
CSBrote,C,BA,CSBrote.C,0.203556086535429
CSBrote,C,BA,CSBrote.C,0.18490451400027
CSBrote,C,BA,CSBrote.C,0.184914354987325
CSBrote,C,BA,CSBrote.C,0.234350636935541
CSBrote,C,BA,CSBrote.C,0.22004037863351
CSBrote,C,BA,CSBrote.C,0.204853212285483
CSBrote,C,BA,CSBrote.C,0.1732435377114
CSBrote,C,BA,CSBrote.C,0.189251236095177
CSBrote,C,BA,CSBrote.C,0.206255402494512
CSBrote,C,BA,CSBrote.C,0.202547249517373
CSBrote,C,BA,CSBrote.C,0.169291119635547
CSBrote,C,BA,CSBrote.C,0.260628490079883
CSBrote,C,BA,CSBrote.C,0.262608288465515
CSBrote,C,BA,CSBrote.C,0.242255297211046
CSBrote,C,BA,CSBrote.C,0.24731561724855
CSBrote,C,BA,CSBrote.C,0.213554527674097
CSBrote,C,BA,CSBrote.C,0.278479430459131
CSBrote,C,BA,CSBrote.C,0.306648529909837
CSBrote,C,BA,CSBrote.C,0.360306316505656
CSBrote,C,BA,CSBrote.C,0.284130581697668
CSBrote,C,BA,CSBrote.C,0.309125836178769
CSBrote,C,BA,CSBrote.C,0.253226909143748
CSBrote,C,BA,CSBrote.C,0.234088122300167
CSBrote,C,BA,CSBrote.C,0.268169667433469
CSBrote,C,BA,CSBrote.C,0.282991443781116
CSBrote,C,BA,CSBrote.C,0.323584307348273
CSBrote,C,BA,CSBrote.C,0.263383172357616
CSBrote,C,BA,CSBrote.C,0.249736394621857
CSBrote,C,BA,CSBrote.C,0.234977367051849
CSBrote,C,BA,CSBrote.C,0.219916774511782
CSBrote,C,BA,CSBrote.C,0.160546883806065
CSBrote,C,BA,CSBrote.C,0.13972235945885
CSBrote,C,BA,CSBrote.C,0.149447068858682
CSBrote,C,BA,CSBrote.C,0.145050467688195
CSBrote,C,BA,CSBrote.C,0.18447825749729
CSBrote,C,BA,CSBrote.C,0.213105536962237
CSBrote,C,BA,CSBrote.C,0.155122088622324
CSBrote,C,BA,CSBrote.C,0.172238328601666
CSBrote,C,BA,CSBrote.C,0.176686353917115
CSBrote,C,BA,CSBrote.C,0.200905955793108
CSBrote,C,BA,CSBrote.C,0.232023763599882
CSBrote,C,BA,CSBrote.C,0.221729807344482
CSBrote,C,BA,CSBrote.C,0.270961182239909
CSBrote,C,BA,CSBrote.C,0.264836836191999
CSBrote,C,BA,CSBrote.C,0.249244680969191
CSBrote,C,BA,CSBrote.C,0.245120411595524
CSBrote,C,BA,CSBrote.C,0.272502755673979
CSBrote,C,BA,CSBrote.C,0.220549304337057
CSBrote,C,BA,CSBrote.C,0.215778295354607
CSBrote,C,BA,CSBrote.C,0.223577295889777
CSBrote,C,BA,CSBrote.C,0.228329757334901
CSBrote,C,BA,CSBrote.C,0.254585877343192
CSBrote,C,BA,CSBrote.C,0.271940735601156
CSBrote,C,BA,CSBrote.C,0.29984610500886
CSBrote,C,BA,CSBrote.C,0.196309988590009
CSBrote,C,BA,CSBrote.C,0.252214516917968
CSBrote,C,BA,CSBrote.C,0.275287939994511
CSBrote,C,BA,CSBrote.C,0.256012204350042
CSBrote,C,BA,CSBrote.C,0.305115046747526
CSBrote,C,BA,CSBrote.C,0.288628402816704
CSBrote,C,BA,CSBrote.C,0.274583474095013
CSBrote,C,BA,CSBrote.C,0.306924090304203
CSBrote,C,BA,CSBrote.C,0.30742937286605
CSBrote,C,BA,CSBrote.C,0.319186402609182
CSBrote,C,BA,CSBrote.C,0.30263253451602
CSBrote,C,BA,CSBrote.C,0.259450697358222
CSBrote,C,BA,CSBrote.C,0.308299206747119
CSBrote,C,BA,CSBrote.C,0.284837125850134
CSBrote,C,BA,CSBrote.C,0.235959885981944
CSBrote,C,BA,CSBrote.C,0.257491733865919
CSBrote,C,BA,CSBrote.C,0.270045156229949
CSBrote,C,BA,CSBrote.C,0.312050309473619
CSBrote,C,BA,CSBrote.C,0.263568845693497
CSBrote,C,BA,CSBrote.C,0.278678126827224
CSBrote,C,BA,CSBrote.C,0.302879427721783
CSBrote,C,BA,CSBrote.C,0.371875933219866
CSBrote,C,BA,CSBrote.C,0.364330071087815
CSBrote,C,BA,CSBrote.C,0.296617530622168
CSBrote,C,BA,CSBrote.C,0.307554136877928
CSBrote,C,BA,CSBrote.C,0.232585313750628
CSBrote,C,BA,CSBrote.C,0.231350215203237
CSBrote,C,BA,CSBrote.C,0.206991206308824
CSBrote,C,BA,CSBrote.C,0.205240990962779
CSBrote,C,BA,CSBrote.C,0.233820469538499
CSBrote,C,BA,CSBrote.C,0.220500469965074
CSBrote,C,BA,CSBrote.C,0.191427610602426
CSBrote,C,BA,CSBrote.C,0.22436385608821
CSBrote,C,BA,CSBrote.C,0.248860733683318
CSBrote,C,BA,CSBrote.C,0.305198178635673
CSBrote,C,BA,CSBrote.C,0.238875901809284
CSBrote,C,BA,CSBrote.C,0.254403079154869
CSBrote,C,BA,CSBrote.C,0.2307066924387
CSBrote,C,BA,CSBrote.C,0.284694246501623
CSBrote,C,BA,CSBrote.C,0.228296350281597
CSBrote,C,BA,CSBrote.C,0.208526879898869
CSBrote,C,BA,CSBrote.C,0.197384845041552
CSBrote,C,BA,CSBrote.C,0.192750879693161
CSBrote,C,BA,CSBrote.C,0.210423618333408
CSBrote,C,BA,CSBrote.C,0.17589301405866
CSBrote,C,BA,CSBrote.C,0.202918125144308
CSBrote,C,BA,CSBrote.C,0.20294145232119
CSBrote,C,BA,CSBrote.C,0.228885638413743
CSBrote,C,BA,CSBrote.C,0.242642441059953
CSBrote,C,BA,CSBrote.C,0.238332364932028
CSBrote,C,BA,CSBrote.C,0.200384484720081
CSBrote,C,BA,CSBrote.C,0.221235411544551
CSBrote,C,BA,CSBrote.C,0.233448577612689
CSBrote,C,BA,CSBrote.C,0.191210315549269
CSBrote,C,BA,CSBrote.C,0.149475505677471
CSBrote,C,BA,CSBrote.C,0.190428364120413
CSBrote,C,BA,CSBrote.C,0.179886209747982
CSBrote,C,BA,CSBrote.C,0.249284451131982
CSBrote,C,BA,CSBrote.C,0.247817762670746
CSBrote,C,BA,CSBrote.C,0.225780441875601
CSBrote,C,BA,CSBrote.C,0.242224906685264
CSBrote,C,BA,CSBrote.C,0.25546529333739
CSBrote,C,BA,CSBrote.C,0.236090079441567
CSBrote,C,BA,CSBrote.C,0.221938475954845
CSBrote,C,BA,CSBrote.C,0.180474575618648
CSBrote,C,BA,CSBrote.C,0.137781394492096
CSBrote,C,BA,CSBrote.C,0.173066964136349
CSBrote,C,BA,CSBrote.C,0.160027612341106
CSBrote,C,BA,CSBrote.C,0.173095559077422
CSBrote,C,BA,CSBrote.C,0.189589236790877
CSBrote,C,BA,CSBrote.C,0.278371954895232
CSBrote,C,BA,CSBrote.C,0.348198581197355
CSBrote,C,BA,CSBrote.C,0.307075150302348
CSBrote,C,BA,CSBrote.C,0.303964690374667
CSBrote,C,BA,CSBrote.C,0.315085637370122
CSBrote,C,BA,CSBrote.C,0.296280621025522
CSBrote,C,BA,CSBrote.C,0.258503591819235
CSBrote,C,BA,CSBrote.C,0.285751577237958
CSBrote,C,BA,CSBrote.C,0.271661420242656
CSBrote,C,BA,CSBrote.C,0.282554309448446
CSBrote,C,BA,CSBrote.C,0.342059137878789
CSBrote,C,BA,CSBrote.C,0.310499749739533
CSBrote,C,BA,CSBrote.C,0.254879413111196
CSBrote,C,BA,CSBrote.C,0.216257411981922
CSBrote,C,BA,CSBrote.C,0.238908830381755
CSBrote,C,BA,CSBrote.C,0.2240987993006
CSBrote,C,BA,CSBrote.C,0.234671760201265
CSBrote,C,BA,CSBrote.C,0.189820211470924
CSBrote,C,BA,CSBrote.C,0.205210575678839
CSBrote,C,BA,CSBrote.C,0.251186832762009
CSBrote,C,BA,CSBrote.C,0.26576011703116
CSBrote,C,BA,CSBrote.C,0.214196203451237
CSBrote,C,BA,CSBrote.C,0.230122072490664
CSBrote,C,BA,CSBrote.C,0.244358537250756
CSBrote,C,BA,CSBrote.C,0.262335853912185
CSBrote,C,BA,CSBrote.C,0.296397799601759
CSBrote,C,BA,CSBrote.C,0.320112171109733
CSBrote,C,BA,CSBrote.C,0.275510390315483
CSBrote,C,BA,CSBrote.C,0.275782841410181
CSBrote,C,BA,CSBrote.C,0.271645165104874
CSBrote,C,BA,CSBrote.C,0.306389586604035
CSBrote,C,BA,CSBrote.C,0.265714879561851
CSBrote,C,BA,CSBrote.C,0.209201881659628
CSBrote,C,BA,CSBrote.C,0.198392402299125
CSBrote,C,BA,CSBrote.C,0.221224768817614
CSBrote,C,BA,CSBrote.C,0.225296629748671
CSBrote,C,BA,CSBrote.C,0.289424673611826
CSBrote,C,BA,CSBrote.C,0.229070061197306
CSBrote,C,BA,CSBrote.C,0.237031950678911
CSBrote,C,BA,CSBrote.C,0.23355783822632
CSBrote,C,BA,CSBrote.C,0.204606418847129
CSBrote,C,BA,CSBrote.C,0.210331163455082
CSBrote,C,BA,CSBrote.C,0.170378802664282
CSBrote,C,BA,CSBrote.C,0.22414594749114
CSBrote,C,BA,CSBrote.C,0.216412192078719
CSBrote,C,BA,CSBrote.C,0.182742609915638
CSBrote,C,BA,CSBrote.C,0.192244385930955
CSBrote,C,BA,CSBrote.C,0.25453349255376
CSBrote,C,BA,CSBrote.C,0.236511866437694
CSBrote,C,BA,CSBrote.C,0.268326184108513
