,PREDICTED,ACTUAL
15061719,334.283,334
15061720,340.346,344
15061721,338.371,344
15061722,338.133,331
15061723,338.394,344
15061724,337.832,344
15061725,340.273,344
15061726,339.162,345
15061731,340.129,344
15061733,340.203,321
15061734,340.126,344
15061735,340.297,344
15061736,337.129,344
15061738,340.193,344
15061740,339.304,345
15061742,335.299,328
15061744,335.146,324
15061747,334.275,316
15061753,340.186,346
15061754,338.532,344
15061756,338.213,344
15061758,336.458,324
15061759,336.402,331
15061760,337.2,344
15061762,339.887,345
15061763,339.48,333
15061764,338.064,316
15061765,338.043,345
15061767,334.333,324
15061768,337.715,344
15061771,340.206,344
15061772,334.341,324
15061776,341.649,344
15061777,339.576,345
15061778,340.171,345
15061784,340.205,344
15061788,338.039,346
15061789,341.627,344
15061790,339.521,346
15061797,340.21,344
15061798,336.79,324
15061799,339.517,344
15061800,339.79,346
15061801,337.874,316
15061808,337.974,344
15061811,333.115,344
15061813,341.618,344
15061815,335.413,345
15061826,337.018,345
15061905,338.581,346
15061907,334.713,328
15061908,336.431,344
15061909,336.315,346
15061910,335.353,334
15061911,339.386,328
15061912,339.618,346
15061915,339.403,344
15061917,340.3,344
15061918,337.333,334
15061927,334.848,322
15061928,336.417,333
15061929,335.772,324
15061932,339.4,344
15061933,337.493,331
15061934,337.111,318
15061935,339.448,345
15061939,340.093,316
15061941,338.096,344
15061942,338.826,344
15061944,338.74,346
15061945,340.3,344
15061946,339.828,344
15061948,337.519,345
15061949,336.169,333
15061951,340.269,344
15061952,337.14,344
15061953,338.196,344
15061954,340.276,346
15061957,337.009,316
15061960,338.072,328
15061961,338.207,344
15061962,339.421,346
15061963,340.122,344
15061965,335.854,345
15061967,339.827,345
15061968,339.527,328
15061969,337.947,345
15062036,339.329,345
15062038,340.319,344
15062039,338.626,344
15062046,339.594,344
15062050,339.743,346
15062051,340.284,344
15062052,340.271,346
15062053,338.522,328
15062063,337.529,346
15062069,337.95,316
15062071,334.306,344
15062080,338.772,344
15062081,336.884,344
15062092,337.54,345
15062094,338.231,334
15062097,332.984,324
15062098,340.254,334
15062099,335.216,328
15062100,338.6,346
15062101,339.837,344
15062102,338.927,346
15062103,339.528,345
15062104,337.611,328
15062105,338.153,344
15062106,340.156,345
15062107,337.636,345
15062108,340.197,345
15062109,340.268,342
15062111,336.131,344
15062112,338.196,344
15062114,339.767,346
15062115,339.76,346
15062117,340.275,344
15062118,340.274,333
15062119,337.647,346
15062124,338.091,344
15062126,338.399,344
15062130,335.701,324
15062137,340.13,345
15062138,337.732,344
15062139,340.303,333
15062142,338.179,344
15062143,339.844,345
15062144,338.215,346
15062145,338.609,346
15062150,336.629,328
15062151,338.424,345
15062152,340.179,344
15062153,340.217,333
15062331,337.539,344
15062332,337.5,344
15062333,338.656,344
15062334,337.388,328
15062335,337.621,345
15062337,340.263,342
15062338,340.308,331
15062344,336.125,328
15062348,340.227,331
15062349,337.586,324
15062351,339.895,344
15062353,338.148,344
15062354,340.264,344
15062357,338.193,344
15062359,338.104,344
15062360,337.98,346
15062361,336.142,329
15062363,338.526,344
15062366,336.949,345
15062367,339.821,344
15062370,337.604,344
15062371,337.46,344
15062372,335.056,324
