,BA,BB
15061324,126.008,124.396
15061329,167.863,164.774
15061334,161.36,184.47
15061335,159.963,162.958
15061337,171.91,181.159
15061338,246.338,246.531
15061340,248.443,247.688
15061344,142.381,134.989
15061345,124.794,131.302
15061346,127.283,133.004
15061347,259.228,258.003
15061348,174.311,182.05
15061349,153.772,153.457
15061350,160.475,153.202
15061352,205.848,206.016
15061353,173.308,182.485
15061355,172.017,182.44
15061356,138.722,140.798
15061357,167.411,164.162
15061358,125.09,121.129
15061360,173.817,182.739
15061364,172.918,182.428
15061365,128.214,134.942
15061367,129.048,134.53
15061369,139.419,147.051
15061376,127.248,133.053
15061378,160.818,163.043
15061380,258.186,255.768
15061382,117.296,110.964
15061383,173.615,182.559
15061384,248.77,247.738
15061388,181.073,217.605
15061390,204.849,205.776
15061391,205.22,205.555
15061392,147.638,114.169
15061394,142.994,139.58
15061396,143.486,140.041
15061404,205.06,205.793
15061406,174.132,183.128
15061410,121.323,95.831
15061411,183.697,165.218
15061414,204.595,205.329
15061415,222.048,232.916
15061417,205.903,205.946
15061418,205.326,205.332
15061419,248.681,247.768
15061420,129.977,126.436
15061421,127.923,123.405
15061422,122.269,112.795
15061424,309.522,313.227
15061425,127.698,133.187
15061428,127.662,133.509
15061430,127.093,132.953
15061435,231.061,233.703
15061436,142.319,149.96
15061437,166.807,178.35
15061439,166.553,178.706
15061441,261.881,264.084
15061442,183.048,165.141
15061444,178.388,174.491
15061445,261.245,264.018
15061447,148.95,148.979
15061449,189.648,178.255
15061454,187.172,177.491
15061458,127,132.92
15061459,204.175,203.386
15061461,127.82,133.04
15061463,126.976,121.259
15061469,143.41,134.368
15061470,139.142,140.599
15061471,138.681,141.67
15061475,125.599,121.341
15061476,225.573,239.913
15061478,248.505,247.49
15061479,126.66,109.649
15061480,261.648,263.215
15061481,118.4,102.787
15061484,180.228,181.362
15061485,141.502,146.176
15061486,138.671,130.473
15061489,206.37,205.952
15061490,205.692,205.962
15061491,205.563,205.426
15061492,205.416,205.585
15061493,258.187,257.346
15061494,255.005,261.73
15061495,259.329,257.865
15061496,260.267,257.802
15061499,119.026,102.833
15061500,143.119,148.598
15061501,242.823,253.413
15061503,127.366,117.516
15061504,116.418,111.879
15061505,151.911,143.894
15061507,183.634,164.648
15061508,183.666,164.842
15061509,144.413,134.309
15061511,144.651,134.301
15061515,144.194,140.206
15061516,244.978,254.982
15061517,172.91,181.576
15061518,127.17,138.232
15061521,245.669,239.892
15061522,255.049,253.754
15061524,255.964,263.146
15061525,181.894,164.83
15061526,291.218,306.485
15061528,261.596,258.907
15061529,144.516,134.343
15061530,182.781,164.35
15061533,187.275,172.588
15061534,260.906,248.533
15061535,267.092,266.094
15061536,187.536,167.431
15061540,118.375,103.488
15061542,117.436,102.298
15061543,132.686,140.205
15061544,262.782,258.921
15061546,259.326,255.79
15061548,150.431,135.225
15061549,194.791,195.393
15061550,310.339,311.975
15061553,122.277,127.124
15061555,131.774,129.449
15061556,142.343,146.015
15061560,107.058,109.761
15061561,185.69,195.451
15061564,124.889,114.321
15061565,151.879,145.174
15061566,248.951,247.798
15061568,150.197,126.017
15061571,156.459,151.496
15061575,179.211,180.993
15061576,139.721,141.315
15061577,168.499,163.48
15061578,166.82,164.002
15061579,259.908,261.603
15061580,172.705,181.603
15061583,120.137,114.089
15061584,172.473,152.123
15061585,138.08,140.171
15061586,138.781,139.803
15061588,140.739,147.817
15061600,159.124,146.418
15061602,145.609,156.746
15061603,246.953,246.798
15061604,128.334,136.997
15061605,130.621,125.01
15061608,138.692,140.718
15061609,247.532,247.552
15061610,173.655,182.491
15061612,266.996,291.742
15061613,118.672,112.134
15061619,205.698,205.51
15061621,241.415,253.231
15061622,169.447,168.839
15061623,125.027,121.26
15061624,241.025,244.165
15061628,145.446,134.44
15061631,262.59,248.499
15061632,119.723,111.708
15061637,124.173,120.884
15061638,123.414,121.095
15061639,130.49,133.579
15061640,176.361,202.08
15061642,125.487,121.55
15061645,178.487,202.567
15061646,143.324,139.847
15061647,124.845,121.493
15061648,166.879,166.542
15061649,136.833,178.071
15061650,119.773,108.593
15061651,182.502,164.668
15061653,126.725,132.778
15061654,117.876,111.163
15061655,112.023,111.591
15061658,117.103,109.908
15061659,138.312,139.149
15061661,117.579,112.376
15061662,186.993,178.132
15061665,123.276,96.505
15061668,123.681,97.416
15061670,130.817,133.581
15061671,165.269,165.647
15061673,193.787,216.135
15061677,204.628,205.029
15061678,205.052,205.483
15061679,230.494,233.239
15061680,130.666,133.127
15061682,124.066,121.178
15061683,175.928,183.296
15061684,124.26,117.733
15061686,173.527,182.589
15061687,146.791,160.157
15061688,173.476,182.743
15061689,204.859,205.615
15061704,124.183,121.119
15061706,156.594,162.856
15061709,157.326,165.327
15061712,185.948,177.78
15061713,123.845,121.095
15061714,223.77,233.822
15061717,176.078,167.721
15061718,186.115,177.458
15061720,222.884,230.034
15061723,242.021,253.269
15061724,284.709,299.527
15061725,221.121,232.218
15061726,190.81,220.355
15061729,309.605,309.272
15061730,310.816,313.128
15061733,204.754,205.516
15061734,205.214,205.495
15061735,222.244,232.021
15061736,309.688,313.757
15061737,310.337,312.777
15061738,206.767,205.699
15061740,226.914,219.172
15061742,122.267,107.705
15061744,126.032,112.007
15061747,143.83,140.089
15061751,138.65,142.064
15061752,227.854,219.212
15061753,205.245,204.235
15061754,127.695,112.583
15061755,156.764,167.715
15061756,157.821,167.011
15061757,229.952,233.576
15061758,169.858,180.097
15061759,166.578,178.501
15061760,309.029,309.861
15061762,259.661,257.28
15061765,144.548,133.595
15061766,119.701,103.384
15061767,141.986,148.546
15061769,148.251,148.502
15061771,206.715,205.962
15061772,141.316,148.375
15061773,236.102,255.069
15061777,229.257,233.383
15061778,205.009,203.577
15061784,205.731,205.718
15061785,130.145,142.655
15061788,254.635,263.107
15061790,231.102,233.733
15061795,259.892,240.042
15061797,205.607,205.702
15061798,128.537,136.876
15061800,165.771,187.478
15061801,157.702,166.485
15061808,158.726,165.477
15061811,126.144,121.333
15061813,142.734,149.308
15061815,119.613,111.351
15061826,130.467,136.573
15061905,130.401,135.252
15061906,193.937,215.093
15061908,199.712,211.222
15061909,157.321,153.785
15061910,118.713,112.284
15061911,106.045,95.206
15061912,160.045,157.13
15061915,105.488,95.102
15061917,126.516,131.877
15061918,137.396,140.511
15061926,118.642,112.397
15061927,240.713,221.399
15061928,241.049,252.335
15061929,222.593,227.104
15061930,139.263,141.282
15061933,172.769,182.534
15061934,307.803,310.041
15061935,105.777,93.048
15061937,145.354,155.668
15061939,205.234,207.161
15061941,158.546,165.857
15061942,203.793,186.28
15061944,193.228,196.931
15061945,127.082,132.823
15061946,260.663,258.743
15061948,173.303,182.467
15061949,152.865,152.578
15061951,128.078,132.97
15061952,309.76,311.969
15061953,246.942,245.664
15061958,197.864,163.641
15061960,194.514,214.094
15061961,247.001,246.708
15061962,105.864,95.175
15061963,204.108,205.302
15061965,143.803,156.695
15061966,269.749,264.92
15061967,224.564,233.027
15061968,229.365,233.454
15062036,234.472,227.603
15062038,125.872,132.47
15062039,129.415,135.072
15062046,162.322,157.891
15062050,155.135,128.234
15062051,127,133.129
15062067,159.348,166.163
15062069,255.908,260.907
15062071,143.327,139.855
15062080,178.35,181.639
15062092,173.066,182.246
15062094,246.771,246.462
15062097,123.824,120.877
15062099,144.073,134.331
15062100,172.377,194.676
15062101,179.842,179.606
15062102,153.258,126.249
15062103,213.366,194.624
15062105,246.218,246.307
15062106,206.734,205.68
15062107,180.606,165.41
15062108,205.626,205.569
15062109,126.558,132.475
15062111,195.36,194.955
15062112,247.184,247.111
15062114,262.222,264.107
15062117,127.525,133.101
15062118,127.238,132.992
15062122,139.746,130.813
15062124,145.674,134.163
15062126,230.93,241.983
15062130,157.408,152.335
15062136,220.146,226.251
15062137,206.691,205.634
15062138,233.177,238.692
15062139,222.836,233.42
15062142,123.315,98.304
15062145,204.609,227.149
15062146,262.334,251.198
15062149,221.145,231.742
15062150,217.366,220.77
15062151,196.869,166.295
15062152,205.442,204.991
15062153,205.923,205.642
15062331,139.906,144.515
15062332,139.713,140.985
15062333,253.108,228.739
15062334,141.15,142.803
15062335,150.873,143.779
15062337,126.052,132.855
15062338,127.424,133.084
15062346,183.119,186.169
15062347,141.717,148.391
15062348,126.836,132.609
15062349,166.617,163.915
15062350,151.381,151.792
15062351,258.19,253.981
15062353,158.547,165.673
15062354,128.461,133.406
15062356,261.477,248.585
15062357,247.078,246.475
15062358,204.523,205.53
15062360,159.692,167.156
15062361,194.232,194.71
15062363,128.252,135.107
15062366,120.64,110.201
15062367,260.617,263.317
15062368,127.814,133.039
15062369,221.229,231.758
15062370,166.936,164.004
