,PREDICTED,ACTUAL
15061906,192.394,359
15061908,201.402,359
15061909,154.492,117
15061910,118.294,117
15061911,104.624,117
15061912,158.333,117
15061915,103.887,117
15061917,125.132,117
15061918,136.004,117
15061926,118.389,117
15061927,244.224,359
15061928,240.818,359
15061929,223.948,117
15061930,138.266,359
15061933,173.608,117
15061934,309.855,359
15061935,104.28,117
15061937,142.456,117
15061939,205.349,117
15061941,157.493,117
15061942,205.156,117
15061944,191.799,117
15061945,125.929,117
15061946,262.834,359
15061948,173.731,117
15061949,149.396,117
15061951,126.33,117
15061952,311.614,359
15061953,247.583,23
15061958,198.065,117
15061960,193.209,23
15061961,247.205,23
15061962,104.143,117
15061963,204.507,23
15061965,141.856,117
15061966,271.905,359
15061967,225.884,359
15061968,229.497,117
15062036,234.995,117
15062038,124.693,117
15062039,130.54,117
15062046,161.773,117
15062050,155.373,117
15062051,125.955,117
15062067,158.32,117
15062069,259.968,359
15062071,144.708,117
15062080,179.011,117
15062092,173.941,117
15062094,247.373,23
15062097,122.231,117
15062099,139.241,117
15062100,170.202,117
15062101,176.667,359
15062102,152.901,117
15062103,211.608,117
15062105,246.661,359
15062106,206.913,23
15062107,179.867,117
15062108,205.864,359
15062109,125.181,117
15062111,195.703,359
15062112,247.898,359
15062114,266.006,359
15062117,125.992,117
15062118,125.578,117
15062122,138.581,23
15062124,142.12,134
15062126,229.686,359
15062130,160.645,117
15062136,221.052,23
15062137,207.382,23
15062138,234.84,359
15062139,224.932,117
15062142,125.001,117
15062145,206.076,359
15062146,263.354,359
15062149,222.654,359
15062150,220.875,359
15062151,193.055,23
15062152,205.367,359
15062153,206.176,117
15062331,139.02,117
15062332,138.603,117
15062333,256.857,359
15062334,140.352,117
15062335,149.821,117
15062337,124.839,117
15062338,126.124,117
15062346,180.925,117
15062347,140.364,117
15062348,125.361,117
15062349,166.45,117
15062350,147.932,117
15062351,260.223,359
15062353,157.152,117
15062354,127.068,117
15062356,262.107,138
15062357,247.695,359
15062358,204.896,359
15062360,158.612,117
15062361,194.4,117
15062363,129.435,117
15062366,117.57,117
15062367,264.594,359
15062368,126.197,117
15062369,222.832,359
15062370,166.888,117
