,PREDICTED,ACTUAL
15061418,69.532,30
15061419,73.826,80
15061420,45.057,30
15061421,62.094,75
15061422,77.516,80
15061424,61.913,80
15061425,71.817,80
15061428,71.205,80
15061430,71.645,76
15061434,63.321,48
15061436,58.122,64
15061437,55.54,50
15061438,69.807,81
15061439,55.423,28
15061441,50.483,29
15061442,71.459,82
15061443,58.118,43
15061444,72.064,81
15061445,50.368,45
15061447,75.423,80
15061449,76.569,80
15061454,76.825,80
15061458,71.553,76
15061459,69.744,80
15061461,71.585,38
15061463,71.623,80
15061469,70.738,75
15061470,68.319,84
15061471,68.596,81
15061475,62.721,80
15061476,68.046,80
15061478,73.8,80
15061479,77.149,80
15061480,50.585,80
15061481,49.67,45
15061484,70.318,81
15061485,57.796,54
15061486,56.374,76
15061489,69.558,75
15061490,69.402,80
15061491,69.768,80
15061492,69.53,80
15061494,42.89,30
15061495,66.737,80
15061498,71.207,80
15061499,49.698,43
15061501,67.467,42
15061503,78.399,82
15061504,73.615,82
15061505,69.779,79
15061508,71.738,35
15061509,61.16,80
15061511,61.117,80
15061514,62.497,80
15061515,70.579,73
15061517,72.443,80
15061518,76.657,80
15061520,66.615,80
15061522,65.589,38
15061523,74.78,80
15061524,43.018,37
15061525,72.115,80
15061526,65.715,75
15061528,65.555,30
15061530,71.567,74
15061533,72.032,80
15061536,71.73,80
15061537,71.147,82
15061538,73.332,76
15061539,73.687,27
15061540,49.648,42
15061543,72.976,80
15061544,73.613,76
15061546,74.513,80
15061548,60.125,76
15061549,67.138,81
15061551,58.026,50
15061553,62.668,80
15061555,64.68,82
15061556,58.606,64
15061557,62.969,80
15061560,57.898,54
15061561,55.693,42
15061564,78.721,80
15061565,61.006,82
15061568,61.521,42
15061571,65.843,80
15061576,67.916,42
15061579,51.391,80
15061580,72.219,80
15061583,73.013,84
15061584,70.143,80
15061585,68.495,84
15061588,57.912,79
15061600,74.538,81
15061601,72.032,51
15061602,60.368,39
15061603,73.843,80
15061604,71.265,84
15061605,58.516,51
15061608,67.999,45
15061609,73.778,80
15061612,46.393,31
15061613,73.155,86
15061619,69.792,80
15061621,67.134,80
15061622,57.29,28
15061623,62.338,80
15061626,58.107,80
15061628,60.76,32
15061629,52.15,39
15061630,74.572,80
15061631,74.737,76
15061632,73.207,84
15061638,62.613,43
15061640,75.363,81
15061641,74.337,82
15061642,62.525,42
15061645,76.187,80
15061646,70.719,82
15061648,74.959,74
15061650,46.908,30
15061651,71.557,75
15061654,73.269,80
15061656,69.794,82
15061658,72.892,81
15061661,72.883,80
15061662,76.463,80
15061666,56.635,28
15061667,70.443,42
15061668,55.421,38
15061669,51.95,42
15061670,73.989,80
15061671,75.147,76
15061676,72.259,79
15061677,69.395,79
15061678,70.153,75
15061679,57.347,80
15061680,74.768,84
15061682,62.513,41
15061683,71.864,82
15061684,55.711,60
15061685,70.739,73
15061686,72.173,75
15061687,66.374,50
15061688,72.317,75
15061689,69.646,79
15061690,69.728,79
15061702,75.362,79
15061704,62.779,76
15061707,58.694,28
15061709,51.515,42
15061710,74.349,84
15061712,76.5,80
15061713,62.596,40
15061714,62.997,30
15061718,76.963,79
15061719,70.255,80
15061720,61.582,75
15061721,67.484,80
15061722,69.89,81
15061723,67.404,79
15061724,61.099,50
15061725,63.666,79
15061726,74.284,81
15061731,69.781,79
15061733,69.547,27
15061734,69.583,50
15061735,63.26,41
15061736,62.09,27
15061738,69.664,75
15061740,67.329,76
15061742,49.634,42
15061744,50.168,40
15061747,70.484,82
15061753,69.709,81
15061754,47.838,42
15061756,69.532,80
15061758,56.423,80
15061759,54.866,30
15061760,62.405,80
15061762,66.197,79
15061763,57.165,45
15061764,61.075,30
15061765,61.326,82
15061767,60.631,45
15061768,71.724,79
15061771,69.907,79
15061772,60.667,75
15061776,57.618,50
15061777,57.761,79
15061778,69.401,80
15061784,69.675,79
15061788,43.724,30
15061789,57.85,54
15061790,57.243,35
15061797,69.568,30
15061798,77.377,76
15061799,57.382,29
15061800,52.953,27
15061801,61.174,80
15061808,61.131,50
15061811,63.087,81
15061813,57.23,43
15061815,73.408,82
15061826,77.513,76
15061905,72.691,80
15061907,47.05,43
15061908,65.831,28
15061909,54.665,43
15061910,73.272,38
15061911,55.555,82
15061912,55.081,45
15061915,56.031,50
15061917,71.652,80
15061918,68.819,82
15061927,62.767,80
15061928,69.779,80
15061929,56.299,42
15061932,56.13,43
15061933,72.046,75
15061934,62.216,28
15061935,56.395,80
15061939,70.11,29
15061941,51.394,43
15061942,69.7,80
15061944,51.111,43
15061945,71.529,42
15061946,67.171,79
15061948,72.376,75
15061949,70.579,76
15061951,71.626,80
15061952,62.288,80
15061953,73.15,80
15061954,71.737,80
15061957,72.379,81
15061960,65.14,75
15061961,74.079,80
15061962,56.164,50
15061963,69.552,80
15061965,60.997,60
15061967,68.394,80
15061968,57.709,80
15061969,60.618,50
15062036,68.341,80
15062038,71.648,80
15062039,72.687,50
15062046,54.713,49
15062050,54.328,48
15062051,71.832,80
15062052,71.685,80
15062053,68.543,80
15062063,72.483,29
15062069,42.921,27
15062071,70.732,50
15062080,58.834,42
15062081,63.9,60
15062092,72.461,28
15062094,73.82,80
15062097,62.673,80
15062098,71.398,76
15062099,70.44,80
15062100,59.388,48
15062101,70.736,81
15062102,64.97,60
15062103,54.972,27
15062104,73.07,74
15062105,73.819,80
15062106,70,80
15062107,71.33,79
15062108,69.483,80
15062109,71.987,76
15062111,67.772,50
15062112,73.48,80
15062114,50.653,29
15062115,50.568,29
15062117,71.519,84
15062118,71.699,75
15062119,73.018,75
15062124,61.36,48
15062126,73.08,79
15062130,65.456,75
15062137,69.951,80
15062138,72.313,75
15062139,63.139,76
15062142,55.393,43
15062143,70.653,79
15062144,73.877,80
15062145,58.952,75
15062150,70.767,80
15062151,71.237,76
15062152,69.708,80
15062153,69.774,79
15062331,68.681,74
15062332,68.524,80
15062333,54.276,29
15062334,67.61,41
15062335,69.751,75
15062337,72.093,80
15062338,71.866,76
15062344,70.829,80
15062348,71.422,76
15062349,73.155,76
15062351,66.336,75
15062353,51.473,39
15062354,71.208,39
15062357,73.793,80
15062359,55.578,46
15062360,61.034,40
15062361,67.732,80
15062363,73.38,80
15062366,76.887,75
15062367,50.466,29
15062370,72.944,75
15062371,68.053,43
15062372,69.081,75
