,PREDICTED,ACTUAL
15061798,45.703,65
15061800,36.131,33
15061801,40.721,36
15061808,40.56,36
15061811,29.909,33
15061813,46.088,59
15061815,41.323,43
15061826,44.31,36
15061905,40.788,48
15061906,33.744,26
15061908,35.809,45
15061909,32.519,26
15061910,41.089,26
15061911,47.788,33
15061912,43.553,44
15061915,47.619,61
15061917,43.64,33
15061918,35.655,31
15061926,41.178,33
15061927,41.077,47
15061928,43.74,65
15061929,39.208,26
15061930,35.334,31
15061933,32.424,26
15061934,42.842,26
15061935,47.858,54
15061937,31.17,26
15061939,43.324,94
15061941,40.108,52
15061942,34.014,33
15061944,42.899,49
15061945,43.456,48
15061946,29.875,26
15061948,32.434,57
15061949,35.104,26
15061951,43.395,48
15061952,42.944,33
15061953,29.706,26
15061958,37.873,48
15061960,33.566,26
15061961,29.577,26
15061962,47.624,52
15061963,43.102,43
15061965,32.169,26
15061966,35.52,26
15061967,36,26
15061968,35.814,27
15062036,34.031,41
15062038,43.757,44
15062039,40.545,31
15062046,43.564,44
15062050,38.092,27
15062051,43.416,62
15062067,40.522,39
15062069,32.601,26
15062071,31.698,26
15062080,44.947,57
15062092,32.489,27
15062094,29.806,33
15062097,29.831,26
15062099,35.651,38
15062100,51.03,52
15062101,29.208,26
15062102,45.314,54
15062103,44.468,41
15062105,29.677,26
15062106,43.359,26
15062107,36.17,33
15062108,43.462,33
15062109,43.717,56
15062111,35.387,26
15062112,29.589,26
15062114,40.014,54
15062117,43.453,39
15062118,43.503,39
15062122,35.402,26
15062124,31.414,33
15062126,29.697,26
15062130,34.774,36
15062136,39.848,33
15062137,42.879,36
15062138,30.217,27
15062139,38.427,48
15062142,41.807,45
15062145,33.727,27
15062146,29.299,26
15062149,38.211,44
15062150,34.544,26
15062151,33.312,26
15062152,43.296,38
15062153,43.334,43
15062331,35.425,43
15062332,35.423,26
15062333,33.203,26
15062334,35.857,26
15062335,45.204,41
15062337,43.399,62
15062338,43.619,36
15062346,37.257,36
15062347,30.92,26
15062348,43.558,53
15062349,30.374,27
15062350,35.182,38
15062351,29.879,26
15062353,40.2,44
15062354,43.478,39
15062356,29.272,26
15062357,29.578,26
15062358,43.335,36
15062360,40.392,49
15062361,35.392,33
15062363,40.531,33
15062366,43.809,33
15062367,40.292,33
15062368,43.487,48
15062369,38.343,48
15062370,30.383,26
