Prefix,HCL_component,Traits,Models,Predictive_ability
PriTuber,L,PriTuber.L,RR,0.523
PriTuber,L,PriTuber.L,RR,0.461
PriTuber,L,PriTuber.L,SVM,0.612
PriTuber,L,PriTuber.L,SVM,0.598
PriTuber,L,PriTuber.L,SVM,0.472
PriTuber,L,PriTuber.L,SVM,0.461
PriTuber,L,PriTuber.L,SVM,0.56
PriTuber,L,PriTuber.L,SVM,0.517
PriTuber,L,PriTuber.L,SVM,0.375
PriTuber,L,PriTuber.L,SVM,0.503
PriTuber,L,PriTuber.L,SVM,0.342
PriTuber,L,PriTuber.L,SVM,0.684
PriTuber,L,PriTuber.L,SVM,0.574
PriTuber,L,PriTuber.L,SVM,0.406
PriTuber,L,PriTuber.L,SVM,0.598
PriTuber,L,PriTuber.L,SVM,0.502
PriTuber,L,PriTuber.L,SVM,0.531
PriTuber,L,PriTuber.L,SVM,0.582
PriTuber,L,PriTuber.L,SVM,0.458
PriTuber,L,PriTuber.L,SVM,0.563
PriTuber,L,PriTuber.L,SVM,0.394
PriTuber,L,PriTuber.L,SVM,0.518
PriTuber,L,PriTuber.L,SVM,0.498
PriTuber,L,PriTuber.L,SVM,0.445
PriTuber,L,PriTuber.L,SVM,0.537
PriTuber,L,PriTuber.L,SVM,0.509
PriTuber,L,PriTuber.L,SVM,0.525
PriTuber,L,PriTuber.L,RF,0.426
PriTuber,L,PriTuber.L,RF,0.474
PriTuber,L,PriTuber.L,RF,0.492
PriTuber,L,PriTuber.L,RF,0.562
PriTuber,L,PriTuber.L,RF,0.528
PriTuber,L,PriTuber.L,RF,0.584
PriTuber,L,PriTuber.L,RF,0.467
PriTuber,L,PriTuber.L,RF,0.494
PriTuber,L,PriTuber.L,RF,0.453
PriTuber,L,PriTuber.L,RF,0.485
PriTuber,L,PriTuber.L,RF,0.344
PriTuber,L,PriTuber.L,RF,0.502
PriTuber,L,PriTuber.L,RF,0.298
PriTuber,L,PriTuber.L,RF,0.482
PriTuber,L,PriTuber.L,RF,0.616
PriTuber,L,PriTuber.L,RF,0.422
PriTuber,L,PriTuber.L,RF,0.388
PriTuber,L,PriTuber.L,RF,0.465
PriTuber,L,PriTuber.L,RF,0.487
PriTuber,L,PriTuber.L,RF,0.635
PriTuber,L,PriTuber.L,RF,0.471
PriTuber,L,PriTuber.L,RF,0.449
PriTuber,L,PriTuber.L,RF,0.565
PriTuber,L,PriTuber.L,RF,0.577
PriTuber,L,PriTuber.L,RF,0.382
Pulpa,C,Pulpa.C,BA,0.407
Pulpa,C,Pulpa.C,BA,0.508
Pulpa,C,Pulpa.C,BA,0.529
Pulpa,C,Pulpa.C,BA,0.393
Pulpa,C,Pulpa.C,BA,0.546
Pulpa,C,Pulpa.C,BA,0.499
Pulpa,C,Pulpa.C,BA,0.483
Pulpa,C,Pulpa.C,BA,0.504
Pulpa,C,Pulpa.C,BA,0.503
Pulpa,C,Pulpa.C,BA,0.416
Pulpa,C,Pulpa.C,BA,0.56
Pulpa,C,Pulpa.C,BA,0.533
Pulpa,C,Pulpa.C,BA,0.32
Pulpa,C,Pulpa.C,BA,0.42
Pulpa,C,Pulpa.C,BA,0.434
Pulpa,C,Pulpa.C,BA,0.457
Pulpa,C,Pulpa.C,BA,0.355
Pulpa,C,Pulpa.C,BA,0.516
Pulpa,C,Pulpa.C,BA,0.376
Pulpa,C,Pulpa.C,BA,0.514
Pulpa,C,Pulpa.C,BA,0.62
Pulpa,C,Pulpa.C,BA,0.384
Pulpa,C,Pulpa.C,BA,0.363
Pulpa,C,Pulpa.C,BA,0.532
Pulpa,C,Pulpa.C,BA,0.416
Pulpa,C,Pulpa.C,BB,0.421
Pulpa,C,Pulpa.C,BB,0.404
Pulpa,C,Pulpa.C,BB,0.426
Pulpa,C,Pulpa.C,BB,0.459
Pulpa,C,Pulpa.C,BB,0.467
Pulpa,C,Pulpa.C,BB,0.539
Pulpa,C,Pulpa.C,BB,0.459
Pulpa,C,Pulpa.C,BB,0.353
Pulpa,C,Pulpa.C,BB,0.528
Pulpa,C,Pulpa.C,BB,0.478
Pulpa,C,Pulpa.C,BB,0.366
Pulpa,C,Pulpa.C,BB,0.47
Pulpa,C,Pulpa.C,BB,0.341
Pulpa,C,Pulpa.C,BB,0.605
Pulpa,C,Pulpa.C,BB,0.486
Pulpa,C,Pulpa.C,BB,0.48
Pulpa,C,Pulpa.C,BB,0.556
Pulpa,C,Pulpa.C,BB,0.461
Pulpa,C,Pulpa.C,BB,0.457
Pulpa,C,Pulpa.C,BB,0.379
Pulpa,C,Pulpa.C,BB,0.394
Pulpa,C,Pulpa.C,BB,0.533
Pulpa,C,Pulpa.C,BB,0.495
Pulpa,C,Pulpa.C,BB,0.521
Pulpa,C,Pulpa.C,BB,0.508
Pulpa,C,Pulpa.C,BC,0.277
Pulpa,C,Pulpa.C,BC,0.546
Pulpa,C,Pulpa.C,BC,0.666
Pulpa,C,Pulpa.C,BC,0.298
Pulpa,C,Pulpa.C,BC,0.424
Pulpa,C,Pulpa.C,BC,0.486
Pulpa,C,Pulpa.C,BC,0.516
Pulpa,C,Pulpa.C,BC,0.45
Pulpa,C,Pulpa.C,BC,0.428
Pulpa,C,Pulpa.C,BC,0.566
Pulpa,C,Pulpa.C,BC,0.58
Pulpa,C,Pulpa.C,BC,0.23
Pulpa,C,Pulpa.C,BC,0.461
Pulpa,C,Pulpa.C,BC,0.523
Pulpa,C,Pulpa.C,BC,0.585
Pulpa,C,Pulpa.C,BC,0.448
Pulpa,C,Pulpa.C,BC,0.384
Pulpa,C,Pulpa.C,BC,0.524
Pulpa,C,Pulpa.C,BC,0.375
Pulpa,C,Pulpa.C,BC,0.493
Pulpa,C,Pulpa.C,BC,0.631
Pulpa,C,Pulpa.C,BC,0.468
Pulpa,C,Pulpa.C,BC,0.339
Pulpa,C,Pulpa.C,BC,0.457
Pulpa,C,Pulpa.C,BC,0.395
Pulpa,C,Pulpa.C,BL,0.458
Pulpa,C,Pulpa.C,BL,0.552
Pulpa,C,Pulpa.C,BL,0.42
Pulpa,C,Pulpa.C,BL,0.302
Pulpa,C,Pulpa.C,BL,0.466
Pulpa,C,Pulpa.C,BL,0.409
Pulpa,C,Pulpa.C,BL,0.472
Pulpa,C,Pulpa.C,BL,0.475
Pulpa,C,Pulpa.C,BL,0.464
Pulpa,C,Pulpa.C,BL,0.481
Pulpa,C,Pulpa.C,BL,0.557
Pulpa,C,Pulpa.C,BL,0.46
Pulpa,C,Pulpa.C,BL,0.56
Pulpa,C,Pulpa.C,BL,0.243
Pulpa,C,Pulpa.C,BL,0.417
Pulpa,C,Pulpa.C,BL,0.553
Pulpa,C,Pulpa.C,BL,0.546
Pulpa,C,Pulpa.C,BL,0.373
Pulpa,C,Pulpa.C,BL,0.531
Pulpa,C,Pulpa.C,BL,0.397
Pulpa,C,Pulpa.C,BL,0.299
Pulpa,C,Pulpa.C,BL,0.415
Pulpa,C,Pulpa.C,BL,0.591
Pulpa,C,Pulpa.C,BL,0.47
Pulpa,C,Pulpa.C,BL,0.508
Pulpa,C,Pulpa.C,BRR,0.5
Pulpa,C,Pulpa.C,BRR,0.534
Pulpa,C,Pulpa.C,BRR,0.468
Pulpa,C,Pulpa.C,BRR,0.338
Pulpa,C,Pulpa.C,BRR,0.444
Pulpa,C,Pulpa.C,BRR,0.561
Pulpa,C,Pulpa.C,BRR,0.421
Pulpa,C,Pulpa.C,BRR,0.343
Pulpa,C,Pulpa.C,BRR,0.504
Pulpa,C,Pulpa.C,BRR,0.458
Pulpa,C,Pulpa.C,BRR,0.531
Pulpa,C,Pulpa.C,BRR,0.536
Pulpa,C,Pulpa.C,BRR,0.505
Pulpa,C,Pulpa.C,BRR,0.407
Pulpa,C,Pulpa.C,BRR,0.531
Pulpa,C,Pulpa.C,BRR,0.43
Pulpa,C,Pulpa.C,BRR,0.527
Pulpa,C,Pulpa.C,BRR,0.471
Pulpa,C,Pulpa.C,BRR,0.524
Pulpa,C,Pulpa.C,BRR,0.442
Pulpa,C,Pulpa.C,BRR,0.35
Pulpa,C,Pulpa.C,BRR,0.506
Pulpa,C,Pulpa.C,BRR,0.479
Pulpa,C,Pulpa.C,BRR,0.541
Pulpa,C,Pulpa.C,BRR,0.388
Pulpa,C,Pulpa.C,GBLUP,0.469
Pulpa,C,Pulpa.C,GBLUP,0.504
Pulpa,C,Pulpa.C,GBLUP,0.476
Pulpa,C,Pulpa.C,GBLUP,0.355
Pulpa,C,Pulpa.C,GBLUP,0.524
Pulpa,C,Pulpa.C,GBLUP,0.38
Pulpa,C,Pulpa.C,GBLUP,0.529
Pulpa,C,Pulpa.C,GBLUP,0.335
Pulpa,C,Pulpa.C,GBLUP,0.357
Pulpa,C,Pulpa.C,GBLUP,0.465
Pulpa,C,Pulpa.C,GBLUP,0.438
Pulpa,C,Pulpa.C,GBLUP,0.395
Pulpa,C,Pulpa.C,GBLUP,0.414
Pulpa,C,Pulpa.C,GBLUP,0.477
Pulpa,C,Pulpa.C,GBLUP,0.541
Pulpa,C,Pulpa.C,GBLUP,0.456
Pulpa,C,Pulpa.C,GBLUP,0.33
Pulpa,C,Pulpa.C,GBLUP,0.391
Pulpa,C,Pulpa.C,GBLUP,0.568
Pulpa,C,Pulpa.C,GBLUP,0.426
Pulpa,C,Pulpa.C,GBLUP,0.364
Pulpa,C,Pulpa.C,GBLUP,0.353
Pulpa,C,Pulpa.C,GBLUP,0.532
Pulpa,C,Pulpa.C,GBLUP,0.349
Pulpa,C,Pulpa.C,GBLUP,0.517
Pulpa,C,Pulpa.C,EGBLUP,0.5
Pulpa,C,Pulpa.C,EGBLUP,0.533
Pulpa,C,Pulpa.C,EGBLUP,0.478
Pulpa,C,Pulpa.C,EGBLUP,0.51
Pulpa,C,Pulpa.C,EGBLUP,0.504
Pulpa,C,Pulpa.C,EGBLUP,0.569
Pulpa,C,Pulpa.C,EGBLUP,0.253
Pulpa,C,Pulpa.C,EGBLUP,0.338
Pulpa,C,Pulpa.C,EGBLUP,0.61
Pulpa,C,Pulpa.C,EGBLUP,0.619
Pulpa,C,Pulpa.C,EGBLUP,0.442
Pulpa,C,Pulpa.C,EGBLUP,0.376
Pulpa,C,Pulpa.C,EGBLUP,0.582
Pulpa,C,Pulpa.C,EGBLUP,0.483
Pulpa,C,Pulpa.C,EGBLUP,0.494
Pulpa,C,Pulpa.C,EGBLUP,0.616
Pulpa,C,Pulpa.C,EGBLUP,0.437
Pulpa,C,Pulpa.C,EGBLUP,0.449
Pulpa,C,Pulpa.C,EGBLUP,0.347
Pulpa,C,Pulpa.C,EGBLUP,0.351
Pulpa,C,Pulpa.C,EGBLUP,0.46
Pulpa,C,Pulpa.C,EGBLUP,0.395
Pulpa,C,Pulpa.C,EGBLUP,0.498
Pulpa,C,Pulpa.C,EGBLUP,0.486
Pulpa,C,Pulpa.C,EGBLUP,0.506
Pulpa,C,Pulpa.C,RKHS,0.356
Pulpa,C,Pulpa.C,RKHS,0.542
Pulpa,C,Pulpa.C,RKHS,0.527
Pulpa,C,Pulpa.C,RKHS,0.496
Pulpa,C,Pulpa.C,RKHS,0.493
Pulpa,C,Pulpa.C,RKHS,0.434
Pulpa,C,Pulpa.C,RKHS,0.503
Pulpa,C,Pulpa.C,RKHS,0.527
Pulpa,C,Pulpa.C,RKHS,0.411
Pulpa,C,Pulpa.C,RKHS,0.599
Pulpa,C,Pulpa.C,RKHS,0.551
Pulpa,C,Pulpa.C,RKHS,0.501
Pulpa,C,Pulpa.C,RKHS,0.473
Pulpa,C,Pulpa.C,RKHS,0.499
Pulpa,C,Pulpa.C,RKHS,0.431
Pulpa,C,Pulpa.C,RKHS,0.446
Pulpa,C,Pulpa.C,RKHS,0.489
Pulpa,C,Pulpa.C,RKHS,0.391
Pulpa,C,Pulpa.C,RKHS,0.547
Pulpa,C,Pulpa.C,RKHS,0.396
Pulpa,C,Pulpa.C,RKHS,0.389
Pulpa,C,Pulpa.C,RKHS,0.398
Pulpa,C,Pulpa.C,RKHS,0.541
Pulpa,C,Pulpa.C,RKHS,0.546
Pulpa,C,Pulpa.C,RKHS,0.46
Pulpa,C,Pulpa.C,Lasso,0.402
Pulpa,C,Pulpa.C,Lasso,0.438
Pulpa,C,Pulpa.C,Lasso,0.492
Pulpa,C,Pulpa.C,Lasso,0.557
Pulpa,C,Pulpa.C,Lasso,0.484
Pulpa,C,Pulpa.C,Lasso,0.552
Pulpa,C,Pulpa.C,Lasso,0.31
Pulpa,C,Pulpa.C,Lasso,0.477
Pulpa,C,Pulpa.C,Lasso,0.537
Pulpa,C,Pulpa.C,Lasso,0.488
Pulpa,C,Pulpa.C,Lasso,0.487
Pulpa,C,Pulpa.C,Lasso,0.589
Pulpa,C,Pulpa.C,Lasso,0.367
Pulpa,C,Pulpa.C,Lasso,0.311
Pulpa,C,Pulpa.C,Lasso,0.294
Pulpa,C,Pulpa.C,Lasso,0.603
Pulpa,C,Pulpa.C,Lasso,0.382
Pulpa,C,Pulpa.C,Lasso,0.368
Pulpa,C,Pulpa.C,Lasso,0.498
Pulpa,C,Pulpa.C,Lasso,0.473
Pulpa,C,Pulpa.C,Lasso,0.58
Pulpa,C,Pulpa.C,Lasso,0.499
Pulpa,C,Pulpa.C,Lasso,0.377
Pulpa,C,Pulpa.C,Lasso,0.595
Pulpa,C,Pulpa.C,Lasso,0.436
Pulpa,C,Pulpa.C,RR,0.455
Pulpa,C,Pulpa.C,RR,0.519
Pulpa,C,Pulpa.C,RR,0.33
Pulpa,C,Pulpa.C,RR,0.506
Pulpa,C,Pulpa.C,RR,0.439
Pulpa,C,Pulpa.C,RR,0.521
Pulpa,C,Pulpa.C,RR,0.264
Pulpa,C,Pulpa.C,RR,0.462
Pulpa,C,Pulpa.C,RR,0.481
Pulpa,C,Pulpa.C,RR,0.441
Pulpa,C,Pulpa.C,RR,0.243
Pulpa,C,Pulpa.C,RR,0.509
Pulpa,C,Pulpa.C,RR,0.482
Pulpa,C,Pulpa.C,RR,0.513
Pulpa,C,Pulpa.C,RR,0.47
Pulpa,C,Pulpa.C,RR,0.423
Pulpa,C,Pulpa.C,RR,0.517
Pulpa,C,Pulpa.C,RR,0.469
Pulpa,C,Pulpa.C,RR,0.295
Pulpa,C,Pulpa.C,RR,0.569
Pulpa,C,Pulpa.C,RR,0.604
Pulpa,C,Pulpa.C,RR,0.38
Pulpa,C,Pulpa.C,RR,0.292
Pulpa,C,Pulpa.C,RR,0.455
Pulpa,C,Pulpa.C,RR,0.574
Pulpa,C,Pulpa.C,SVM,0.535
Pulpa,C,Pulpa.C,SVM,0.409
Pulpa,C,Pulpa.C,SVM,0.476
Pulpa,C,Pulpa.C,SVM,0.432
Pulpa,C,Pulpa.C,SVM,0.351
Pulpa,C,Pulpa.C,SVM,0.441
Pulpa,C,Pulpa.C,SVM,0.619
Pulpa,C,Pulpa.C,SVM,0.518
Pulpa,C,Pulpa.C,SVM,0.523
Pulpa,C,Pulpa.C,SVM,0.297
Pulpa,C,Pulpa.C,SVM,0.415
Pulpa,C,Pulpa.C,SVM,0.546
Pulpa,C,Pulpa.C,SVM,0.47
Pulpa,C,Pulpa.C,SVM,0.29
Pulpa,C,Pulpa.C,SVM,0.324
Pulpa,C,Pulpa.C,SVM,0.527
Pulpa,C,Pulpa.C,SVM,0.485
Pulpa,C,Pulpa.C,SVM,0.306
Pulpa,C,Pulpa.C,SVM,0.391
Pulpa,C,Pulpa.C,SVM,0.44
Pulpa,C,Pulpa.C,SVM,0.462
Pulpa,C,Pulpa.C,SVM,0.247
Pulpa,C,Pulpa.C,SVM,0.449
Pulpa,C,Pulpa.C,SVM,0.606
Pulpa,C,Pulpa.C,SVM,0.52
Pulpa,C,Pulpa.C,RF,0.337
Pulpa,C,Pulpa.C,RF,0.449
Pulpa,C,Pulpa.C,RF,0.533
Pulpa,C,Pulpa.C,RF,0.525
Pulpa,C,Pulpa.C,RF,0.488
Pulpa,C,Pulpa.C,RF,0.513
Pulpa,C,Pulpa.C,RF,0.442
Pulpa,C,Pulpa.C,RF,0.529
Pulpa,C,Pulpa.C,RF,0.341
Pulpa,C,Pulpa.C,RF,0.474
Pulpa,C,Pulpa.C,RF,0.444
Pulpa,C,Pulpa.C,RF,0.302
Pulpa,C,Pulpa.C,RF,0.348
Pulpa,C,Pulpa.C,RF,0.369
Pulpa,C,Pulpa.C,RF,0.688
Pulpa,C,Pulpa.C,RF,0.43
Pulpa,C,Pulpa.C,RF,0.511
Pulpa,C,Pulpa.C,RF,0.441
Pulpa,C,Pulpa.C,RF,0.513
Pulpa,C,Pulpa.C,RF,0.492
Pulpa,C,Pulpa.C,RF,0.378
Pulpa,C,Pulpa.C,RF,0.595
Pulpa,C,Pulpa.C,RF,0.424
Pulpa,C,Pulpa.C,RF,0.412
Pulpa,C,Pulpa.C,RF,0.494
Pulpa,H,Pulpa.H,BA,0.06
Pulpa,H,Pulpa.H,BA,0.547
Pulpa,H,Pulpa.H,BA,0.444
Pulpa,H,Pulpa.H,BA,0.46
Pulpa,H,Pulpa.H,BA,0.088
Pulpa,H,Pulpa.H,BA,0.451
Pulpa,H,Pulpa.H,BA,0.337
Pulpa,H,Pulpa.H,BA,0.24
Pulpa,H,Pulpa.H,BA,0.365
Pulpa,H,Pulpa.H,BA,0.294
Pulpa,H,Pulpa.H,BA,0.246
Pulpa,H,Pulpa.H,BA,0.367
Pulpa,H,Pulpa.H,BA,0.175
Pulpa,H,Pulpa.H,BA,0.474
Pulpa,H,Pulpa.H,BA,0.268
Pulpa,H,Pulpa.H,BA,0.201
Pulpa,H,Pulpa.H,BA,0.464
Pulpa,H,Pulpa.H,BA,0.552
Pulpa,H,Pulpa.H,BA,0.195
Pulpa,H,Pulpa.H,BA,0.342
Pulpa,H,Pulpa.H,BA,0.435
Pulpa,H,Pulpa.H,BA,0.371
Pulpa,H,Pulpa.H,BA,0.285
Pulpa,H,Pulpa.H,BA,0.27
Pulpa,H,Pulpa.H,BA,0.322
Pulpa,H,Pulpa.H,BB,0.185
Pulpa,H,Pulpa.H,BB,0.266
Pulpa,H,Pulpa.H,BB,0.277
Pulpa,H,Pulpa.H,BB,0.55
Pulpa,H,Pulpa.H,BB,0.436
Pulpa,H,Pulpa.H,BB,0.442
Pulpa,H,Pulpa.H,BB,0.211
Pulpa,H,Pulpa.H,BB,0.366
Pulpa,H,Pulpa.H,BB,0.308
Pulpa,H,Pulpa.H,BB,0.247
Pulpa,H,Pulpa.H,BB,0.163
Pulpa,H,Pulpa.H,BB,0.271
Pulpa,H,Pulpa.H,BB,0.414
Pulpa,H,Pulpa.H,BB,0.335
Pulpa,H,Pulpa.H,BB,0.375
Pulpa,H,Pulpa.H,BB,0.33
Pulpa,H,Pulpa.H,BB,0.296
Pulpa,H,Pulpa.H,BB,0.214
Pulpa,H,Pulpa.H,BB,0.232
Pulpa,H,Pulpa.H,BB,0.375
Pulpa,H,Pulpa.H,BB,0.408
Pulpa,H,Pulpa.H,BB,0.274
Pulpa,H,Pulpa.H,BB,0.375
Pulpa,H,Pulpa.H,BB,0.279
Pulpa,H,Pulpa.H,BB,0.229
Pulpa,H,Pulpa.H,BC,0.167
Pulpa,H,Pulpa.H,BC,0.395
Pulpa,H,Pulpa.H,BC,0.415
Pulpa,H,Pulpa.H,BC,0.502
Pulpa,H,Pulpa.H,BC,0.421
Pulpa,H,Pulpa.H,BC,0.295
Pulpa,H,Pulpa.H,BC,0.337
Pulpa,H,Pulpa.H,BC,0.544
Pulpa,H,Pulpa.H,BC,0.202
Pulpa,H,Pulpa.H,BC,0.25
Pulpa,H,Pulpa.H,BC,0.221
Pulpa,H,Pulpa.H,BC,0.361
Pulpa,H,Pulpa.H,BC,0.377
Pulpa,H,Pulpa.H,BC,0.279
Pulpa,H,Pulpa.H,BC,0.322
Pulpa,H,Pulpa.H,BC,0.254
Pulpa,H,Pulpa.H,BC,0.388
Pulpa,H,Pulpa.H,BC,0.312
Pulpa,H,Pulpa.H,BC,0.422
Pulpa,H,Pulpa.H,BC,0.21
Pulpa,H,Pulpa.H,BC,0.552
Pulpa,H,Pulpa.H,BC,0.129
Pulpa,H,Pulpa.H,BC,0.372
Pulpa,H,Pulpa.H,BC,0.434
Pulpa,H,Pulpa.H,BC,0.263
Pulpa,H,Pulpa.H,BL,0.367
Pulpa,H,Pulpa.H,BL,0.216
Pulpa,H,Pulpa.H,BL,0.443
Pulpa,H,Pulpa.H,BL,0.351
Pulpa,H,Pulpa.H,BL,0.227
Pulpa,H,Pulpa.H,BL,0.444
Pulpa,H,Pulpa.H,BL,0.192
Pulpa,H,Pulpa.H,BL,0.393
Pulpa,H,Pulpa.H,BL,0.229
Pulpa,H,Pulpa.H,BL,0.464
Pulpa,H,Pulpa.H,BL,0.377
Pulpa,H,Pulpa.H,BL,0.481
Pulpa,H,Pulpa.H,BL,0.199
Pulpa,H,Pulpa.H,BL,0.3
Pulpa,H,Pulpa.H,BL,0.21
Pulpa,H,Pulpa.H,BL,0.17
Pulpa,H,Pulpa.H,BL,0.265
Pulpa,H,Pulpa.H,BL,0.403
Pulpa,H,Pulpa.H,BL,0.239
Pulpa,H,Pulpa.H,BL,0.526
Pulpa,H,Pulpa.H,BL,0.43
Pulpa,H,Pulpa.H,BL,0.299
Pulpa,H,Pulpa.H,BL,0.24
Pulpa,H,Pulpa.H,BL,0.171
Pulpa,H,Pulpa.H,BL,0.349
Pulpa,H,Pulpa.H,BRR,0.304
Pulpa,H,Pulpa.H,BRR,0.245
Pulpa,H,Pulpa.H,BRR,0.393
Pulpa,H,Pulpa.H,BRR,0.336
Pulpa,H,Pulpa.H,BRR,0.293
Pulpa,H,Pulpa.H,BRR,0.214
Pulpa,H,Pulpa.H,BRR,0.301
Pulpa,H,Pulpa.H,BRR,0.316
Pulpa,H,Pulpa.H,BRR,0.448
Pulpa,H,Pulpa.H,BRR,0.437
Pulpa,H,Pulpa.H,BRR,0.319
Pulpa,H,Pulpa.H,BRR,0.272
Pulpa,H,Pulpa.H,BRR,0.381
Pulpa,H,Pulpa.H,BRR,0.364
Pulpa,H,Pulpa.H,BRR,0.232
Pulpa,H,Pulpa.H,BRR,0.281
Pulpa,H,Pulpa.H,BRR,0.334
Pulpa,H,Pulpa.H,BRR,0.261
Pulpa,H,Pulpa.H,BRR,0.261
Pulpa,H,Pulpa.H,BRR,0.484
Pulpa,H,Pulpa.H,BRR,0.335
Pulpa,H,Pulpa.H,BRR,0.257
Pulpa,H,Pulpa.H,BRR,0.227
Pulpa,H,Pulpa.H,BRR,0.42
Pulpa,H,Pulpa.H,BRR,0.309
Pulpa,H,Pulpa.H,GBLUP,0.463
Pulpa,H,Pulpa.H,GBLUP,0.394
Pulpa,H,Pulpa.H,GBLUP,0.213
Pulpa,H,Pulpa.H,GBLUP,0.343
Pulpa,H,Pulpa.H,GBLUP,0.329
Pulpa,H,Pulpa.H,GBLUP,0.285
Pulpa,H,Pulpa.H,GBLUP,0.305
Pulpa,H,Pulpa.H,GBLUP,0.523
Pulpa,H,Pulpa.H,GBLUP,0.258
Pulpa,H,Pulpa.H,GBLUP,0.315
Pulpa,H,Pulpa.H,GBLUP,0.241
Pulpa,H,Pulpa.H,GBLUP,0.382
Pulpa,H,Pulpa.H,GBLUP,0.287
Pulpa,H,Pulpa.H,GBLUP,0.411
Pulpa,H,Pulpa.H,GBLUP,0.389
Pulpa,H,Pulpa.H,GBLUP,0.201
Pulpa,H,Pulpa.H,GBLUP,0.374
Pulpa,H,Pulpa.H,GBLUP,0.409
Pulpa,H,Pulpa.H,GBLUP,0.245
Pulpa,H,Pulpa.H,GBLUP,0.45
Pulpa,H,Pulpa.H,GBLUP,0.295
Pulpa,H,Pulpa.H,GBLUP,0.368
Pulpa,H,Pulpa.H,GBLUP,0.391
Pulpa,H,Pulpa.H,GBLUP,0.463
Pulpa,H,Pulpa.H,GBLUP,0.247
Pulpa,H,Pulpa.H,EGBLUP,0.269
Pulpa,H,Pulpa.H,EGBLUP,0.156
Pulpa,H,Pulpa.H,EGBLUP,0.492
Pulpa,H,Pulpa.H,EGBLUP,0.433
Pulpa,H,Pulpa.H,EGBLUP,0.44
Pulpa,H,Pulpa.H,EGBLUP,0.438
Pulpa,H,Pulpa.H,EGBLUP,0.38
Pulpa,H,Pulpa.H,EGBLUP,0.149
Pulpa,H,Pulpa.H,EGBLUP,0.346
Pulpa,H,Pulpa.H,EGBLUP,0.422
Pulpa,H,Pulpa.H,EGBLUP,0.24
Pulpa,H,Pulpa.H,EGBLUP,0.419
Pulpa,H,Pulpa.H,EGBLUP,0.269
Pulpa,H,Pulpa.H,EGBLUP,0.267
Pulpa,H,Pulpa.H,EGBLUP,0.466
Pulpa,H,Pulpa.H,EGBLUP,0.551
Pulpa,H,Pulpa.H,EGBLUP,0.185
Pulpa,H,Pulpa.H,EGBLUP,0.384
Pulpa,H,Pulpa.H,EGBLUP,0.353
Pulpa,H,Pulpa.H,EGBLUP,0.27
Pulpa,H,Pulpa.H,EGBLUP,0.384
Pulpa,H,Pulpa.H,EGBLUP,0.313
Pulpa,H,Pulpa.H,EGBLUP,0.52
Pulpa,H,Pulpa.H,EGBLUP,0.184
Pulpa,H,Pulpa.H,EGBLUP,0.382
Pulpa,H,Pulpa.H,RKHS,0.483
Pulpa,H,Pulpa.H,RKHS,0.52
Pulpa,H,Pulpa.H,RKHS,0.395
Pulpa,H,Pulpa.H,RKHS,0.168
Pulpa,H,Pulpa.H,RKHS,0.288
Pulpa,H,Pulpa.H,RKHS,0.327
Pulpa,H,Pulpa.H,RKHS,0.23
Pulpa,H,Pulpa.H,RKHS,0.405
Pulpa,H,Pulpa.H,RKHS,0.256
Pulpa,H,Pulpa.H,RKHS,0.321
Pulpa,H,Pulpa.H,RKHS,0.363
Pulpa,H,Pulpa.H,RKHS,0.321
Pulpa,H,Pulpa.H,RKHS,0.475
Pulpa,H,Pulpa.H,RKHS,0.254
Pulpa,H,Pulpa.H,RKHS,0.281
Pulpa,H,Pulpa.H,RKHS,0.44
Pulpa,H,Pulpa.H,RKHS,0.536
Pulpa,H,Pulpa.H,RKHS,0.306
Pulpa,H,Pulpa.H,RKHS,0.437
Pulpa,H,Pulpa.H,RKHS,0.136
Pulpa,H,Pulpa.H,RKHS,0.422
Pulpa,H,Pulpa.H,RKHS,0.441
Pulpa,H,Pulpa.H,RKHS,0.394
Pulpa,H,Pulpa.H,RKHS,0.259
Pulpa,H,Pulpa.H,RKHS,0.228
Pulpa,H,Pulpa.H,Lasso,0.514
Pulpa,H,Pulpa.H,Lasso,0.228
Pulpa,H,Pulpa.H,Lasso,0.471
Pulpa,H,Pulpa.H,Lasso,0.125
Pulpa,H,Pulpa.H,Lasso,0.336
Pulpa,H,Pulpa.H,Lasso,0.321
Pulpa,H,Pulpa.H,Lasso,0.28
Pulpa,H,Pulpa.H,Lasso,0.366
Pulpa,H,Pulpa.H,Lasso,0.254
Pulpa,H,Pulpa.H,Lasso,0.221
Pulpa,H,Pulpa.H,Lasso,0.252
Pulpa,H,Pulpa.H,Lasso,0.371
Pulpa,H,Pulpa.H,Lasso,0.273
Pulpa,H,Pulpa.H,Lasso,0.24
Pulpa,H,Pulpa.H,Lasso,0.314
Pulpa,H,Pulpa.H,Lasso,0.326
Pulpa,H,Pulpa.H,Lasso,0.236
Pulpa,H,Pulpa.H,Lasso,0.295
Pulpa,H,Pulpa.H,Lasso,0.178
Pulpa,H,Pulpa.H,Lasso,0.452
Pulpa,H,Pulpa.H,Lasso,0.293
Pulpa,H,Pulpa.H,Lasso,0.238
Pulpa,H,Pulpa.H,Lasso,0.287
Pulpa,H,Pulpa.H,Lasso,0.342
Pulpa,H,Pulpa.H,Lasso,0.241
Pulpa,H,Pulpa.H,RR,0.478
Pulpa,H,Pulpa.H,RR,0.238
