,PREDICTED,ACTUAL
15061639,45.543,43
15061640,34.147,26
15061642,30.166,26
15061645,33.897,27
15061646,31.022,26
15061647,30.158,27
15061648,37.858,26
15061649,37.503,33
15061650,39.722,33
15061651,36.101,33
15061653,42.883,48
15061654,40.7,33
15061655,39.891,36
15061658,40.116,33
15061659,36.246,42
15061661,40.924,38
15061662,31.9,33
15061665,42.642,57
15061668,42.434,39
15061670,45.15,36
15061671,37.94,39
15061673,42.662,45
15061677,43.114,33
15061678,43.224,33
15061679,36.693,26
15061680,45.385,36
15061682,30.023,26
15061683,32.885,33
15061684,38.44,27
15061686,32.757,26
15061687,32.879,38
15061688,32.677,28
15061689,43.022,36
15061704,30.022,27
15061706,47.991,49
15061709,39.129,36
15061712,32.264,33
15061713,30.275,26
15061714,38.339,39
15061717,31.609,27
15061718,32.085,26
15061720,39.82,44
15061723,38.872,44
15061724,40.923,49
15061725,38.284,39
15061726,43.295,44
15061729,41.701,49
15061730,41.489,42
15061733,43.713,58
15061734,42.973,39
15061735,38.218,39
15061736,41.56,27
15061737,42.127,59
15061738,43.324,39
15061740,30.102,26
15061742,29.512,26
15061744,48.403,49
15061747,30.789,33
15061751,36.198,49
15061752,30.385,26
15061753,42.996,35
15061754,51.018,56
15061755,34.856,33
15061756,34.659,38
15061757,36.063,26
15061758,33.841,38
15061759,33.146,38
15061760,41.997,54
15061762,30.407,26
15061765,32.157,26
15061766,29.6,26
15061767,32.639,26
15061769,40.967,39
15061771,43.253,38
15061772,32.708,26
15061773,30.692,26
15061777,36.772,26
15061778,43.313,43
15061784,43.497,26
15061785,37.274,43
15061788,31.454,26
15061790,36.436,36
15061795,29.471,33
15061797,43.392,94
15061798,44.272,65
15061800,35.908,33
15061801,40.297,36
15061808,40.486,36
15061811,30.678,33
15061813,46.002,59
15061815,41.121,43
15061826,42.924,36
15061905,40.303,48
15061906,35.893,26
15061908,36.281,45
15061909,32.692,26
15061910,40.881,26
15061911,47.564,33
15061912,43.641,44
15061915,47.505,61
15061917,43.304,33
15061918,36.005,31
15061926,41.109,33
15061927,39.867,47
15061928,41.02,65
15061929,39.487,26
15061930,35.54,31
15061933,32.762,26
15061934,41.861,26
15061935,47.853,54
15061937,30.67,26
15061939,43.371,94
15061941,39.144,52
15061942,33.946,33
15061944,39.919,49
15061945,42.824,48
15061946,30.138,26
15061948,32.762,57
15061949,35.165,26
15061951,42.888,48
15061952,41.793,33
15061953,30.167,26
15061958,36.622,48
15061960,35.54,26
15061961,29.987,26
15061962,47.483,52
15061963,43.052,43
15061965,32.188,26
15061966,37.612,26
15061967,34.456,26
15061968,36.419,27
15062036,34.526,41
15062038,43.191,44
15062039,40.056,31
15062046,44.105,44
15062050,39.877,27
15062051,43.012,62
15062067,40.273,39
15062069,31.026,26
15062071,31.303,26
15062080,45.494,57
15062092,32.762,27
15062094,30.405,33
15062097,30.384,26
15062099,36.816,38
15062100,49.928,52
15062101,28.368,26
15062102,45.695,54
15062103,44.562,41
15062105,29.942,26
15062106,43.194,26
15062107,35.934,33
15062108,43.324,33
15062109,43.452,56
15062111,36.114,26
15062112,30.149,26
15062114,39.494,54
15062117,42.894,39
15062118,42.979,39
15062122,36.895,26
15062124,31.906,33
15062126,30.61,26
15062130,34.238,36
15062136,38.495,33
15062137,42.891,36
15062138,29.863,27
15062139,38.181,48
15062142,42.92,45
15062145,34.953,27
15062146,29.179,26
15062149,38.084,44
15062150,38.519,26
15062151,33.221,26
15062152,43.282,38
15062153,43.324,43
15062331,36.249,43
15062332,35.598,26
15062333,33.134,26
15062334,36.235,26
15062335,45.12,41
15062337,43.043,62
15062338,43.3,36
15062346,36.682,36
15062347,32.367,26
15062348,43.061,53
15062349,32.057,27
15062350,35.223,38
15062351,30.035,26
15062353,39.412,44
15062354,42.938,39
15062356,29.059,26
15062357,30.015,26
15062358,43.305,36
15062360,40.291,49
15062361,36.181,33
15062363,40.126,33
15062366,42.945,33
15062367,39.714,33
15062368,42.883,48
15062369,38.239,48
15062370,31.708,26
