,PREDICTED,ACTUAL
15061935,88.187,92
15061937,89.005,92
15061939,86.438,84
15061941,85.768,84
15061942,85.674,84
15061944,88.305,92
15061945,84.361,84
15061946,86.298,92
15061948,86.117,84
15061949,85.524,92
15061951,84.378,84
15061952,84.845,84
15061953,90.512,92
15061958,87.385,84
15061960,87.921,84
15061961,90.563,92
15061962,88.209,92
15061963,86.432,92
15061965,86.827,84
15061966,87.965,84
15061967,89.71,92
15061968,86.071,84
15062036,88.085,92
15062038,84.273,84
15062039,86.675,84
15062046,85.537,84
15062050,86.41,84
15062051,84.396,84
15062067,90.45,92
15062069,88.921,84
15062071,85.445,84
15062080,87.859,84
15062092,86.114,92
15062094,90.589,92
15062097,86.784,84
15062099,87.789,84
15062100,90.307,92
15062101,84.586,84
15062102,88.45,92
15062103,86.082,84
15062105,90.514,92
15062106,86.359,84
15062107,90.536,92
15062108,86.418,92
15062109,84.368,84
15062111,84.631,84
15062112,90.565,92
15062114,86.797,84
15062117,84.379,84
15062118,84.357,84
15062122,89.802,92
15062124,86.65,84
15062126,88.142,84
15062130,89.736,92
15062136,84.251,82
15062137,86.41,92
15062138,89.267,92
15062139,87.72,92
15062142,87.8,92
15062145,84.39,84
15062146,84.342,82
15062149,87.739,84
15062150,89.094,92
15062151,85.709,84
15062152,86.435,92
15062153,86.425,92
15062331,90.275,92
15062332,90.019,92
15062333,88.753,92
15062334,90.028,92
15062335,84.615,84
15062337,84.372,84
15062338,84.388,84
15062346,83.48,84
15062347,86.508,84
15062348,84.346,84
15062349,84.442,84
15062350,85.521,84
15062351,86.307,84
15062353,85.804,84
15062354,84.34,84
15062356,84.37,84
15062357,90.563,92
15062358,86.372,84
15062360,90.387,92
15062361,84.599,84
15062363,86.594,84
15062366,89.977,92
15062367,86.811,84
15062368,84.337,84
15062369,87.748,84
15062370,84.35,84
