"","Prefix","CHL_Components","Traits","Models","Predictive_Ability"
"1960","SCSprout","L","SCSprout.L","BB",0.044
"1961","SCSprout","L","SCSprout.L","BB",-0.04
"1962","SCSprout","L","SCSprout.L","BB",0.191
"1963","SCSprout","L","SCSprout.L","BB",0.474
"1964","SCSprout","L","SCSprout.L","BB",0.297
"1965","SCSprout","L","SCSprout.L","BB",0.359
"1966","SCSprout","L","SCSprout.L","BB",0.472
"1967","SCSprout","L","SCSprout.L","BB",0.359
"1968","SCSprout","L","SCSprout.L","BB",-0.023
"1969","SCSprout","L","SCSprout.L","BB",0.273
"1970","SCSprout","L","SCSprout.L","BB",0.284
"1971","SCSprout","L","SCSprout.L","BB",0.421
"1972","SCSprout","L","SCSprout.L","BB",0.241
"1973","SCSprout","L","SCSprout.L","BB",0.392
"1974","SCSprout","L","SCSprout.L","BB",0.356
"1975","SCSprout","L","SCSprout.L","BB",0.178
"1976","SCSprout","L","SCSprout.L","BC",0.231
"1977","SCSprout","L","SCSprout.L","BC",0.349
"1978","SCSprout","L","SCSprout.L","BC",0.274
"1979","SCSprout","L","SCSprout.L","BC",0.536
"1980","SCSprout","L","SCSprout.L","BC",-0.011
"1981","SCSprout","L","SCSprout.L","BC",0.595
"1982","SCSprout","L","SCSprout.L","BC",0.317
"1983","SCSprout","L","SCSprout.L","BC",0.279
"1984","SCSprout","L","SCSprout.L","BC",0.178
"1985","SCSprout","L","SCSprout.L","BC",-0.113
"1986","SCSprout","L","SCSprout.L","BC",0.32
"1987","SCSprout","L","SCSprout.L","BC",0.194
"1988","SCSprout","L","SCSprout.L","BC",0.367
"1989","SCSprout","L","SCSprout.L","BC",0.424
"1990","SCSprout","L","SCSprout.L","BC",0.067
"1991","SCSprout","L","SCSprout.L","BC",0.426
"1992","SCSprout","L","SCSprout.L","BC",0.486
"1993","SCSprout","L","SCSprout.L","BC",-0.065
"1994","SCSprout","L","SCSprout.L","BC",0.027
"1995","SCSprout","L","SCSprout.L","BC",0.42
"1996","SCSprout","L","SCSprout.L","BC",0.248
"1997","SCSprout","L","SCSprout.L","BC",0.295
"1998","SCSprout","L","SCSprout.L","BC",-0.055
"1999","SCSprout","L","SCSprout.L","BC",0.354
"2000","SCSprout","L","SCSprout.L","BC",0.46
"2001","SCSprout","L","SCSprout.L","BL",0.056
"2002","SCSprout","L","SCSprout.L","BL",-0.192
"2003","SCSprout","L","SCSprout.L","BL",0.378
"2004","SCSprout","L","SCSprout.L","BL",0.531
"2005","SCSprout","L","SCSprout.L","BL",0.353
"2006","SCSprout","L","SCSprout.L","BL",0.373
"2007","SCSprout","L","SCSprout.L","BL",0.425
"2008","SCSprout","L","SCSprout.L","BL",0.06
"2009","SCSprout","L","SCSprout.L","BL",0.366
"2010","SCSprout","L","SCSprout.L","BL",0.267
"2011","SCSprout","L","SCSprout.L","BL",0.054
"2012","SCSprout","L","SCSprout.L","BL",0.198
"2013","SCSprout","L","SCSprout.L","BL",0.346
"2014","SCSprout","L","SCSprout.L","BL",0.524
"2015","SCSprout","L","SCSprout.L","BL",0.476
"2016","SCSprout","L","SCSprout.L","BL",0.38
"2017","SCSprout","L","SCSprout.L","BL",-0.014
"2018","SCSprout","L","SCSprout.L","BL",0.506
"2019","SCSprout","L","SCSprout.L","BL",0.097
"2020","SCSprout","L","SCSprout.L","BL",0.406
"2021","SCSprout","L","SCSprout.L","BL",0.035
"2022","SCSprout","L","SCSprout.L","BL",-0.025
"2023","SCSprout","L","SCSprout.L","BL",0.544
"2024","SCSprout","L","SCSprout.L","BL",0.498
"2025","SCSprout","L","SCSprout.L","BL",0.517
"2026","SCSprout","L","SCSprout.L","BRR",0.322
"2027","SCSprout","L","SCSprout.L","BRR",0.022
"2028","SCSprout","L","SCSprout.L","BRR",-0.003
"2029","SCSprout","L","SCSprout.L","BRR",0.406
"2030","SCSprout","L","SCSprout.L","BRR",0.449
"2031","SCSprout","L","SCSprout.L","BRR",0.03
"2032","SCSprout","L","SCSprout.L","BRR",0.443
"2033","SCSprout","L","SCSprout.L","BRR",0.192
"2034","SCSprout","L","SCSprout.L","BRR",0.443
"2035","SCSprout","L","SCSprout.L","BRR",0.38
"2036","SCSprout","L","SCSprout.L","BRR",0.374
"2037","SCSprout","L","SCSprout.L","BRR",0.407
"2038","SCSprout","L","SCSprout.L","BRR",0.264
"2039","SCSprout","L","SCSprout.L","BRR",0.296
"2040","SCSprout","L","SCSprout.L","BRR",0.068
"2041","SCSprout","L","SCSprout.L","BRR",0.321
"2042","SCSprout","L","SCSprout.L","BRR",0.345
"2043","SCSprout","L","SCSprout.L","BRR",0.446
"2044","SCSprout","L","SCSprout.L","BRR",0.332
"2045","SCSprout","L","SCSprout.L","BRR",-0.018
"2046","SCSprout","L","SCSprout.L","BRR",0.035
"2047","SCSprout","L","SCSprout.L","BRR",-0.009
"2048","SCSprout","L","SCSprout.L","BRR",0.529
"2049","SCSprout","L","SCSprout.L","BRR",0.325
"2050","SCSprout","L","SCSprout.L","BRR",0.326
"2051","SCSprout","L","SCSprout.L","GBLUP",0.405
"2052","SCSprout","L","SCSprout.L","GBLUP",0.4
"2053","SCSprout","L","SCSprout.L","GBLUP",0.235
"2054","SCSprout","L","SCSprout.L","GBLUP",0.343
"2055","SCSprout","L","SCSprout.L","GBLUP",0.18
"2056","SCSprout","L","SCSprout.L","GBLUP",0.292
"2057","SCSprout","L","SCSprout.L","GBLUP",0.417
"2058","SCSprout","L","SCSprout.L","GBLUP",0.044
"2059","SCSprout","L","SCSprout.L","GBLUP",0.356
"2060","SCSprout","L","SCSprout.L","GBLUP",0.409
"2061","SCSprout","L","SCSprout.L","GBLUP",0.442
"2062","SCSprout","L","SCSprout.L","GBLUP",0.393
"2063","SCSprout","L","SCSprout.L","GBLUP",0.263
"2064","SCSprout","L","SCSprout.L","GBLUP",0.137
"2065","SCSprout","L","SCSprout.L","GBLUP",-0.017
"2066","SCSprout","L","SCSprout.L","GBLUP",0.391
"2067","SCSprout","L","SCSprout.L","GBLUP",-0.042
"2068","SCSprout","L","SCSprout.L","GBLUP",-0.019
"2069","SCSprout","L","SCSprout.L","GBLUP",0.49
"2070","SCSprout","L","SCSprout.L","GBLUP",0.448
"2071","SCSprout","L","SCSprout.L","GBLUP",0.392
"2072","SCSprout","L","SCSprout.L","GBLUP",-0.065
"2073","SCSprout","L","SCSprout.L","GBLUP",0.349
"2074","SCSprout","L","SCSprout.L","GBLUP",0.473
"2075","SCSprout","L","SCSprout.L","GBLUP",0.16
"2076","SCSprout","L","SCSprout.L","RKHS",0.191
"2077","SCSprout","L","SCSprout.L","RKHS",0.647
"2078","SCSprout","L","SCSprout.L","RKHS",0.278
"2079","SCSprout","L","SCSprout.L","RKHS",0.372
"2080","SCSprout","L","SCSprout.L","RKHS",0.252
"2081","SCSprout","L","SCSprout.L","RKHS",0.412
"2082","SCSprout","L","SCSprout.L","RKHS",0.637
"2083","SCSprout","L","SCSprout.L","RKHS",0.205
"2084","SCSprout","L","SCSprout.L","RKHS",-0.014
"2085","SCSprout","L","SCSprout.L","RKHS",0.219
"2086","SCSprout","L","SCSprout.L","RKHS",0.001
"2087","SCSprout","L","SCSprout.L","RKHS",0.313
"2088","SCSprout","L","SCSprout.L","RKHS",0.367
"2089","SCSprout","L","SCSprout.L","RKHS",-0.041
"2090","SCSprout","L","SCSprout.L","RKHS",0.465
"2091","SCSprout","L","SCSprout.L","RKHS",0.361
"2092","SCSprout","L","SCSprout.L","RKHS",0.604
"2093","SCSprout","L","SCSprout.L","RKHS",0.219
"2094","SCSprout","L","SCSprout.L","RKHS",0.211
"2095","SCSprout","L","SCSprout.L","RKHS",-0.008
"2096","SCSprout","L","SCSprout.L","RKHS",0.276
"2097","SCSprout","L","SCSprout.L","RKHS",0.509
"2098","SCSprout","L","SCSprout.L","RKHS",0.425
"2099","SCSprout","L","SCSprout.L","RKHS",-0.021
"2100","SCSprout","L","SCSprout.L","RKHS",0.396
"2101","SCTuberflesh","C","SCTuberflesh.C","BA",0.182
"2102","SCTuberflesh","C","SCTuberflesh.C","BA",0.057
"2103","SCTuberflesh","C","SCTuberflesh.C","BA",0.258
"2104","SCTuberflesh","C","SCTuberflesh.C","BA",0.277
"2105","SCTuberflesh","C","SCTuberflesh.C","BA",0.271
"2106","SCTuberflesh","C","SCTuberflesh.C","BA",0.288
"2107","SCTuberflesh","C","SCTuberflesh.C","BA",0.219
"2108","SCTuberflesh","C","SCTuberflesh.C","BA",0.14
"2109","SCTuberflesh","C","SCTuberflesh.C","BA",0.299
"2110","SCTuberflesh","C","SCTuberflesh.C","BA",0.207
"2111","SCTuberflesh","C","SCTuberflesh.C","BA",0.245
"2112","SCTuberflesh","C","SCTuberflesh.C","BA",0.28
"2113","SCTuberflesh","C","SCTuberflesh.C","BA",0.244
"2114","SCTuberflesh","C","SCTuberflesh.C","BA",0.101
"2115","SCTuberflesh","C","SCTuberflesh.C","BA",0.251
"2116","SCTuberflesh","C","SCTuberflesh.C","BA",0.26
"2117","SCTuberflesh","C","SCTuberflesh.C","BA",0.262
"2118","SCTuberflesh","C","SCTuberflesh.C","BA",0.139
"2119","SCTuberflesh","C","SCTuberflesh.C","BA",0.226
"2120","SCTuberflesh","C","SCTuberflesh.C","BA",0.191
"2121","SCTuberflesh","C","SCTuberflesh.C","BA",0.401
"2122","SCTuberflesh","C","SCTuberflesh.C","BA",0.223
"2123","SCTuberflesh","C","SCTuberflesh.C","BA",0.321
"2124","SCTuberflesh","C","SCTuberflesh.C","BA",0.098
"2125","SCTuberflesh","C","SCTuberflesh.C","BA",0.27
"2126","SCTuberflesh","C","SCTuberflesh.C","BB",0.289
"2127","SCTuberflesh","C","SCTuberflesh.C","BB",0.311
"2128","SCTuberflesh","C","SCTuberflesh.C","BB",0.182
"2129","SCTuberflesh","C","SCTuberflesh.C","BB",0.003
"2130","SCTuberflesh","C","SCTuberflesh.C","BB",0.21
"2131","SCTuberflesh","C","SCTuberflesh.C","BB",0.218
"2132","SCTuberflesh","C","SCTuberflesh.C","BB",0.118
"2133","SCTuberflesh","C","SCTuberflesh.C","BB",0.104
"2134","SCTuberflesh","C","SCTuberflesh.C","BB",0.329
"2135","SCTuberflesh","C","SCTuberflesh.C","BB",0.164
"2136","SCTuberflesh","C","SCTuberflesh.C","BB",0.216
"2137","SCTuberflesh","C","SCTuberflesh.C","BB",0.026
"2138","SCTuberflesh","C","SCTuberflesh.C","BB",0.175
"2139","SCTuberflesh","C","SCTuberflesh.C","BB",0.084
"2140","SCTuberflesh","C","SCTuberflesh.C","BB",0.218
"2141","SCTuberflesh","C","SCTuberflesh.C","BB",0.266
"2142","SCTuberflesh","C","SCTuberflesh.C","BB",0.247
"2143","SCTuberflesh","C","SCTuberflesh.C","BB",0.156
"2144","SCTuberflesh","C","SCTuberflesh.C","BB",0.174
"2145","SCTuberflesh","C","SCTuberflesh.C","BB",0.218
"2146","SCTuberflesh","C","SCTuberflesh.C","BB",0.179
"2147","SCTuberflesh","C","SCTuberflesh.C","BB",0.356
"2148","SCTuberflesh","C","SCTuberflesh.C","BB",0.275
"2149","SCTuberflesh","C","SCTuberflesh.C","BB",-0.036
"2150","SCTuberflesh","C","SCTuberflesh.C","BB",0.148
"2151","SCTuberflesh","C","SCTuberflesh.C","BC",0.202
"2152","SCTuberflesh","C","SCTuberflesh.C","BC",0.144
"2153","SCTuberflesh","C","SCTuberflesh.C","BC",0.467
"2154","SCTuberflesh","C","SCTuberflesh.C","BC",0.177
"2155","SCTuberflesh","C","SCTuberflesh.C","BC",0.082
"2156","SCTuberflesh","C","SCTuberflesh.C","BC",0.287
"2157","SCTuberflesh","C","SCTuberflesh.C","BC",0.201
"2158","SCTuberflesh","C","SCTuberflesh.C","BC",0.094
"2159","SCTuberflesh","C","SCTuberflesh.C","BC",0.162
"2160","SCTuberflesh","C","SCTuberflesh.C","BC",0.143
"2161","SCTuberflesh","C","SCTuberflesh.C","BC",0.259
"2162","SCTuberflesh","C","SCTuberflesh.C","BC",0.247
"2163","SCTuberflesh","C","SCTuberflesh.C","BC",0.261
"2164","SCTuberflesh","C","SCTuberflesh.C","BC",0.094
"2165","SCTuberflesh","C","SCTuberflesh.C","BC",0.165
"2166","SCTuberflesh","C","SCTuberflesh.C","BC",0.369
"2167","SCTuberflesh","C","SCTuberflesh.C","BC",0.129
"2168","SCTuberflesh","C","SCTuberflesh.C","BC",0.094
"2169","SCTuberflesh","C","SCTuberflesh.C","BC",0.221
"2170","SCTuberflesh","C","SCTuberflesh.C","BC",0.259
"2171","SCTuberflesh","C","SCTuberflesh.C","BC",0.218
"2172","SCTuberflesh","C","SCTuberflesh.C","BC",0.176
"2173","SCTuberflesh","C","SCTuberflesh.C","BC",0.135
"2174","SCTuberflesh","C","SCTuberflesh.C","BC",0.133
"2175","SCTuberflesh","C","SCTuberflesh.C","BC",0.278
"2176","SCTuberflesh","C","SCTuberflesh.C","BL",0.177
"2177","SCTuberflesh","C","SCTuberflesh.C","BL",0.161
"2178","SCTuberflesh","C","SCTuberflesh.C","BL",0.308
"2179","SCTuberflesh","C","SCTuberflesh.C","BL",0.197
"2180","SCTuberflesh","C","SCTuberflesh.C","BL",0.252
"2181","SCTuberflesh","C","SCTuberflesh.C","BL",0.207
"2182","SCTuberflesh","C","SCTuberflesh.C","BL",0.321
"2183","SCTuberflesh","C","SCTuberflesh.C","BL",0.324
"2184","SCTuberflesh","C","SCTuberflesh.C","BL",0.16
"2185","SCTuberflesh","C","SCTuberflesh.C","BL",0.13
"2186","SCTuberflesh","C","SCTuberflesh.C","BL",0.186
"2187","SCTuberflesh","C","SCTuberflesh.C","BL",0.244
"2188","SCTuberflesh","C","SCTuberflesh.C","BL",0.266
"2189","SCTuberflesh","C","SCTuberflesh.C","BL",0.079
"2190","SCTuberflesh","C","SCTuberflesh.C","BL",0.32
"2191","SCTuberflesh","C","SCTuberflesh.C","BL",0.215
"2192","SCTuberflesh","C","SCTuberflesh.C","BL",0.183
"2193","SCTuberflesh","C","SCTuberflesh.C","BL",0.22
"2194","SCTuberflesh","C","SCTuberflesh.C","BL",0.32
"2195","SCTuberflesh","C","SCTuberflesh.C","BL",0.113
"2196","SCTuberflesh","C","SCTuberflesh.C","BL",0.181
"2197","SCTuberflesh","C","SCTuberflesh.C","BL",0.226
"2198","SCTuberflesh","C","SCTuberflesh.C","BL",0.163
"2199","SCTuberflesh","C","SCTuberflesh.C","BL",0.135
"2200","SCTuberflesh","C","SCTuberflesh.C","BL",0.035
"2201","SCTuberflesh","C","SCTuberflesh.C","BRR",0.278
"2202","SCTuberflesh","C","SCTuberflesh.C","BRR",0.29
"2203","SCTuberflesh","C","SCTuberflesh.C","BRR",0.194
"2204","SCTuberflesh","C","SCTuberflesh.C","BRR",0.183
"2205","SCTuberflesh","C","SCTuberflesh.C","BRR",0.011
"2206","SCTuberflesh","C","SCTuberflesh.C","BRR",0.181
"2207","SCTuberflesh","C","SCTuberflesh.C","BRR",0.297
"2208","SCTuberflesh","C","SCTuberflesh.C","BRR",0.227
"2209","SCTuberflesh","C","SCTuberflesh.C","BRR",0.183
"2210","SCTuberflesh","C","SCTuberflesh.C","BRR",0.103
"2211","SCTuberflesh","C","SCTuberflesh.C","BRR",0.016
"2212","SCTuberflesh","C","SCTuberflesh.C","BRR",0.28
"2213","SCTuberflesh","C","SCTuberflesh.C","BRR",0.211
"2214","SCTuberflesh","C","SCTuberflesh.C","BRR",0.193
"2215","SCTuberflesh","C","SCTuberflesh.C","BRR",0.279
"2216","SCTuberflesh","C","SCTuberflesh.C","BRR",0.073
"2217","SCTuberflesh","C","SCTuberflesh.C","BRR",0.091
"2218","SCTuberflesh","C","SCTuberflesh.C","BRR",0.319
"2219","SCTuberflesh","C","SCTuberflesh.C","BRR",-0.04
"2220","SCTuberflesh","C","SCTuberflesh.C","BRR",0.24
"2221","SCTuberflesh","C","SCTuberflesh.C","BRR",0.292
"2222","SCTuberflesh","C","SCTuberflesh.C","BRR",0.247
"2223","SCTuberflesh","C","SCTuberflesh.C","BRR",0.186
"2224","SCTuberflesh","C","SCTuberflesh.C","BRR",0.221
"2225","SCTuberflesh","C","SCTuberflesh.C","BRR",0.227
"2226","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.197
"2227","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.233
"2228","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.318
"2229","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.107
"2230","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.178
"2231","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.242
"2232","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.177
"2233","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.201
"2234","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.2
"2235","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.286
"2236","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.01
"2237","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.228
"2238","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.164
"2239","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.223
"2240","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.282
"2241","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.143
"2242","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.411
"2243","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.16
"2244","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.223
"2245","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.253
"2246","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.244
"2247","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.318
"2248","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.266
"2249","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.166
"2250","SCTuberflesh","C","SCTuberflesh.C","GBLUP",0.188
"2251","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.307
"2252","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.246
"2253","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.099
"2254","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.298
"2255","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.12
"2256","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.226
"2257","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.118
"2258","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.111
"2259","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.303
"2260","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.15
"2261","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.168
"2262","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.183
"2263","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.186
"2264","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.181
"2265","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.315
"2266","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.222
"2267","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.266
"2268","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.205
"2269","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.075
"2270","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.284
"2271","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.086
"2272","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.166
"2273","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.249
"2274","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.278
"2275","SCTuberflesh","C","SCTuberflesh.C","RKHS",0.228
"2276","SCTuberflesh","H","SCTuberflesh.H","BA",-0.078
"2277","SCTuberflesh","H","SCTuberflesh.H","BA",0.159
"2278","SCTuberflesh","H","SCTuberflesh.H","BA",-0.05
"2279","SCTuberflesh","H","SCTuberflesh.H","BA",0.172
"2280","SCTuberflesh","H","SCTuberflesh.H","BA",0.181
"2281","SCTuberflesh","H","SCTuberflesh.H","BA",0.083
"2282","SCTuberflesh","H","SCTuberflesh.H","BA",-0.113
"2283","SCTuberflesh","H","SCTuberflesh.H","BA",0.148
"2284","SCTuberflesh","H","SCTuberflesh.H","BA",0.032
"2285","SCTuberflesh","H","SCTuberflesh.H","BA",0.238
"2286","SCTuberflesh","H","SCTuberflesh.H","BA",-0.104
"2287","SCTuberflesh","H","SCTuberflesh.H","BA",0.09
"2288","SCTuberflesh","H","SCTuberflesh.H","BA",-0.038
"2289","SCTuberflesh","H","SCTuberflesh.H","BA",0.169
"2290","SCTuberflesh","H","SCTuberflesh.H","BA",0.123
"2291","SCTuberflesh","H","SCTuberflesh.H","BA",0.026
"2292","SCTuberflesh","H","SCTuberflesh.H","BA",0.032
"2293","SCTuberflesh","H","SCTuberflesh.H","BA",0.02
"2294","SCTuberflesh","H","SCTuberflesh.H","BA",0.035
"2295","SCTuberflesh","H","SCTuberflesh.H","BA",0.213
"2296","SCTuberflesh","H","SCTuberflesh.H","BA",0.113
"2297","SCTuberflesh","H","SCTuberflesh.H","BA",0.055
"2298","SCTuberflesh","H","SCTuberflesh.H","BA",0.195
"2299","SCTuberflesh","H","SCTuberflesh.H","BA",-0.007
"2300","SCTuberflesh","H","SCTuberflesh.H","BA",0.055
"2301","SCTuberflesh","H","SCTuberflesh.H","BB",0.004
"2302","SCTuberflesh","H","SCTuberflesh.H","BB",-0.021
"2303","SCTuberflesh","H","SCTuberflesh.H","BB",0.265
"2304","SCTuberflesh","H","SCTuberflesh.H","BB",0.046
"2305","SCTuberflesh","H","SCTuberflesh.H","BB",0.298
"2306","SCTuberflesh","H","SCTuberflesh.H","BB",-0.047
"2307","SCTuberflesh","H","SCTuberflesh.H","BB",0.008
"2308","SCTuberflesh","H","SCTuberflesh.H","BB",0.109
"2309","SCTuberflesh","H","SCTuberflesh.H","BB",0.013
"2310","SCTuberflesh","H","SCTuberflesh.H","BB",0.231
"2311","SCTuberflesh","H","SCTuberflesh.H","BB",-0.099
"2312","SCTuberflesh","H","SCTuberflesh.H","BB",0.25
"2313","SCTuberflesh","H","SCTuberflesh.H","BB",0.038
"2314","SCTuberflesh","H","SCTuberflesh.H","BB",-0.025
"2315","SCTuberflesh","H","SCTuberflesh.H","BB",0.074
"2316","SCTuberflesh","H","SCTuberflesh.H","BB",-0.09
"2317","SCTuberflesh","H","SCTuberflesh.H","BB",0.12
"2318","SCTuberflesh","H","SCTuberflesh.H","BB",-0.023
"2319","SCTuberflesh","H","SCTuberflesh.H","BB",0.04
"2320","SCTuberflesh","H","SCTuberflesh.H","BB",0.228
"2321","SCTuberflesh","H","SCTuberflesh.H","BB",-0.005
"2322","SCTuberflesh","H","SCTuberflesh.H","BB",0.068
"2323","SCTuberflesh","H","SCTuberflesh.H","BB",-0.031
"2324","SCTuberflesh","H","SCTuberflesh.H","BB",-0.104
"2325","SCTuberflesh","H","SCTuberflesh.H","BB",0.24
"2326","SCTuberflesh","H","SCTuberflesh.H","BC",0.22
"2327","SCTuberflesh","H","SCTuberflesh.H","BC",0.145
"2328","SCTuberflesh","H","SCTuberflesh.H","BC",0.064
"2329","SCTuberflesh","H","SCTuberflesh.H","BC",0.038
"2330","SCTuberflesh","H","SCTuberflesh.H","BC",0.087
"2331","SCTuberflesh","H","SCTuberflesh.H","BC",0.016
"2332","SCTuberflesh","H","SCTuberflesh.H","BC",-0.017
"2333","SCTuberflesh","H","SCTuberflesh.H","BC",0.121
"2334","SCTuberflesh","H","SCTuberflesh.H","BC",0.008
"2335","SCTuberflesh","H","SCTuberflesh.H","BC",-0.075
"2336","SCTuberflesh","H","SCTuberflesh.H","BC",-0.061
"2337","SCTuberflesh","H","SCTuberflesh.H","BC",0.095
"2338","SCTuberflesh","H","SCTuberflesh.H","BC",0.076
"2339","SCTuberflesh","H","SCTuberflesh.H","BC",0.268
"2340","SCTuberflesh","H","SCTuberflesh.H","BC",0.235
"2341","SCTuberflesh","H","SCTuberflesh.H","BC",0.103
"2342","SCTuberflesh","H","SCTuberflesh.H","BC",0.289
"2343","SCTuberflesh","H","SCTuberflesh.H","BC",-0.064
"2344","SCTuberflesh","H","SCTuberflesh.H","BC",0.039
"2345","SCTuberflesh","H","SCTuberflesh.H","BC",-0.168
"2346","SCTuberflesh","H","SCTuberflesh.H","BC",0.206
"2347","SCTuberflesh","H","SCTuberflesh.H","BC",0.176
"2348","SCTuberflesh","H","SCTuberflesh.H","BC",0.021
"2349","SCTuberflesh","H","SCTuberflesh.H","BC",-0.01
"2350","SCTuberflesh","H","SCTuberflesh.H","BC",0.138
"2351","SCTuberflesh","H","SCTuberflesh.H","BL",-0.114
"2352","SCTuberflesh","H","SCTuberflesh.H","BL",0.084
"2353","SCTuberflesh","H","SCTuberflesh.H","BL",0.158
"2354","SCTuberflesh","H","SCTuberflesh.H","BL",-0.025
"2355","SCTuberflesh","H","SCTuberflesh.H","BL",0.203
"2356","SCTuberflesh","H","SCTuberflesh.H","BL",0.047
"2357","SCTuberflesh","H","SCTuberflesh.H","BL",0.036
"2358","SCTuberflesh","H","SCTuberflesh.H","BL",0.096
"2359","SCTuberflesh","H","SCTuberflesh.H","BL",0.217
"2360","SCTuberflesh","H","SCTuberflesh.H","BL",0.005
"2361","SCTuberflesh","H","SCTuberflesh.H","BL",0.103
"2362","SCTuberflesh","H","SCTuberflesh.H","BL",0.097
"2363","SCTuberflesh","H","SCTuberflesh.H","BL",0.126
"2364","SCTuberflesh","H","SCTuberflesh.H","BL",0.094
"2365","SCTuberflesh","H","SCTuberflesh.H","BL",0.026
"2366","SCTuberflesh","H","SCTuberflesh.H","BL",0.062
"2367","SCTuberflesh","H","SCTuberflesh.H","BL",-0.064
"2368","SCTuberflesh","H","SCTuberflesh.H","BL",0.094
"2369","SCTuberflesh","H","SCTuberflesh.H","BL",0.036
"2370","SCTuberflesh","H","SCTuberflesh.H","BL",0.245
"2371","SCTuberflesh","H","SCTuberflesh.H","BL",0.153
"2372","SCTuberflesh","H","SCTuberflesh.H","BL",0.053
"2373","SCTuberflesh","H","SCTuberflesh.H","BL",0.013
"2374","SCTuberflesh","H","SCTuberflesh.H","BL",0.144
"2375","SCTuberflesh","H","SCTuberflesh.H","BL",-0.097
"2376","SCTuberflesh","H","SCTuberflesh.H","BRR",-0.117
"2377","SCTuberflesh","H","SCTuberflesh.H","BRR",0.019
"2378","SCTuberflesh","H","SCTuberflesh.H","BRR",0.09
"2379","SCTuberflesh","H","SCTuberflesh.H","BRR",0.003
"2380","SCTuberflesh","H","SCTuberflesh.H","BRR",0.125
"2381","SCTuberflesh","H","SCTuberflesh.H","BRR",-0.074
"2382","SCTuberflesh","H","SCTuberflesh.H","BRR",0.084
"2383","SCTuberflesh","H","SCTuberflesh.H","BRR",0.05
"2384","SCTuberflesh","H","SCTuberflesh.H","BRR",0.117
"2385","SCTuberflesh","H","SCTuberflesh.H","BRR",-0.056
"2386","SCTuberflesh","H","SCTuberflesh.H","BRR",0.116
"2387","SCTuberflesh","H","SCTuberflesh.H","BRR",0.175
"2388","SCTuberflesh","H","SCTuberflesh.H","BRR",-0.064
"2389","SCTuberflesh","H","SCTuberflesh.H","BRR",-0.067
"2390","SCTuberflesh","H","SCTuberflesh.H","BRR",0.114
"2391","SCTuberflesh","H","SCTuberflesh.H","BRR",-0.034
"2392","SCTuberflesh","H","SCTuberflesh.H","BRR",0.155
"2393","SCTuberflesh","H","SCTuberflesh.H","BRR",0.086
"2394","SCTuberflesh","H","SCTuberflesh.H","BRR",0.053
"2395","SCTuberflesh","H","SCTuberflesh.H","BRR",-0.003
"2396","SCTuberflesh","H","SCTuberflesh.H","BRR",0.049
