,PREDICTED,ACTUAL
15061441,75.898,80
15061442,45.056,47
15061444,28.951,27
15061445,77.014,80
15061447,35.945,34
15061449,37.313,51
15061454,28.945,27
15061458,42.427,48
15061459,30.947,29
15061461,42.138,80
15061463,29.945,28
15061469,40.049,42
15061470,51.945,50
15061471,43.944,42
15061475,42.459,35
15061476,28.946,27
15061478,30.573,29
15061479,35.938,34
15061480,73.422,45
15061481,77.767,76
15061484,40.969,40
15061485,78.055,80
15061486,30.939,29
15061489,31.949,30
15061490,31.815,30
15061491,31.356,30
15061492,31.538,30
15061493,31.948,30
15061494,30.407,29
15061495,31.951,30
15061496,33.408,39
15061499,78.054,80
15061500,78.054,80
15061501,44.127,69
15061503,48.048,50
15061504,48.049,50
15061505,41.059,43
15061507,41.128,38
15061508,46.969,80
15061509,31.246,30
15061511,30.952,29
15061515,41.677,35
15061516,39.945,38
15061517,31.951,30
15061518,31.941,30
15061521,36.945,35
15061522,74.056,76
15061524,30.057,30
15061525,43.477,42
15061526,28.956,27
15061528,36.05,38
15061529,30.547,30
15061530,42.274,30
15061533,29.946,28
15061534,29.94,28
15061535,35.945,34
15061536,30.951,29
15061540,78.055,80
15061542,67.602,27
15061543,38.673,38
15061544,28.949,27
15061546,30.815,29
15061548,31.949,30
15061549,31.948,30
15061550,28.943,27
15061553,42.946,41
15061555,46.05,48
15061556,78.063,80
15061560,41.942,40
15061561,78.059,80
15061564,55.048,57
15061565,61.085,40
15061566,29.761,29
15061568,78.057,80
15061571,42.284,41
15061575,40.951,39
15061576,55.96,82
15061577,30.02,30
15061578,30.273,30
15061579,65.742,30
15061580,28.952,27
15061583,48.048,50
15061584,49.94,48
15061585,43.896,28
15061586,56.208,80
15061588,71.208,35
15061600,36.949,35
15061602,41.938,40
15061603,29.951,29
15061604,35.946,34
15061605,78.054,80
15061608,59.667,84
15061609,30.121,27
15061610,30.963,28
15061612,78.056,80
15061613,44.943,43
15061619,29.947,28
15061621,39.941,38
15061622,74.047,76
15061623,54.726,42
15061624,41.054,43
15061628,31.873,79
15061631,29.948,28
15061632,36.94,35
15061637,56.36,75
15061638,56.137,75
15061639,31.945,30
15061640,30.946,29
15061642,46.941,45
15061645,30.945,29
15061646,43.354,50
15061647,56.506,76
15061648,34.61,28
15061649,31.945,30
15061650,78.051,80
15061651,42.987,30
15061653,43.563,75
15061654,50.061,50
15061655,74.054,76
15061658,43.948,42
15061659,43.939,42
15061661,43.84,42
15061662,29.945,28
15061665,72.056,74
15061668,73.056,75
15061670,36.055,38
15061671,35.948,34
15061673,38.945,37
15061677,31.949,30
15061678,30.698,30
15061679,36.254,35
15061680,35.577,34
15061682,53.395,75
15061683,38.064,40
15061684,40.95,39
15061686,31.694,30
15061687,30.947,29
15061688,31.551,27
15061689,30.104,28
15061704,52.706,27
15061706,82.055,84
15061709,77.892,76
15061712,29.939,28
15061713,53.344,76
15061714,39.764,92
15061717,29.95,28
15061718,29.953,28
15061720,39.946,38
15061723,41.941,40
15061724,82.052,84
15061725,37.111,34
15061726,35.945,34
15061729,33.679,30
15061730,33.855,27
15061733,37.109,74
15061734,32.057,34
15061735,39.136,79
15061736,35.963,80
15061737,41.121,81
15061738,31.267,30
15061740,29.222,28
15061742,75.313,75
15061744,64.052,66
15061747,43.181,43
15061751,44.945,43
15061752,28.949,27
15061753,35.116,51
15061754,74.055,76
15061755,31.954,30
15061756,31.724,30
15061757,31.942,30
15061758,28.939,27
15061759,77.694,77
15061760,41.056,43
15061762,31.946,30
15061765,29.952,28
15061766,76.118,76
15061767,29.666,30
15061769,35.937,34
15061771,29.949,28
15061772,29.581,29
15061773,31.945,30
15061777,28.941,27
15061778,29.948,28
15061784,30.948,29
15061785,73.059,75
15061788,29.95,28
15061790,36.875,75
15061795,30.695,30
15061797,32.054,75
15061798,35.945,34
15061800,78.055,80
15061801,64.001,50
15061808,79.046,81
15061811,54.71,28
15061813,78.057,80
15061815,35.947,34
15061826,33.881,35
15061905,38.705,39
15061906,30.942,29
15061908,35.978,35
15061909,29.951,28
15061910,48.049,50
15061911,65.615,44
15061912,78.056,80
15061915,74.052,76
15061917,39.111,35
15061918,48.049,50
15061926,37.295,28
15061927,30.94,29
15061928,31.937,30
15061929,52.933,75
15061930,51.947,50
15061933,29.943,28
15061934,38.796,80
15061935,55.262,42
15061937,29.946,28
15061939,36.686,80
15061941,76.947,75
15061942,37.058,39
15061944,78.056,80
15061945,43.514,75
15061946,30.627,27
15061948,31.802,57
15061949,30.945,29
15061951,42.298,42
15061952,34.319,34
15061953,29.945,28
15061958,74.051,76
15061960,30.942,29
15061961,28.947,27
15061962,73.054,75
15061963,29.947,28
15061965,43.956,42
15061966,30.954,29
15061967,28.607,27
15061968,30.702,27
15062036,48.049,50
15062038,39.228,39
15062039,49.064,82
15062046,78.054,80
15062050,73.053,75
15062051,41.946,40
15062067,78.046,80
15062069,29.947,28
15062071,44.931,60
15062080,74.058,76
15062092,32.791,35
15062094,30.773,29
15062097,54.819,40
15062099,38.197,27
15062100,78.051,80
15062101,41.187,41
15062102,77.053,79
15062103,74.054,76
15062105,30.547,30
15062106,30.215,30
15062107,48.054,50
15062108,31.067,29
15062109,39.263,39
15062111,33.945,62
15062112,33.538,45
15062114,75.845,76
15062117,39.946,38
15062118,40.429,38
15062122,30.939,29
15062124,29.947,28
15062126,31.942,30
15062130,41.945,40
15062136,31.948,30
15062137,30.106,30
15062138,30.953,29
15062139,36.639,30
15062142,78.055,80
15062145,29.948,28
15062146,39.789,45
15062149,36.949,35
15062150,29.947,28
15062151,43.053,45
15062152,31.946,30
15062153,34.102,38
15062331,48.059,50
15062332,43.94,42
15062333,31.948,30
15062334,57.06,81
15062335,39.574,40
15062337,41.419,40
15062338,40.047,42
15062346,78.051,80
15062347,29.948,28
15062348,41.26,35
15062349,29.954,28
15062350,31.581,30
15062351,28.952,27
15062353,77.401,76
15062354,42.732,75
15062356,30.939,29
15062357,31.944,30
15062358,31.013,28
15062360,78.046,80
15062361,31.947,30
15062363,38.385,39
15062366,31.941,30
15062367,73.055,75
15062368,41.864,39
15062369,35.949,34
15062370,30.028,29
