,PREDICTED,ACTUAL
15061405,191.445,346
15061406,85.417,21
15061410,90.424,18
15061411,210.948,342
15061414,232.428,85
15061415,69.53,18
15061417,229.651,313
15061418,229.752,85
15061419,175.795,313
15061420,92.828,85
15061421,79.36,21
15061422,99.695,3
15061424,91.77,3
15061425,46.101,14
15061428,48.235,14
15061430,47.986,18
15061434,68.87,17
15061436,85.161,85
15061437,123.103,96
15061438,231.63,313
15061439,121.376,85
15061441,85.979,96
15061442,208.539,338
15061443,86.326,85
15061444,93.49,5
15061445,86.829,96
15061447,116.453,21
15061449,235.941,355
15061454,230.914,5
15061458,46.999,21
15061459,231.904,313
15061461,46.429,96
15061463,123.602,359
15061469,240.655,346
15061470,180.258,342
15061471,176.54,346
15061475,77.965,17
15061476,148.139,344
15061478,173.675,313
15061479,93.807,21
15061480,86.515,0
15061481,92.553,85
15061484,62.289,16
15061485,87.099,96
15061486,145.95,313
15061489,231.083,3
15061490,229.751,3
15061491,231.004,328
15061492,230.584,328
15061494,252.36,313
15061495,165.445,7
15061498,231.638,313
15061499,92.79,86
15061501,60.758,65
15061503,108.037,342
15061504,185.992,342
15061505,71.879,17
15061508,207.965,96
15061509,196.16,328
15061511,195.826,313
15061514,78.261,18
15061515,107.289,17
15061517,85.208,7
15061518,94.564,7
15061520,95.604,22
15061522,96.563,85
15061523,168.73,3
15061524,254.351,328
15061525,210.202,346
15061526,100.264,5
15061528,155.77,14
15061530,207.656,3
15061533,214.662,359
15061536,209.091,313
15061537,108.831,17
15061538,173.837,328
15061539,173.641,83
15061540,90.523,86
15061543,38.891,14
15061544,157.701,5
15061546,168.508,313
15061548,82.326,7
15061549,126.836,328
15061551,85.688,86
15061553,43.359,12
15061555,70.909,21
15061556,85.345,96
15061557,80.928,16
15061560,48.181,16
15061561,150.627,96
15061564,90.816,45
15061565,76.675,16
15061568,107.118,96
15061571,74.416,12
15061576,176.778,93
15061579,90.93,3
15061580,83.126,5
15061583,191.799,342
15061584,72.465,21
15061585,180.555,359
15061588,85.948,17
15061600,102.637,17
15061601,82.737,95
15061602,78.464,16
15061603,174.708,313
15061604,65.556,8
15061605,122.765,96
15061608,177.287,94
15061609,173.829,5
15061612,119.918,86
15061613,189.489,10
15061619,232.86,318
15061621,59.136,14
15061622,96.304,85
15061623,80.709,25
15061626,138.561,313
15061628,196.319,83
15061629,109.13,86
15061630,244.638,318
15061631,244.011,318
15061632,188.118,17
15061638,82.272,83
15061640,138.19,313
15061641,127.097,345
15061642,76.958,28
15061645,136.743,313
15061646,106.743,17
15061648,96.517,318
15061650,107.087,96
15061651,208.183,345
15061654,191.067,342
15061656,206.093,346
15061658,193.138,346
15061661,191.671,346
15061662,235.859,359
15061666,143.227,83
15061667,61.658,22
15061668,91.353,83
15061669,106.245,85
15061670,123.845,14
15061671,96.633,21
15061676,85.848,14
15061677,228.145,328
15061678,232.095,328
15061679,94.463,17
15061680,125.095,21
15061682,79.08,83
15061683,79.67,16
15061684,74.249,22
15061685,62.478,14
15061686,84.385,3
15061687,144.001,313
15061688,85.267,5
15061689,232.518,318
15061690,232.367,313
15061702,133.536,0
15061704,80.268,5
15061707,211.032,355
15061709,107.907,85
15061710,243.802,313
15061712,235.991,318
15061713,80.298,85
15061714,69.328,88
15061718,236.199,318
15061719,107.923,10
15061720,60.377,14
15061721,61.587,22
15061722,77.897,5
15061723,63.197,16
15061724,92.226,70
15061725,68.01,8
15061726,62.762,8
15061731,232.428,355
15061733,227.401,74
15061734,229.877,8
15061735,69.538,83
15061736,91.181,96
15061738,231.067,328
15061740,184.189,318
15061742,94.974,83
15061744,79.749,69
15061747,106.765,10
15061753,229.612,355
15061754,93.79,85
15061756,111.531,3
15061758,114.168,5
15061759,119.91,83
15061760,90.827,10
15061762,161.956,3
15061763,98.063,344
15061764,196.503,83
15061765,197.8,318
15061767,212.92,328
15061768,206.856,10
15061771,231.774,318
15061772,211.216,313
15061776,85.973,85
15061777,98.498,5
15061778,231.042,318
15061784,230.553,313
15061788,253.745,359
15061789,85.444,86
15061790,97.096,83
15061797,230.757,83
15061798,90.481,21
15061799,94.114,8
15061800,113.766,96
15061801,80.134,17
15061808,79.703,84
15061811,85.283,359
15061813,86.2,96
15061815,189.344,21
15061826,97.356,17
15061905,36.036,22
15061907,96.518,96
15061908,120.168,17
15061909,222.976,318
15061910,191,342
15061911,72.055,21
15061912,112.75,86
15061915,73.561,85
15061917,47.08,17
15061918,179.252,342
15061927,196.014,313
15061928,169.346,328
15061929,132.238,83
15061932,72.321,96
15061933,84.701,359
15061934,92.331,86
15061935,72.698,18
15061939,231.063,96
15061941,107.558,83
15061942,91.325,9
15061944,133.817,96
15061945,46.205,83
15061946,165.557,344
15061948,85.187,45
15061949,195.87,313
15061951,47.002,18
15061952,89.964,21
15061953,173.959,359
15061954,47.324,16
15061957,75.567,14
15061960,176.062,313
15061961,173.221,5
15061962,73.442,83
15061963,232.389,318
15061965,145.193,346
15061967,146.087,5
15061968,97.347,5
15061969,81.252,86
15062036,172.135,342
15062038,45.854,22
15062039,37.821,83
15062046,110.424,86
15062050,83.576,83
15062051,46.565,16
15062052,47.731,17
15062053,44.978,16
15062063,84.966,5
15062069,253.51,318
15062071,106.668,41
15062080,132.647,85
15062081,123.854,5
15062092,84.054,17
15062094,173.783,313
15062097,81.031,27
15062098,46.882,22
15062099,240.524,344
15062100,130.001,96
15062101,62.285,12
15062102,102.041,83
15062103,162.914,85
15062104,216.241,83
15062105,171.876,3
15062106,231.399,328
15062107,207.364,342
15062108,230.478,313
15062109,46.927,22
15062111,130.199,349
15062112,172.637,0
15062114,87.74,85
15062115,88.592,96
15062117,48.386,14
15062118,47.44,14
15062119,217.263,313
15062124,196.44,318
15062126,186.43,328
15062130,71.509,16
15062137,231.612,3
15062138,174.102,313
15062139,69.525,7
15062142,91.377,86
15062143,62.905,14
15062144,173.916,3
15062145,212.381,318
15062150,193.777,318
15062151,108.873,0
15062152,230.173,328
15062153,229.631,14
15062331,187.937,342
15062332,183.52,346
15062333,117.872,3
15062334,176.34,84
15062335,72.323,16
15062337,46.688,16
15062338,45.504,18
15062344,164.888,7
15062348,45.68,17
15062349,216.501,318
15062351,167.619,344
15062353,107.174,85
15062354,47.133,83
15062357,173.371,3
15062359,90.872,85
15062360,80.647,86
15062361,129.21,7
15062363,35.908,22
15062366,111.293,345
15062367,88.846,83
15062370,216.605,313
15062371,177.122,83
15062372,203.607,359
