,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15061557,80.288,79.476,79.728,79.262,81.385,81.497,81.19841,80.782,77.858,81.188,38.321,72.386
15061560,43.004,23.223,37.857,44.728,39.455,34.615,36.6679,51.287,49.739,34.952,29.738,43.419
15061561,167.579,169.734,164.821,165.252,164.626,184.766,157.01817,148.038,181.927,161.325,109.692,112.768
15061564,78.801,90.299,80.138,83.077,78.198,93.995,82.84367,91.175,105.705,83.774,31.311,60.818
15061565,72.568,82.64,72.55,72.775,69.887,65.098,67.12396,77.877,79.312,60.249,29.742,55.937
15061568,89.162,75.171,87.334,90.449,90.488,106.753,97.09763,103.364,93.659,99.698,109.701,100.702
15061571,74.54,71.632,72.882,79.274,73.558,90.822,67.06631,75.755,116.732,71.18,25.764,30.407
15061576,172.201,170.9,172.763,169.561,171.494,168.458,178.85998,177.986,155.3,173.97,106.75,137.561
15061579,94.976,106.353,95.086,95.398,94.766,108.678,91.71598,89.855,129.69,90.844,26.862,38.817
15061580,92.51,91.785,91.623,93.069,91.494,96.663,84.57081,83.287,103.963,90.373,18.631,28.706
15061583,184.433,179.724,184.264,185.048,185.868,189.937,195.77732,190.622,163.017,193.569,328.268,274.059
15061584,78.415,56.824,75.82,79.637,78.858,69.179,66.26892,75.406,94.02,47.231,34.761,63.577
15061585,174.531,173.886,174.611,172.341,174.366,170.909,184.14713,181.324,155.3,180.387,245.013,272.28
15061588,84.228,83.533,85.204,87.8,84.817,83.653,86.69831,84.423,99.745,82.774,35.803,54.841
15061600,99.711,81.103,97.691,99.809,99.043,99.182,96.85269,103.25,101.633,100.587,30.714,53.169
15061601,90.384,91.576,89.641,91.045,89.861,96.558,83.70124,82.241,103.963,88.817,26.821,61.656
15061602,84.446,80.572,82.013,82.402,80.084,59.528,78.88608,78.388,86.638,72.2,29.699,40.308
15061603,174.657,172.449,174.672,173.308,174.6,167.681,175.89716,176.855,159.4,174.285,299.289,299.997
15061604,67.155,73.003,66.849,76.425,67.431,80.909,50.99141,65.976,109.855,56.091,21.759,41.726
15061605,142.276,138.044,141.91,142.434,144.707,167.067,126.53317,127.123,152.588,151.846,109.675,111.112
15061608,172.331,171.028,172.628,170.574,172.099,166.655,179.46546,178.424,155.3,174.004,107.706,130.874
15061609,174.684,172.9,174.059,173.451,174.45,170.519,174.66533,175.37,159.4,174.255,267.359,80.95
15061612,122.949,113.114,124.067,124.479,122.053,117.179,122.01254,119.059,139.93,120.109,99.718,96.596
15061613,182.772,179.084,182.828,182.733,183.796,186.726,192.5798,188.728,163.017,190.06,272.916,130.453
15061619,231.919,231.302,229.716,229.244,231.159,226.506,231.57881,232.289,215.667,232.791,304.287,297.921
15061621,61.252,65.387,59.208,59.541,57.908,53.781,57.80063,65.593,99.37,52.047,27.719,33.655
15061622,91.684,99.23,93.098,92.586,94.472,80.878,95.90424,95.91,94.038,91.195,98.672,96.761
15061623,77.852,78.202,77.822,76.657,79.053,80.498,80.30723,80.559,77.858,79.991,60.861,56.761
15061626,127.274,129.407,125.866,125.018,128.314,153.659,131.72585,145.103,159.302,141.921,299.309,221.189
15061628,205.218,201.361,201.594,201.507,201.49,199.091,198.65801,197.773,159.745,206.816,289.664,182.41
15061629,105.858,106.811,109.035,105.992,107.697,101.026,106.01435,111.899,128.775,108.778,99.686,103.615
15061630,257.374,243.28,255.195,253.791,257.206,245.604,261.39518,241.624,195.484,264.624,304.327,307.397
15061631,253.198,242.342,251.466,249.51,251.762,242.782,257.31402,240.587,195.484,260.278,304.344,304.307
15061632,184.546,180.341,184.704,184.101,185.5,188.059,190.87599,188.634,163.017,190.798,226.598,108.979
15061638,81.813,82.545,81.617,81.021,83.048,80.498,82.55336,81.85,80.421,82.408,69.31,86.75
15061640,130.018,137.611,131.851,127.21,131.244,101.381,139.99185,140.182,87.089,131.886,299.285,223.435
15061641,139.2,134.828,138.576,143.613,137.895,141.273,132.54904,128.695,142.759,138.507,85.133,201.172
15061642,76.983,76.318,76.586,77.139,78.08,76.596,79.21679,77.614,80.136,76.16,21.35,49.493
15061645,131.574,125.59,132.814,127.52,132.487,99.777,139.73385,137.948,78.844,129.589,299.285,251.938
15061646,115.071,108.143,116.097,115.781,114.821,114.959,111.39507,106.354,108.609,111.807,30.706,83.916
15061648,88.993,82.071,89.266,87.18,87.459,86.326,93.41999,94.687,96.413,86.77,48.139,187.232
15061650,90.417,100.268,91.009,95.265,91.748,85.199,96.08877,102.339,157.336,93.676,105.106,112.656
15061651,210.762,206.265,207.429,204.776,208.96,200.425,211.94484,211.329,181.062,211.137,328.285,313.266
15061654,184.186,179.135,184.817,184.257,185.289,187.606,193.53923,190.307,163.017,190.602,305.67,290.408
15061656,213.274,228.614,217.017,207.425,214.085,219.93,252.6206,207.905,205.249,260.934,332.311,252.924
15061658,184.938,182.271,185.237,184.327,185.871,191.149,197.8294,193.666,163.017,193.899,332.249,281.781
15061661,183.625,179.024,184.23,183.96,184.446,188.007,194.45233,191.614,163.017,192.187,326.264,307.677
15061662,240.788,240.932,237.56,234.951,239.774,241.875,243.46178,241.068,191.138,252.268,345.316,314.717
15061666,145.998,167.429,146.773,140.176,141.242,129.431,152.06396,143.288,138.339,144.735,96.712,171.648
15061667,60.667,63.824,59.707,61.657,59.383,66.499,59.05014,60.331,90.693,55.857,25.301,18.837
15061668,89.378,77.938,92.475,94.242,90.882,94.953,80.86152,86.284,92.339,87.201,69.324,80.963
