,PREDICTED,ACTUAL
15062137,69.789,80
15062138,72.283,75
15062139,66.912,76
15062142,55.431,43
15062145,69.08,75
15062146,67.631,42
15062149,67.141,75
15062150,69.681,80
15062151,77.107,76
15062152,70.078,82
15062153,70.04,79
15062331,69.701,74
15062332,70.123,80
15062333,54.618,29
15062334,69.096,41
15062335,70.721,75
15062337,70.592,80
15062338,70.155,76
15062346,56.06,45
15062347,66.582,74
15062348,69.946,76
15062349,74.953,76
15062350,72.575,75
15062351,69.744,75
15062353,51.945,39
15062354,69.699,39
15062356,68.032,82
15062357,75.848,80
15062358,69.554,76
15062360,59.164,40
15062361,62.098,82
15062363,72.734,80
15062366,78.52,75
15062367,54.798,29
15062368,70.101,76
15062369,67.087,75
15062370,74.696,75
