,PREDICTED,ACTUAL
15061638,84.411,84
15061640,84.311,84
15061641,93.59,94
15061642,84.411,84
15061645,84.411,84
15061646,84.186,84
15061648,84.331,84
15061650,82.41,82
15061651,92.411,92
15061654,92.135,92
15061656,91.59,92
15061658,91.59,92
15061661,92.347,92
15061662,87.001,92
15061666,91.591,92
15061667,84.411,84
15061668,86.836,84
15061669,84.958,92
15061670,92.412,92
15061671,84.412,84
15061676,84.411,84
15061677,85.652,92
15061678,84.307,84
15061679,84.411,84
15061680,92.411,92
15061682,84.411,84
15061683,86.52,92
15061684,91.589,92
15061685,84.37,84
15061686,84.371,84
15061687,91.59,92
15061688,84.41,84
15061689,84.411,84
15061690,84.14,84
15061702,84.409,84
15061704,85.846,92
15061707,84.411,84
15061709,85.404,92
15061710,80.411,80
15061712,84.923,84
15061713,84.684,84
15061714,91.589,92
15061718,86.453,92
15061719,84.411,84
15061720,84.411,84
15061721,84.411,84
15061722,91.59,92
15061723,84.412,84
15061724,84.41,84
15061725,91.59,92
15061726,84.41,84
15061731,84.456,84
15061733,84.05,84
15061734,85.466,92
15061735,91.713,94
15061736,84.409,84
15061738,84.412,84
15061740,91.591,92
15061742,86.395,92
15061744,91.59,92
15061747,84.411,84
15061753,85.69,92
15061754,84.409,84
15061756,84.411,84
15061758,84.411,84
15061759,84.411,84
15061760,84.409,84
15061762,84.411,84
15061763,84.411,84
15061764,84.41,84
15061765,84.409,84
15061767,84.411,84
15061768,92.376,92
15061771,84.412,84
15061772,84.411,84
15061776,87.927,92
15061777,84.411,84
15061778,84.327,80
15061784,84.392,84
15061788,91.591,92
15061789,87.185,92
15061790,85.199,92
15061797,84.411,84
15061798,91.591,92
15061799,84.411,84
15061800,91.591,92
15061801,91.59,92
15061808,90.112,88
15061811,84.52,84
15061813,86.229,84
15061815,89.968,84
15061826,91.588,92
15061905,84.409,84
15061907,84.41,84
15061908,84.41,84
15061909,86.361,84
15061910,92.412,92
15061911,90.329,84
15061912,84.41,84
15061915,91.028,84
15061917,84.409,84
15061918,91.703,92
15061927,91.588,92
15061928,91.027,92
15061929,91.589,92
15061932,91.589,92
15061933,84.41,84
15061934,84.409,84
15061935,91.59,92
15061939,84.412,84
15061941,84.411,84
15061942,84.412,84
15061944,91.591,92
15061945,84.355,84
15061946,85.225,92
15061948,84.409,84
15061949,86.839,92
15061951,84.257,84
15061952,84.409,84
15061953,91.588,92
15061954,84.34,84
15061957,89.479,92
15061960,84.411,84
15061961,91.589,92
15061962,91.589,92
15061963,84.896,92
15061965,84.411,84
15061967,91.589,92
15061968,84.411,84
15061969,91.589,92
15062036,91.589,92
15062038,84.323,84
15062039,84.409,84
15062046,84.41,84
15062050,84.41,84
15062051,84.362,84
15062052,84.324,84
15062053,91.588,92
15062063,84.368,84
15062069,89.512,84
15062071,84.411,84
15062080,84.409,84
15062081,84.412,84
15062092,84.686,92
15062094,92.021,92
15062097,84.348,84
15062098,84.266,84
15062099,87.149,84
15062100,91.59,92
15062101,84.404,84
15062102,91.591,92
15062103,84.413,84
15062104,84.41,84
15062105,91.589,92
15062106,84.221,84
15062107,92.309,92
15062108,84.645,92
15062109,84.384,84
15062111,84.276,84
15062112,91.629,92
15062114,84.411,84
15062115,84.216,84
15062117,84.338,84
15062118,84.272,84
15062119,85.102,92
15062124,84.41,84
15062126,84.411,84
15062130,91.667,92
15062137,85.482,92
15062138,91.589,92
15062139,91.589,92
15062142,88.489,92
15062143,84.331,84
15062144,91.268,84
15062145,84.345,84
15062150,91.589,92
15062151,84.411,84
15062152,85.133,92
15062153,85.185,92
15062331,92.106,92
15062332,91.788,92
15062333,91.591,92
15062334,91.59,92
15062335,84.374,84
15062337,84.41,84
15062338,84.405,84
15062344,84.411,84
15062348,84.366,84
15062349,84.411,84
15062351,84.332,84
15062353,84.41,84
15062354,84.251,84
15062357,91.588,92
15062359,85.515,84
15062360,91.589,92
15062361,84.245,84
15062363,84.409,84
15062366,91.588,92
15062367,84.411,84
15062370,84.352,84
15062371,91.59,92
15062372,84.413,84
