,PREDICTED,ACTUAL
15061772,85.651,84
15061773,86.65,84
15061777,84.562,84
15061778,81.937,80
15061784,83.959,84
15061785,90.1,92
15061788,91.052,92
15061790,88.115,92
15061795,82.258,82
15061797,84.209,84
15061798,90.993,92
15061800,89.868,92
15061801,91.102,92
15061808,90.133,88
15061811,84.962,84
15061813,85.84,84
15061815,88.049,84
15061826,91.111,92
15061905,84.645,84
15061906,88.981,92
15061908,84.509,84
15061909,87.494,84
15061910,92.012,92
15061911,86.345,84
15061912,84.696,84
15061915,87.163,84
15061917,84,84
15061918,91.927,92
15061926,91.777,92
15061927,90.533,92
15061928,90.179,92
15061929,88.115,92
15061930,90.806,92
15061933,84.32,84
15061934,84.016,84
15061935,89.876,92
15061937,89.768,92
15061939,84.868,84
15061941,85.214,84
15061942,84.422,84
15061944,90.127,92
15061945,84.008,84
15061946,88.705,92
15061948,85.268,84
15061949,88.545,92
15061951,84.008,84
15061952,84.016,84
15061953,91.952,92
15061958,85.624,84
15061960,86.903,84
15061961,91.691,92
15061962,89.77,92
15061963,88.804,92
15061965,85.092,84
15061966,85.545,84
15061967,91.326,92
15061968,84.546,84
15062036,90.62,92
15062038,84.016,84
15062039,84.951,84
15062046,84.772,84
15062050,85.683,84
15062051,84.049,84
15062067,91.075,92
15062069,87.242,84
15062071,84.444,84
15062080,85.625,84
15062092,88.696,92
15062094,91.938,92
15062097,84.576,84
15062099,85.775,84
15062100,90.543,92
15062101,84.054,84
15062102,90.353,92
15062103,85.811,84
15062105,91.408,92
15062106,84.098,84
15062107,91.939,92
15062108,87.122,92
15062109,84,84
15062111,84.118,84
15062112,91.516,92
15062114,84.239,84
15062117,84.008,84
15062118,84.008,84
15062122,91.152,92
15062124,85.254,84
15062126,86.018,84
15062130,91.429,92
15062136,83.668,82
15062137,89.278,92
15062138,90.762,92
15062139,90.943,92
15062142,89.279,92
15062145,84.948,84
15062146,82.432,82
15062149,86.837,84
15062150,90.38,92
15062151,85.405,84
15062152,89.477,92
15062153,89.17,92
15062331,91.787,92
15062332,91.513,92
15062333,91.187,92
15062334,90.995,92
15062335,84.302,84
15062337,84.049,84
15062338,84,84
15062346,85.008,84
15062347,86.321,84
15062348,84.016,84
15062349,84.076,84
15062350,87.257,84
15062351,84.549,84
15062353,85.155,84
15062354,84,84
15062356,82.811,84
15062357,91.925,92
15062358,86.066,84
15062360,91.24,92
15062361,84.102,84
15062363,85.072,84
15062366,91.126,92
15062367,84.25,84
15062368,84,84
15062369,86.761,84
15062370,84.302,84
