,PREDICTED,ACTUAL
15061556,53.237,54
15061560,65.241,66
15061561,54.764,54
15061564,53.76,53
15061565,45.943,44
15061566,54.64,50
15061568,54.762,54
15061571,68.235,69
15061575,65.237,66
15061576,54.76,54
15061577,53.684,54
15061578,53.779,54
15061579,71.238,72
15061580,57.58,66
15061583,54.76,54
15061584,65.24,66
15061585,54.764,54
15061586,57.776,66
15061588,53.235,54
15061600,54.76,54
15061602,53.763,53
15061603,55.491,66
15061604,58.761,58
15061605,65.241,66
15061608,54.371,53
15061609,54.759,54
15061610,54.947,66
15061612,54.763,54
15061613,57.235,58
15061619,56.403,53
15061621,67.844,69
15061622,54.762,54
15061623,59.2,66
15061624,55.505,54
15061628,65.912,69
15061631,60.715,66
15061632,54.76,54
15061637,58.295,69
15061638,58.069,54
15061639,54.763,54
15061640,54.762,54
15061642,57.736,54
15061645,61.444,69
15061646,58.144,54
15061647,58.222,54
15061648,65.239,66
15061649,58.398,58
15061650,65.238,66
15061651,67.113,69
15061653,65.157,54
15061654,53.235,54
15061655,65.239,66
15061658,54.762,54
15061659,54.76,54
15061661,53.76,53
15061662,54.762,54
15061665,55.112,54
15061668,66.317,69
15061670,53.763,53
15061671,64.569,54
15061673,50.764,50
15061677,55.894,54
15061678,57.684,69
15061679,62.145,76
15061680,57.723,66
15061682,61.091,71
15061683,58.657,68
15061684,50.766,50
15061686,54.603,69
15061687,54.763,54
15061688,54.382,54
15061689,57.323,69
15061704,59.377,76
15061706,54.762,54
15061709,68.235,69
15061712,56.047,54
15061713,58.078,50
15061714,54.35,54
15061717,59.376,54
15061718,57.335,71
15061720,57.237,58
15061723,65.848,66
15061724,68.238,69
15061725,54.226,54
15061726,53.238,54
15061729,54.762,54
15061730,54.67,50
15061733,55.659,50
15061734,56.079,54
15061735,55.405,71
15061736,55.677,62
15061737,54.762,54
15061738,54.76,54
15061740,58.764,58
15061742,63.766,63
15061744,68.239,69
15061747,56.986,54
15061751,53.419,49
15061752,61.946,66
15061753,57.57,66
15061754,68.235,69
15061755,50.763,50
15061756,53.239,54
15061757,58.766,58
15061758,68.238,69
15061759,68.237,69
15061760,57.1,66
15061762,52.091,50
15061765,65.242,66
15061766,66.764,66
15061767,68.236,69
15061769,54.763,54
15061771,58.189,69
15061772,68.976,76
15061773,56.536,54
15061777,62.408,69
15061778,54.76,54
15061784,55.287,54
15061785,53.761,53
15061788,54.763,54
15061790,61.234,66
15061795,54.14,50
15061797,55.244,54
15061798,53.76,53
15061800,54.761,54
15061801,65.239,66
15061808,65.237,66
15061811,54.855,53
15061813,53.239,54
15061815,57.815,66
15061826,54.761,54
15061905,58.62,66
15061906,54.41,54
15061908,50.761,50
15061909,61.455,71
15061910,54.76,54
15061911,54.762,54
15061912,54.76,54
15061915,54.855,54
15061917,65.119,69
15061918,60.532,66
15061926,59.707,69
15061927,68.238,69
15061928,54.763,54
15061929,54.765,54
15061930,59.682,66
15061933,54.064,44
15061934,53.857,53
15061935,63.826,69
15061937,66.339,71
15061939,58.827,66
15061941,68.426,71
15061942,65.237,66
15061944,68.239,69
15061945,65.24,66
15061946,54.765,54
15061948,54.761,54
15061949,54.666,54
15061951,66.44,69
15061952,56.113,66
15061953,57.176,69
15061958,76.237,77
15061960,54.761,54
15061961,56.126,69
15061962,54.761,54
15061963,57.238,58
15061965,65.24,66
15061966,54.764,54
15061967,57.078,54
15061968,58.106,44
15062036,57.064,53
15062038,64.641,58
15062039,53.76,53
15062046,54.76,54
15062050,53.763,53
15062051,62.961,54
15062067,68.237,69
15062069,54.759,54
15062071,56.317,53
15062080,54.763,54
15062092,54.375,53
15062094,57.052,69
15062097,58.07,54
15062099,56.606,54
15062100,54.764,54
15062101,65.237,66
15062102,58.765,58
15062103,53.763,53
15062105,55.289,54
15062106,56.568,54
15062107,65.554,53
15062108,55.577,54
15062109,64.865,71
15062111,53.762,53
15062112,56.193,69
15062114,68.878,71
15062117,65.091,66
15062118,65.27,66
15062122,63.479,66
15062124,66.811,69
15062126,68.239,69
15062130,68.24,69
15062136,55.448,50
15062137,54.976,54
15062138,68.237,69
15062139,54.762,54
15062142,67.51,69
15062145,54.762,54
15062146,61.677,72
15062149,53.763,53
15062150,54.764,54
15062151,54.763,54
15062152,56.683,54
15062153,56.729,66
15062331,72.878,77
15062332,61.032,66
15062333,54.763,54
15062334,57.238,58
15062335,54.553,53
15062337,65.238,66
15062338,62.25,54
15062346,54.762,54
15062347,68.134,69
15062348,64.61,54
15062349,53.763,53
15062350,54.765,54
15062351,57.978,69
15062353,66.745,58
15062354,65.271,76
15062356,58.904,62
15062357,55.724,66
15062358,57.24,58
15062360,62.732,44
15062361,54.225,58
15062363,54.76,54
15062366,65.235,66
15062367,68.859,71
15062368,66.239,69
15062369,54.502,54
15062370,53.804,54
