,PREDICTED,ACTUAL
15061365,43.846,44
15061367,43.846,48
15061368,45.537,48
15061369,45.525,48
15061370,45.747,44
15061376,45.754,44
15061377,44.879,44
15061378,44.941,44
15061380,44.54,44
15061382,43.5,38
15061384,44.424,44
15061385,44.424,44
15061386,45.533,48
15061388,44.761,45
15061389,44.887,48
15061390,44.903,44
15061391,44.893,44
15061392,44.547,44
15061404,44.907,48
15061405,43.515,38
15061406,44.528,44
15061410,44.686,44
15061411,44.51,38
15061414,44.895,48
15061415,44.112,38
15061417,44.892,45
15061418,44.894,48
15061419,44.428,44
15061420,44.25,44
15061421,44.86,48
15061422,44.335,44
15061424,44.572,44
15061425,45.728,44
15061428,45.747,48
15061430,45.737,44
15061434,44.092,38
15061436,44.513,38
15061437,45.078,50
15061438,44.886,44
15061439,45.063,44
15061441,45.497,48
15061442,44.518,48
15061443,44.533,50
15061444,44.636,43
15061445,45.502,44
15061447,44.2,38
15061449,44.141,45
15061454,44.149,44
15061458,45.758,48
15061459,44.892,38
15061461,45.752,48
15061463,44.487,44
15061469,43.529,38
15061470,43.741,48
15061471,43.72,44
15061475,44.878,50
15061476,44.906,50
15061478,44.43,44
15061479,44.377,48
15061480,45.491,44
15061481,44.154,44
15061484,45.07,45
15061485,44.539,48
15061486,44.985,44
15061489,44.893,48
15061490,44.887,48
15061491,44.893,48
15061492,44.884,44
15061494,44.547,44
15061495,44.564,45
15061498,44.913,44
15061499,44.15,50
15061501,45.061,38
15061503,44.388,48
15061504,43.525,44
15061505,44.396,48
15061508,44.505,48
15061509,45.163,48
15061511,45.158,38
15061514,44.873,48
15061515,43.853,38
15061517,44.523,44
15061518,44.338,48
15061520,44.103,38
15061522,44.183,48
15061523,44.408,45
15061524,44.551,43
15061525,44.512,45
15061526,44.393,44
15061528,44.571,48
15061530,44.517,48
15061533,44.397,38
15061536,44.448,45
15061537,43.88,50
15061538,44.42,43
15061539,44.418,44
15061540,44.13,45
15061543,43.862,48
15061544,44.269,38
15061546,44.361,44
15061548,44.824,44
15061549,43.683,38
15061551,44.552,48
15061553,43.981,44
15061555,44.809,44
15061556,44.525,44
15061557,44.853,38
15061560,43.968,48
15061561,44.45,44
15061564,44.226,38
15061565,42.121,38
15061568,44.421,44
15061571,45.134,45
15061576,43.706,44
15061579,45.449,45
15061580,44.544,48
15061583,43.547,44
15061584,44.486,48
15061585,43.698,38
15061588,44.527,44
15061600,44.395,44
15061601,44.533,38
15061602,43.881,38
15061603,44.412,48
15061604,44.792,45
15061605,44.043,48
15061608,43.712,38
15061609,44.431,44
15061612,44.151,44
15061613,43.513,45
15061619,44.888,38
15061621,45.076,48
15061622,44.796,44
15061623,44.868,48
15061626,44.611,44
15061628,45.165,48
15061629,44.805,48
15061630,44.701,43
15061631,44.726,48
15061632,43.514,44
15061638,44.886,44
15061640,44.316,44
15061641,43.671,44
15061642,44.852,44
15061645,44.324,45
15061646,43.861,44
15061648,44.572,48
15061650,44.635,48
15061651,44.507,48
15061654,43.524,44
15061656,44.405,45
15061658,43.539,44
15061661,43.515,38
15061662,44.161,44
15061666,44.966,48
15061667,45.068,43
15061668,44.72,48
15061669,45.007,38
15061670,43.664,38
15061671,44.578,44
15061676,44.508,45
15061677,44.894,44
15061678,44.9,48
15061679,44.157,48
15061680,43.683,48
15061682,44.869,50
15061683,44.536,45
15061684,43.359,38
15061685,45.06,50
15061686,44.531,48
15061687,44.531,44
15061688,44.523,44
15061689,44.887,48
15061690,44.887,44
15061702,44.347,38
15061704,44.865,44
15061707,44.791,44
15061709,45.007,48
15061710,44.71,48
15061712,44.153,44
15061713,44.861,38
15061714,44.11,44
15061718,44.158,43
15061719,43.855,45
15061720,44.184,45
15061721,45.076,48
15061722,44.893,48
15061723,45.08,48
15061724,44.829,48
15061725,44.109,44
15061726,43.015,44
15061731,44.895,48
15061733,44.882,38
15061734,44.891,44
15061735,44.103,50
15061736,44.567,43
15061738,44.886,44
15061740,44.63,45
15061742,44.137,38
15061744,44.877,48
15061747,43.852,44
15061753,44.897,48
15061754,44.991,48
15061756,44.379,44
15061758,45.076,48
15061759,45.08,45
15061760,44.57,48
15061762,44.51,38
15061763,44.158,38
15061764,45.177,48
15061765,45.162,48
15061767,45.516,39
15061768,44.514,48
15061771,44.87,39
15061772,45.534,50
15061776,44.522,44
15061777,44.17,48
15061778,44.88,44
15061784,44.882,44
15061788,44.54,44
15061789,44.525,45
15061790,44.144,48
15061797,44.881,44
15061798,44.24,38
15061799,44.14,38
15061800,44.576,44
15061801,43.281,48
15061808,43.279,48
15061811,44.853,44
15061813,44.505,43
15061815,43.532,48
15061826,44.357,44
15061905,43.83,48
15061907,43.146,38
15061908,43.657,38
15061909,45.163,50
15061910,43.51,44
15061911,44.805,44
15061912,44.579,44
15061915,44.813,44
15061917,45.745,48
15061918,43.734,50
15061927,44.876,48
15061928,44.701,44
15061929,44.235,44
15061932,44.819,45
15061933,44.53,38
15061934,44.565,38
15061935,44.852,50
15061939,44.895,48
15061941,45.016,50
15061942,45.112,48
15061944,44.88,45
15061945,45.75,48
15061946,44.547,44
15061948,44.535,44
15061949,44.864,44
15061951,45.753,48
15061952,44.584,48
15061953,44.429,48
15061954,45.751,38
15061957,43.254,38
15061960,44.967,44
15061961,44.419,38
15061962,44.812,44
15061963,44.889,45
15061965,44.333,48
15061967,44.928,44
15061968,44.133,38
15061969,43.274,38
15062036,43.741,38
15062038,45.752,45
15062039,43.818,38
15062046,44.55,44
15062050,43.71,38
15062051,45.739,44
15062052,45.747,50
15062053,43.91,38
15062063,44.53,48
15062069,44.525,44
15062071,43.851,38
15062080,44.386,44
15062081,45.151,50
15062092,44.525,38
15062094,44.417,48
15062097,44.868,44
15062098,45.751,48
15062099,43.536,44
15062100,43.518,44
15062101,45.07,48
15062102,44.329,45
15062103,44.114,38
15062104,44.727,45
15062105,44.416,44
15062106,44.884,44
15062107,44.519,38
15062108,44.888,44
15062109,45.746,50
15062111,43.7,38
15062112,44.43,48
15062114,45.508,50
15062115,45.507,48
15062117,45.743,48
15062118,45.749,48
15062119,44.718,48
15062124,45.165,48
15062126,44.615,48
15062130,45.122,48
15062137,44.885,44
15062138,44.56,48
15062139,44.12,44
15062142,44.724,48
15062143,45.073,44
15062144,44.424,45
15062145,44.804,44
15062150,44.581,44
15062151,44.25,44
15062152,44.901,44
15062153,44.882,48
15062331,43.792,48
15062332,43.73,48
15062333,44.549,44
15062334,43.728,45
15062335,44.371,38
15062337,45.743,48
15062338,45.736,44
15062344,44.682,44
15062348,45.754,44
15062349,44.718,38
15062351,44.539,48
15062353,45.01,45
15062354,45.747,48
15062357,44.425,48
15062359,44.692,44
15062360,43.266,38
15062361,43.707,45
15062363,43.832,44
15062366,44.426,48
15062367,45.502,50
15062370,44.712,44
15062371,43.709,38
15062372,44.317,44
