,PREDICTED,ACTUAL
15061602,51.411,54
15061603,30.165,28
15061604,53.855,54
15061605,54.53,54
15061608,52.901,54
15061609,30.3,28
15061612,39.541,28
15061613,53.481,54
15061619,31.145,28
15061621,42.189,54
15061622,48.41,54
15061623,53.477,54
15061626,32.263,28
15061628,51.413,54
15061629,31.155,28
15061630,30.131,28
15061631,29.965,28
15061632,53.419,54
15061638,53.568,54
15061640,32.635,28
15061641,52.25,54
15061642,53.2,54
15061645,32.154,28
15061646,53.077,54
15061648,50.939,53
15061650,53.947,54
15061651,49.016,58
15061654,53.453,54
15061656,52.779,53
15061658,53.525,53
15061661,53.491,54
15061662,46.762,28
15061666,32.002,28
15061667,39.637,28
15061668,53.925,54
15061669,52.638,54
15061670,52.258,54
15061671,51.123,54
15061676,47.981,54
15061677,31.443,28
15061678,31.335,28
15061679,38.672,28
15061680,52.172,49
15061682,53.4,49
15061683,47.193,28
15061684,53.552,54
15061685,39.674,49
15061686,47.811,49
15061687,52.701,54
15061688,47.85,54
15061689,31.356,28
15061690,31.519,28
15061702,32.433,28
15061704,53.485,54
15061707,32.832,28
15061709,52.951,54
15061710,30.322,28
15061712,47.65,54
15061713,53.62,54
15061714,41.008,28
15061718,47.416,49
15061719,52.857,54
15061720,41.795,42
15061721,42.062,54
15061722,47.909,54
15061723,41.617,28
15061724,31.418,28
15061725,41.069,28
15061726,33.496,28
15061731,31.337,28
15061733,32.167,54
15061734,31.217,28
15061735,41.471,54
15061736,28.976,28
15061738,31.171,28
15061740,34.029,28
15061742,53.964,54
15061744,53.604,54
15061747,52.925,54
15061753,31.324,28
15061754,53.063,54
15061756,46.21,49
15061758,51.725,54
15061759,52.594,54
15061760,29.07,28
15061762,32.661,28
15061763,38.481,28
15061764,51.384,54
15061765,51.447,54
15061767,53.039,54
15061768,48.642,54
15061771,30.891,28
15061772,53.206,54
15061776,52.425,54
15061777,38.204,28
15061778,31.269,28
15061784,31.269,28
15061788,36.321,54
15061789,52.433,54
15061790,38.774,54
15061797,31.308,28
15061798,54.042,54
15061799,38.471,28
15061800,50.031,54
15061801,53.18,54
15061808,53.327,54
15061811,53.151,54
15061813,52.484,54
15061815,53.124,54
15061826,53.374,54
15061905,54.418,58
15061907,62.386,66
15061908,41.488,28
15061909,53.369,54
15061910,53.388,54
15061911,54.048,54
15061912,52.428,54
15061915,54.165,54
15061917,53.625,54
15061918,53.189,54
15061927,33.854,28
15061928,41.289,28
15061929,50.037,54
15061932,54.134,54
15061933,47.759,54
15061934,29.279,28
15061935,54.05,54
15061939,31.758,54
15061941,52.537,54
15061942,47.266,54
15061944,49.813,54
15061945,53.508,54
15061946,32.637,28
15061948,47.828,54
15061949,51.328,54
15061951,53.682,54
15061952,28.998,28
15061953,30.241,28
15061954,53.886,54
15061957,52.096,54
15061960,33.295,28
15061961,30.416,28
15061962,54.145,54
15061963,31.324,28
15061965,53.446,54
15061967,34.825,28
15061968,38.54,54
15061969,53.179,54
15062036,47.594,54
15062038,53.617,54
15062039,54.219,54
15062046,52.755,54
15062050,52.272,54
15062051,53.656,54
15062052,53.773,54
15062053,53.74,54
15062063,47.8,54
15062069,35.837,28
15062071,52.832,54
15062080,48.9,54
15062081,35.521,28
15062092,47.899,54
15062094,30.146,28
15062097,53.576,54
15062098,53.472,54
15062099,52.598,54
15062100,52.42,54
15062101,39.489,28
15062102,52.196,54
15062103,45.989,54
15062104,44.528,54
15062105,30.49,28
15062106,31.234,28
15062107,49.217,54
15062108,31.141,28
15062109,53.798,54
15062111,44.011,28
15062112,30.384,28
15062114,29.445,28
15062115,29.336,28
15062117,53.596,54
15062118,53.674,54
15062119,43.776,28
15062124,51.263,45
15062126,33.216,28
15062130,51.873,54
15062137,31.136,28
15062138,32.864,28
15062139,41.393,54
15062142,54.041,54
15062143,39.476,28
15062144,30.317,28
15062145,32.361,28
15062150,35.03,28
15062151,34.88,28
15062152,31.339,28
15062153,31.506,54
15062331,52.868,54
15062332,52.945,54
15062333,32.72,28
15062334,52.934,54
15062335,51.522,54
15062337,53.763,54
15062338,53.614,54
15062344,43.09,54
15062348,53.787,54
15062349,44.435,54
15062351,32.888,28
15062353,52.492,54
15062354,53.546,54
15062357,30.383,28
15062359,54.011,54
15062360,53.066,54
15062361,44.298,54
15062363,54.502,54
15062366,54.528,54
15062367,29.465,28
15062370,44.352,54
15062371,53.058,54
15062372,52.035,54
