Prefix,HCL_component,Traits,Models,Predictive_ability
CPulpa,H,CPulpa.H,Lasso,0.183
CPulpa,H,CPulpa.H,Lasso,0.359
CPulpa,H,CPulpa.H,Lasso,0.358
CPulpa,H,CPulpa.H,Lasso,0.284
CPulpa,H,CPulpa.H,Lasso,0.358
CPulpa,H,CPulpa.H,Lasso,0.258
CPulpa,H,CPulpa.H,Lasso,NA
CPulpa,H,CPulpa.H,Lasso,0.174
CPulpa,H,CPulpa.H,Lasso,0.194
CPulpa,H,CPulpa.H,RR,0.467
CPulpa,H,CPulpa.H,RR,0.204
CPulpa,H,CPulpa.H,RR,0.33
CPulpa,H,CPulpa.H,RR,0.443
CPulpa,H,CPulpa.H,RR,0.214
CPulpa,H,CPulpa.H,RR,0.439
CPulpa,H,CPulpa.H,RR,0.316
CPulpa,H,CPulpa.H,RR,0.242
CPulpa,H,CPulpa.H,RR,0.402
CPulpa,H,CPulpa.H,RR,0.347
CPulpa,H,CPulpa.H,RR,0.363
CPulpa,H,CPulpa.H,RR,0.387
CPulpa,H,CPulpa.H,RR,0.16
CPulpa,H,CPulpa.H,RR,0.443
CPulpa,H,CPulpa.H,RR,0.147
CPulpa,H,CPulpa.H,RR,0.197
CPulpa,H,CPulpa.H,RR,0.205
CPulpa,H,CPulpa.H,RR,0.37
CPulpa,H,CPulpa.H,RR,0.388
CPulpa,H,CPulpa.H,RR,0.466
CPulpa,H,CPulpa.H,RR,0.501
CPulpa,H,CPulpa.H,RR,0.293
CPulpa,H,CPulpa.H,RR,0.265
CPulpa,H,CPulpa.H,RR,0.217
CPulpa,H,CPulpa.H,RR,0.239
CPulpa,H,CPulpa.H,SVM,0.431
CPulpa,H,CPulpa.H,SVM,0.404
CPulpa,H,CPulpa.H,SVM,0.377
CPulpa,H,CPulpa.H,SVM,0.258
CPulpa,H,CPulpa.H,SVM,0.236
CPulpa,H,CPulpa.H,SVM,0.488
CPulpa,H,CPulpa.H,SVM,0.368
CPulpa,H,CPulpa.H,SVM,0.239
CPulpa,H,CPulpa.H,SVM,0.388
CPulpa,H,CPulpa.H,SVM,0.385
CPulpa,H,CPulpa.H,SVM,0.261
CPulpa,H,CPulpa.H,SVM,0.507
CPulpa,H,CPulpa.H,SVM,0.011
CPulpa,H,CPulpa.H,SVM,0.182
CPulpa,H,CPulpa.H,SVM,0.37
CPulpa,H,CPulpa.H,SVM,0.488
CPulpa,H,CPulpa.H,SVM,0.273
CPulpa,H,CPulpa.H,SVM,0.144
CPulpa,H,CPulpa.H,SVM,0.391
CPulpa,H,CPulpa.H,SVM,0.293
CPulpa,H,CPulpa.H,SVM,0.464
CPulpa,H,CPulpa.H,SVM,0.06
CPulpa,H,CPulpa.H,SVM,0.433
CPulpa,H,CPulpa.H,SVM,0.286
CPulpa,H,CPulpa.H,SVM,0.376
CPulpa,H,CPulpa.H,RF,0.149
CPulpa,H,CPulpa.H,RF,0.071
CPulpa,H,CPulpa.H,RF,0.164
CPulpa,H,CPulpa.H,RF,0.325
CPulpa,H,CPulpa.H,RF,0.512
CPulpa,H,CPulpa.H,RF,0.189
CPulpa,H,CPulpa.H,RF,0.162
CPulpa,H,CPulpa.H,RF,0.406
CPulpa,H,CPulpa.H,RF,0.145
CPulpa,H,CPulpa.H,RF,0.334
CPulpa,H,CPulpa.H,RF,0.194
CPulpa,H,CPulpa.H,RF,0.084
CPulpa,H,CPulpa.H,RF,0.463
CPulpa,H,CPulpa.H,RF,0.205
CPulpa,H,CPulpa.H,RF,0.366
CPulpa,H,CPulpa.H,RF,0.095
CPulpa,H,CPulpa.H,RF,0.336
CPulpa,H,CPulpa.H,RF,0.363
CPulpa,H,CPulpa.H,RF,0.022
CPulpa,H,CPulpa.H,RF,0.5
CPulpa,H,CPulpa.H,RF,-0.056
CPulpa,H,CPulpa.H,RF,0.457
CPulpa,H,CPulpa.H,RF,0.146
CPulpa,H,CPulpa.H,RF,0.407
CPulpa,H,CPulpa.H,RF,0.231
CPulpa,L,CPulpa.L,BA,0.425
CPulpa,L,CPulpa.L,BA,0.349
CPulpa,L,CPulpa.L,BA,0.424
CPulpa,L,CPulpa.L,BA,0.564
CPulpa,L,CPulpa.L,BA,0.44
CPulpa,L,CPulpa.L,BA,0.354
CPulpa,L,CPulpa.L,BA,0.394
CPulpa,L,CPulpa.L,BA,0.368
CPulpa,L,CPulpa.L,BA,0.374
CPulpa,L,CPulpa.L,BA,0.393
CPulpa,L,CPulpa.L,BA,0.365
CPulpa,L,CPulpa.L,BA,0.366
CPulpa,L,CPulpa.L,BA,0.511
CPulpa,L,CPulpa.L,BA,0.375
CPulpa,L,CPulpa.L,BA,0.402
CPulpa,L,CPulpa.L,BA,0.394
CPulpa,L,CPulpa.L,BA,0.432
CPulpa,L,CPulpa.L,BA,0.481
CPulpa,L,CPulpa.L,BA,0.404
CPulpa,L,CPulpa.L,BA,0.4
CPulpa,L,CPulpa.L,BA,0.346
CPulpa,L,CPulpa.L,BA,0.49
CPulpa,L,CPulpa.L,BA,0.406
CPulpa,L,CPulpa.L,BA,0.536
CPulpa,L,CPulpa.L,BA,0.288
CPulpa,L,CPulpa.L,BB,0.384
CPulpa,L,CPulpa.L,BB,0.546
CPulpa,L,CPulpa.L,BB,0.332
CPulpa,L,CPulpa.L,BB,0.428
CPulpa,L,CPulpa.L,BB,0.437
CPulpa,L,CPulpa.L,BB,0.393
CPulpa,L,CPulpa.L,BB,0.456
CPulpa,L,CPulpa.L,BB,0.546
CPulpa,L,CPulpa.L,BB,0.455
CPulpa,L,CPulpa.L,BB,0.444
CPulpa,L,CPulpa.L,BB,0.393
CPulpa,L,CPulpa.L,BB,0.487
CPulpa,L,CPulpa.L,BB,0.283
CPulpa,L,CPulpa.L,BB,0.492
CPulpa,L,CPulpa.L,BB,0.593
CPulpa,L,CPulpa.L,BB,0.416
CPulpa,L,CPulpa.L,BB,0.323
CPulpa,L,CPulpa.L,BB,0.356
CPulpa,L,CPulpa.L,BB,0.593
CPulpa,L,CPulpa.L,BB,0.524
CPulpa,L,CPulpa.L,BB,0.206
CPulpa,L,CPulpa.L,BB,0.329
CPulpa,L,CPulpa.L,BB,0.561
CPulpa,L,CPulpa.L,BB,0.366
CPulpa,L,CPulpa.L,BB,0.433
CPulpa,L,CPulpa.L,BC,0.373
CPulpa,L,CPulpa.L,BC,0.408
CPulpa,L,CPulpa.L,BC,0.313
CPulpa,L,CPulpa.L,BC,0.387
CPulpa,L,CPulpa.L,BC,0.386
CPulpa,L,CPulpa.L,BC,0.398
CPulpa,L,CPulpa.L,BC,0.416
CPulpa,L,CPulpa.L,BC,0.572
CPulpa,L,CPulpa.L,BC,0.291
CPulpa,L,CPulpa.L,BC,0.457
CPulpa,L,CPulpa.L,BC,0.49
CPulpa,L,CPulpa.L,BC,0.416
CPulpa,L,CPulpa.L,BC,0.528
CPulpa,L,CPulpa.L,BC,0.307
CPulpa,L,CPulpa.L,BC,0.418
CPulpa,L,CPulpa.L,BC,0.471
CPulpa,L,CPulpa.L,BC,0.353
CPulpa,L,CPulpa.L,BC,0.367
CPulpa,L,CPulpa.L,BC,0.324
CPulpa,L,CPulpa.L,BC,0.486
CPulpa,L,CPulpa.L,BC,0.543
CPulpa,L,CPulpa.L,BC,0.458
CPulpa,L,CPulpa.L,BC,0.504
CPulpa,L,CPulpa.L,BC,0.274
CPulpa,L,CPulpa.L,BC,0.301
CPulpa,L,CPulpa.L,BL,0.378
CPulpa,L,CPulpa.L,BL,0.478
CPulpa,L,CPulpa.L,BL,0.462
CPulpa,L,CPulpa.L,BL,0.408
CPulpa,L,CPulpa.L,BL,0.476
CPulpa,L,CPulpa.L,BL,0.413
CPulpa,L,CPulpa.L,BL,0.446
CPulpa,L,CPulpa.L,BL,0.454
CPulpa,L,CPulpa.L,BL,0.437
CPulpa,L,CPulpa.L,BL,0.419
CPulpa,L,CPulpa.L,BL,0.406
CPulpa,L,CPulpa.L,BL,0.458
CPulpa,L,CPulpa.L,BL,0.374
CPulpa,L,CPulpa.L,BL,0.348
CPulpa,L,CPulpa.L,BL,0.521
CPulpa,L,CPulpa.L,BL,0.46
CPulpa,L,CPulpa.L,BL,0.372
CPulpa,L,CPulpa.L,BL,0.367
CPulpa,L,CPulpa.L,BL,0.529
CPulpa,L,CPulpa.L,BL,0.304
CPulpa,L,CPulpa.L,BL,0.33
CPulpa,L,CPulpa.L,BL,0.413
CPulpa,L,CPulpa.L,BL,0.456
CPulpa,L,CPulpa.L,BL,0.43
CPulpa,L,CPulpa.L,BL,0.458
CPulpa,L,CPulpa.L,BRR,0.437
CPulpa,L,CPulpa.L,BRR,0.469
CPulpa,L,CPulpa.L,BRR,0.463
CPulpa,L,CPulpa.L,BRR,0.243
CPulpa,L,CPulpa.L,BRR,0.521
CPulpa,L,CPulpa.L,BRR,0.409
CPulpa,L,CPulpa.L,BRR,0.383
CPulpa,L,CPulpa.L,BRR,0.401
CPulpa,L,CPulpa.L,BRR,0.47
CPulpa,L,CPulpa.L,BRR,0.413
CPulpa,L,CPulpa.L,BRR,0.334
CPulpa,L,CPulpa.L,BRR,0.363
CPulpa,L,CPulpa.L,BRR,0.373
CPulpa,L,CPulpa.L,BRR,0.412
CPulpa,L,CPulpa.L,BRR,0.525
CPulpa,L,CPulpa.L,BRR,0.475
CPulpa,L,CPulpa.L,BRR,0.439
CPulpa,L,CPulpa.L,BRR,0.558
CPulpa,L,CPulpa.L,BRR,0.211
CPulpa,L,CPulpa.L,BRR,0.483
CPulpa,L,CPulpa.L,BRR,0.367
CPulpa,L,CPulpa.L,BRR,0.408
CPulpa,L,CPulpa.L,BRR,0.452
CPulpa,L,CPulpa.L,BRR,0.394
CPulpa,L,CPulpa.L,BRR,0.428
CPulpa,L,CPulpa.L,GBLUP,0.524
CPulpa,L,CPulpa.L,GBLUP,0.276
CPulpa,L,CPulpa.L,GBLUP,0.452
CPulpa,L,CPulpa.L,GBLUP,0.335
CPulpa,L,CPulpa.L,GBLUP,0.374
CPulpa,L,CPulpa.L,GBLUP,0.313
CPulpa,L,CPulpa.L,GBLUP,0.376
CPulpa,L,CPulpa.L,GBLUP,0.492
CPulpa,L,CPulpa.L,GBLUP,0.455
CPulpa,L,CPulpa.L,GBLUP,0.497
CPulpa,L,CPulpa.L,GBLUP,0.329
CPulpa,L,CPulpa.L,GBLUP,0.427
CPulpa,L,CPulpa.L,GBLUP,0.44
CPulpa,L,CPulpa.L,GBLUP,0.379
CPulpa,L,CPulpa.L,GBLUP,0.358
CPulpa,L,CPulpa.L,GBLUP,0.436
CPulpa,L,CPulpa.L,GBLUP,0.475
CPulpa,L,CPulpa.L,GBLUP,0.34
CPulpa,L,CPulpa.L,GBLUP,0.396
CPulpa,L,CPulpa.L,GBLUP,0.237
CPulpa,L,CPulpa.L,GBLUP,0.367
CPulpa,L,CPulpa.L,GBLUP,0.509
CPulpa,L,CPulpa.L,GBLUP,0.291
CPulpa,L,CPulpa.L,GBLUP,0.447
CPulpa,L,CPulpa.L,GBLUP,0.242
CPulpa,L,CPulpa.L,EGBLUP,0.379
CPulpa,L,CPulpa.L,EGBLUP,0.397
CPulpa,L,CPulpa.L,EGBLUP,0.418
CPulpa,L,CPulpa.L,EGBLUP,0.407
CPulpa,L,CPulpa.L,EGBLUP,0.56
CPulpa,L,CPulpa.L,EGBLUP,0.378
CPulpa,L,CPulpa.L,EGBLUP,0.329
CPulpa,L,CPulpa.L,EGBLUP,0.406
CPulpa,L,CPulpa.L,EGBLUP,0.464
CPulpa,L,CPulpa.L,EGBLUP,0.438
CPulpa,L,CPulpa.L,EGBLUP,0.363
CPulpa,L,CPulpa.L,EGBLUP,0.3
CPulpa,L,CPulpa.L,EGBLUP,0.507
CPulpa,L,CPulpa.L,EGBLUP,0.436
CPulpa,L,CPulpa.L,EGBLUP,0.499
CPulpa,L,CPulpa.L,EGBLUP,0.184
CPulpa,L,CPulpa.L,EGBLUP,0.457
CPulpa,L,CPulpa.L,EGBLUP,0.563
CPulpa,L,CPulpa.L,EGBLUP,0.446
CPulpa,L,CPulpa.L,EGBLUP,0.424
CPulpa,L,CPulpa.L,EGBLUP,0.407
CPulpa,L,CPulpa.L,EGBLUP,0.424
CPulpa,L,CPulpa.L,EGBLUP,0.62
CPulpa,L,CPulpa.L,EGBLUP,0.419
CPulpa,L,CPulpa.L,EGBLUP,0.316
CPulpa,L,CPulpa.L,RKHS,0.291
CPulpa,L,CPulpa.L,RKHS,0.472
CPulpa,L,CPulpa.L,RKHS,0.498
CPulpa,L,CPulpa.L,RKHS,0.398
CPulpa,L,CPulpa.L,RKHS,0.438
CPulpa,L,CPulpa.L,RKHS,0.383
CPulpa,L,CPulpa.L,RKHS,0.48
CPulpa,L,CPulpa.L,RKHS,0.345
CPulpa,L,CPulpa.L,RKHS,0.49
CPulpa,L,CPulpa.L,RKHS,0.539
CPulpa,L,CPulpa.L,RKHS,0.504
CPulpa,L,CPulpa.L,RKHS,0.362
CPulpa,L,CPulpa.L,RKHS,0.453
CPulpa,L,CPulpa.L,RKHS,0.401
CPulpa,L,CPulpa.L,RKHS,0.445
CPulpa,L,CPulpa.L,RKHS,0.455
CPulpa,L,CPulpa.L,RKHS,0.456
CPulpa,L,CPulpa.L,RKHS,0.429
CPulpa,L,CPulpa.L,RKHS,0.488
CPulpa,L,CPulpa.L,RKHS,0.302
CPulpa,L,CPulpa.L,RKHS,0.362
CPulpa,L,CPulpa.L,RKHS,0.514
CPulpa,L,CPulpa.L,RKHS,0.496
CPulpa,L,CPulpa.L,RKHS,0.538
CPulpa,L,CPulpa.L,RKHS,0.285
CPulpa,L,CPulpa.L,Lasso,0.55
CPulpa,L,CPulpa.L,Lasso,0.352
CPulpa,L,CPulpa.L,Lasso,0.288
CPulpa,L,CPulpa.L,Lasso,0.318
CPulpa,L,CPulpa.L,Lasso,0.525
CPulpa,L,CPulpa.L,Lasso,0.496
CPulpa,L,CPulpa.L,Lasso,0.409
CPulpa,L,CPulpa.L,Lasso,0.459
CPulpa,L,CPulpa.L,Lasso,0.315
CPulpa,L,CPulpa.L,Lasso,0.476
CPulpa,L,CPulpa.L,Lasso,0.423
CPulpa,L,CPulpa.L,Lasso,0.418
CPulpa,L,CPulpa.L,Lasso,0.227
CPulpa,L,CPulpa.L,Lasso,0.536
CPulpa,L,CPulpa.L,Lasso,0.45
CPulpa,L,CPulpa.L,Lasso,0.44
CPulpa,L,CPulpa.L,Lasso,0.528
CPulpa,L,CPulpa.L,Lasso,0.537
CPulpa,L,CPulpa.L,Lasso,0.403
CPulpa,L,CPulpa.L,Lasso,0.317
CPulpa,L,CPulpa.L,Lasso,0.424
CPulpa,L,CPulpa.L,Lasso,0.421
CPulpa,L,CPulpa.L,Lasso,0.309
CPulpa,L,CPulpa.L,Lasso,0.494
CPulpa,L,CPulpa.L,Lasso,0.38
CPulpa,L,CPulpa.L,RR,0.383
CPulpa,L,CPulpa.L,RR,0.496
CPulpa,L,CPulpa.L,RR,0.311
CPulpa,L,CPulpa.L,RR,0.477
CPulpa,L,CPulpa.L,RR,0.396
CPulpa,L,CPulpa.L,RR,0.374
CPulpa,L,CPulpa.L,RR,0.487
CPulpa,L,CPulpa.L,RR,0.268
CPulpa,L,CPulpa.L,RR,0.272
CPulpa,L,CPulpa.L,RR,0.489
CPulpa,L,CPulpa.L,RR,0.325
CPulpa,L,CPulpa.L,RR,0.519
CPulpa,L,CPulpa.L,RR,0.413
CPulpa,L,CPulpa.L,RR,0.358
CPulpa,L,CPulpa.L,RR,0.434
CPulpa,L,CPulpa.L,RR,0.416
CPulpa,L,CPulpa.L,RR,0.444
CPulpa,L,CPulpa.L,RR,0.361
CPulpa,L,CPulpa.L,RR,0.346
CPulpa,L,CPulpa.L,RR,0.379
CPulpa,L,CPulpa.L,RR,0.415
CPulpa,L,CPulpa.L,RR,0.41
CPulpa,L,CPulpa.L,RR,0.424
CPulpa,L,CPulpa.L,RR,0.449
CPulpa,L,CPulpa.L,RR,0.321
CPulpa,L,CPulpa.L,SVM,0.298
CPulpa,L,CPulpa.L,SVM,0.451
CPulpa,L,CPulpa.L,SVM,0.382
CPulpa,L,CPulpa.L,SVM,0.398
CPulpa,L,CPulpa.L,SVM,0.445
CPulpa,L,CPulpa.L,SVM,0.507
CPulpa,L,CPulpa.L,SVM,0.476
CPulpa,L,CPulpa.L,SVM,0.366
CPulpa,L,CPulpa.L,SVM,0.46
CPulpa,L,CPulpa.L,SVM,0.326
CPulpa,L,CPulpa.L,SVM,0.303
CPulpa,L,CPulpa.L,SVM,0.489
CPulpa,L,CPulpa.L,SVM,0.471
CPulpa,L,CPulpa.L,SVM,0.422
CPulpa,L,CPulpa.L,SVM,0.285
CPulpa,L,CPulpa.L,SVM,0.55
CPulpa,L,CPulpa.L,SVM,0.411
CPulpa,L,CPulpa.L,SVM,0.303
CPulpa,L,CPulpa.L,SVM,0.375
CPulpa,L,CPulpa.L,SVM,0.427
CPulpa,L,CPulpa.L,SVM,0.561
CPulpa,L,CPulpa.L,SVM,0.479
CPulpa,L,CPulpa.L,SVM,0.473
CPulpa,L,CPulpa.L,SVM,0.419
CPulpa,L,CPulpa.L,SVM,0.357
CPulpa,L,CPulpa.L,RF,0.517
CPulpa,L,CPulpa.L,RF,0.479
CPulpa,L,CPulpa.L,RF,0.525
CPulpa,L,CPulpa.L,RF,0.432
CPulpa,L,CPulpa.L,RF,0.34
CPulpa,L,CPulpa.L,RF,0.382
CPulpa,L,CPulpa.L,RF,0.448
CPulpa,L,CPulpa.L,RF,0.298
CPulpa,L,CPulpa.L,RF,0.487
CPulpa,L,CPulpa.L,RF,0.547
CPulpa,L,CPulpa.L,RF,0.462
CPulpa,L,CPulpa.L,RF,0.484
CPulpa,L,CPulpa.L,RF,0.572
CPulpa,L,CPulpa.L,RF,0.374
CPulpa,L,CPulpa.L,RF,0.403
CPulpa,L,CPulpa.L,RF,0.479
CPulpa,L,CPulpa.L,RF,0.454
CPulpa,L,CPulpa.L,RF,0.468
CPulpa,L,CPulpa.L,RF,0.426
CPulpa,L,CPulpa.L,RF,0.454
CPulpa,L,CPulpa.L,RF,0.453
CPulpa,L,CPulpa.L,RF,0.275
CPulpa,L,CPulpa.L,RF,0.453
CPulpa,L,CPulpa.L,RF,0.577
CPulpa,L,CPulpa.L,RF,0.274
CSBrote,C,CSBrote.C,BA,0.294
CSBrote,C,CSBrote.C,BA,0.149
CSBrote,C,CSBrote.C,BA,0.368
CSBrote,C,CSBrote.C,BA,-0.009
CSBrote,C,CSBrote.C,BA,0.396
CSBrote,C,CSBrote.C,BA,0.264
CSBrote,C,CSBrote.C,BA,-0.007
CSBrote,C,CSBrote.C,BA,0.016
CSBrote,C,CSBrote.C,BA,0.284
CSBrote,C,CSBrote.C,BA,0.388
CSBrote,C,CSBrote.C,BA,0.365
CSBrote,C,CSBrote.C,BA,0.336
CSBrote,C,CSBrote.C,BA,-0.045
CSBrote,C,CSBrote.C,BA,0.318
CSBrote,C,CSBrote.C,BA,0.303
CSBrote,C,CSBrote.C,BA,0.047
CSBrote,C,CSBrote.C,BA,-0.019
CSBrote,C,CSBrote.C,BA,0.448
CSBrote,C,CSBrote.C,BA,0.033
CSBrote,C,CSBrote.C,BA,0.305
CSBrote,C,CSBrote.C,BA,0.214
CSBrote,C,CSBrote.C,BA,-0.072
CSBrote,C,CSBrote.C,BA,0.081
CSBrote,C,CSBrote.C,BA,0.366
CSBrote,C,CSBrote.C,BA,0.317
CSBrote,C,CSBrote.C,BB,-0.029
CSBrote,C,CSBrote.C,BB,0.404
CSBrote,C,CSBrote.C,BB,0.139
CSBrote,C,CSBrote.C,BB,0.392
CSBrote,C,CSBrote.C,BB,0.07
CSBrote,C,CSBrote.C,BB,0.12
CSBrote,C,CSBrote.C,BB,0.22
CSBrote,C,CSBrote.C,BB,0.115
CSBrote,C,CSBrote.C,BB,0.32
CSBrote,C,CSBrote.C,BB,0.347
CSBrote,C,CSBrote.C,BB,0.286
CSBrote,C,CSBrote.C,BB,0.425
CSBrote,C,CSBrote.C,BB,0.069
CSBrote,C,CSBrote.C,BB,-0.171
CSBrote,C,CSBrote.C,BB,0.276
CSBrote,C,CSBrote.C,BB,0.34
CSBrote,C,CSBrote.C,BB,0.313
CSBrote,C,CSBrote.C,BB,0.249
CSBrote,C,CSBrote.C,BB,-0.03
CSBrote,C,CSBrote.C,BB,0.269
CSBrote,C,CSBrote.C,BB,0.329
CSBrote,C,CSBrote.C,BB,0.2
CSBrote,C,CSBrote.C,BB,0.428
CSBrote,C,CSBrote.C,BB,0.039
CSBrote,C,CSBrote.C,BB,0.086
CSBrote,C,CSBrote.C,BC,-0.078
CSBrote,C,CSBrote.C,BC,0.305
CSBrote,C,CSBrote.C,BC,0.479
CSBrote,C,CSBrote.C,BC,0.003
CSBrote,C,CSBrote.C,BC,0.298
CSBrote,C,CSBrote.C,BC,0.429
CSBrote,C,CSBrote.C,BC,0.127
CSBrote,C,CSBrote.C,BC,0.367
CSBrote,C,CSBrote.C,BC,0.135
CSBrote,C,CSBrote.C,BC,0.298
CSBrote,C,CSBrote.C,BC,0.317
CSBrote,C,CSBrote.C,BC,0.011
CSBrote,C,CSBrote.C,BC,0.14
CSBrote,C,CSBrote.C,BC,0.293
CSBrote,C,CSBrote.C,BC,0.118
CSBrote,C,CSBrote.C,BC,0.271
CSBrote,C,CSBrote.C,BC,0.238
CSBrote,C,CSBrote.C,BC,0.047
CSBrote,C,CSBrote.C,BC,0.174
CSBrote,C,CSBrote.C,BC,0.499
CSBrote,C,CSBrote.C,BC,0.351
CSBrote,C,CSBrote.C,BC,0.238
CSBrote,C,CSBrote.C,BC,0.276
CSBrote,C,CSBrote.C,BC,0.384
CSBrote,C,CSBrote.C,BC,0.128
CSBrote,C,CSBrote.C,BL,0.382
CSBrote,C,CSBrote.C,BL,0.103
CSBrote,C,CSBrote.C,BL,0.064
CSBrote,C,CSBrote.C,BL,0.416
CSBrote,C,CSBrote.C,BL,0.376
CSBrote,C,CSBrote.C,BL,0.304
CSBrote,C,CSBrote.C,BL,-0.001
CSBrote,C,CSBrote.C,BL,0.18
CSBrote,C,CSBrote.C,BL,0.197
CSBrote,C,CSBrote.C,BL,0.459
CSBrote,C,CSBrote.C,BL,0.347
CSBrote,C,CSBrote.C,BL,0.264
CSBrote,C,CSBrote.C,BL,-0.086
CSBrote,C,CSBrote.C,BL,0.249
CSBrote,C,CSBrote.C,BL,0.25
CSBrote,C,CSBrote.C,BL,0.174
CSBrote,C,CSBrote.C,BL,-0.079
CSBrote,C,CSBrote.C,BL,0.397
CSBrote,C,CSBrote.C,BL,-0.007
CSBrote,C,CSBrote.C,BL,0.504
CSBrote,C,CSBrote.C,BL,0.377
CSBrote,C,CSBrote.C,BL,0.066
CSBrote,C,CSBrote.C,BL,0.223
CSBrote,C,CSBrote.C,BL,0.304
CSBrote,C,CSBrote.C,BL,0.275
CSBrote,C,CSBrote.C,BRR,0.25
CSBrote,C,CSBrote.C,BRR,0.017
CSBrote,C,CSBrote.C,BRR,0.007
CSBrote,C,CSBrote.C,BRR,0.321
CSBrote,C,CSBrote.C,BRR,0.404
CSBrote,C,CSBrote.C,BRR,0.302
CSBrote,C,CSBrote.C,BRR,-0.068
CSBrote,C,CSBrote.C,BRR,0.23
CSBrote,C,CSBrote.C,BRR,0.378
CSBrote,C,CSBrote.C,BRR,0.218
CSBrote,C,CSBrote.C,BRR,0.26
CSBrote,C,CSBrote.C,BRR,0.366
CSBrote,C,CSBrote.C,BRR,0.389
CSBrote,C,CSBrote.C,BRR,0.066
CSBrote,C,CSBrote.C,BRR,0.071
CSBrote,C,CSBrote.C,BRR,0.095
CSBrote,C,CSBrote.C,BRR,0.239
CSBrote,C,CSBrote.C,BRR,0.376
CSBrote,C,CSBrote.C,BRR,0.037
CSBrote,C,CSBrote.C,BRR,0.3
CSBrote,C,CSBrote.C,BRR,0.257
CSBrote,C,CSBrote.C,BRR,0.277
CSBrote,C,CSBrote.C,BRR,0.153
CSBrote,C,CSBrote.C,BRR,0.29
CSBrote,C,CSBrote.C,BRR,0.36
CSBrote,C,CSBrote.C,GBLUP,0.075
CSBrote,C,CSBrote.C,GBLUP,0.318
CSBrote,C,CSBrote.C,GBLUP,0.255
CSBrote,C,CSBrote.C,GBLUP,0.165
CSBrote,C,CSBrote.C,GBLUP,0.337
CSBrote,C,CSBrote.C,GBLUP,0.302
CSBrote,C,CSBrote.C,GBLUP,0.401
CSBrote,C,CSBrote.C,GBLUP,0.102
CSBrote,C,CSBrote.C,GBLUP,0.128
CSBrote,C,CSBrote.C,GBLUP,0.33
CSBrote,C,CSBrote.C,GBLUP,0.174
CSBrote,C,CSBrote.C,GBLUP,0.296
CSBrote,C,CSBrote.C,GBLUP,-0.026
CSBrote,C,CSBrote.C,GBLUP,0.422
CSBrote,C,CSBrote.C,GBLUP,0.299
CSBrote,C,CSBrote.C,GBLUP,0.054
CSBrote,C,CSBrote.C,GBLUP,0.158
CSBrote,C,CSBrote.C,GBLUP,0.291
CSBrote,C,CSBrote.C,GBLUP,0.272
CSBrote,C,CSBrote.C,GBLUP,0.421
CSBrote,C,CSBrote.C,GBLUP,0.223
CSBrote,C,CSBrote.C,GBLUP,0.241
CSBrote,C,CSBrote.C,GBLUP,0.35
CSBrote,C,CSBrote.C,GBLUP,0.204
CSBrote,C,CSBrote.C,GBLUP,0.357
CSBrote,C,CSBrote.C,EGBLUP,0.266
CSBrote,C,CSBrote.C,EGBLUP,-0.012
CSBrote,C,CSBrote.C,EGBLUP,0.253
CSBrote,C,CSBrote.C,EGBLUP,0.295
CSBrote,C,CSBrote.C,EGBLUP,0.432
CSBrote,C,CSBrote.C,EGBLUP,0.369
CSBrote,C,CSBrote.C,EGBLUP,0.419
CSBrote,C,CSBrote.C,EGBLUP,0.261
CSBrote,C,CSBrote.C,EGBLUP,0.363
CSBrote,C,CSBrote.C,EGBLUP,-0.075
CSBrote,C,CSBrote.C,EGBLUP,0.083
CSBrote,C,CSBrote.C,EGBLUP,0.304
CSBrote,C,CSBrote.C,EGBLUP,0.413
CSBrote,C,CSBrote.C,EGBLUP,0.004
CSBrote,C,CSBrote.C,EGBLUP,0.273
CSBrote,C,CSBrote.C,EGBLUP,0.476
CSBrote,C,CSBrote.C,EGBLUP,0.238
CSBrote,C,CSBrote.C,EGBLUP,0.285
CSBrote,C,CSBrote.C,EGBLUP,-0.005
CSBrote,C,CSBrote.C,EGBLUP,0.022
CSBrote,C,CSBrote.C,EGBLUP,0.005
CSBrote,C,CSBrote.C,EGBLUP,0.064
CSBrote,C,CSBrote.C,EGBLUP,0.361
CSBrote,C,CSBrote.C,EGBLUP,0.215
CSBrote,C,CSBrote.C,EGBLUP,0.385
CSBrote,C,CSBrote.C,RKHS,0.423
CSBrote,C,CSBrote.C,RKHS,-0.02
CSBrote,C,CSBrote.C,RKHS,0.304
CSBrote,C,CSBrote.C,RKHS,0.099
CSBrote,C,CSBrote.C,RKHS,0.372
CSBrote,C,CSBrote.C,RKHS,0.171
CSBrote,C,CSBrote.C,RKHS,0.055
CSBrote,C,CSBrote.C,RKHS,0.356
CSBrote,C,CSBrote.C,RKHS,0.29
CSBrote,C,CSBrote.C,RKHS,0.394
CSBrote,C,CSBrote.C,RKHS,0.529
CSBrote,C,CSBrote.C,RKHS,0.119
CSBrote,C,CSBrote.C,RKHS,0.219
CSBrote,C,CSBrote.C,RKHS,0.235
CSBrote,C,CSBrote.C,RKHS,0.055
CSBrote,C,CSBrote.C,RKHS,0.317
CSBrote,C,CSBrote.C,RKHS,-0.014
CSBrote,C,CSBrote.C,RKHS,0.265
CSBrote,C,CSBrote.C,RKHS,0.45
CSBrote,C,CSBrote.C,RKHS,0.364
CSBrote,C,CSBrote.C,RKHS,0.501
