,PREDICTED,ACTUAL
15062038,23.872,26
15062039,21.604,26
15062046,24.53,26
15062050,15.889,18
15062051,22.94,26
15062052,24.634,26
15062053,9.456,6
15062063,16.723,18
15062069,18.021,26
15062071,20.622,18
15062080,15.956,18
15062081,17.181,18
15062092,11.809,6
15062094,4.331,3
15062097,18.972,18
15062098,19.497,18
15062099,18.717,26
15062100,8.659,6
15062101,19.448,18
15062102,8.97,6
15062103,22.168,26
15062104,16.502,18
15062105,5.381,3
15062106,21.715,18
15062107,4.348,3
15062108,15.916,6
15062109,21.46,18
15062111,25.476,26
15062112,4.139,3
15062114,18.187,18
15062115,18.354,18
15062117,19.557,18
15062118,20.492,18
15062119,12.449,6
15062124,16.377,18
15062126,14.673,18
15062130,7.504,6
15062137,10.542,6
15062138,5.667,3
15062139,7.399,6
15062142,10.613,6
15062143,20.073,18
15062144,12.104,18
15062145,17.645,18
15062150,10.021,6
15062151,17.241,18
15062152,11.675,6
15062153,11.622,6
15062331,5.715,6
15062332,7.866,6
15062333,8.208,6
15062334,7.02,6
15062335,21.261,18
15062337,20.114,18
15062338,23.037,26
15062344,14.764,18
15062348,22.972,26
15062349,17.254,18
15062351,17.436,18
15062353,15.19,18
15062354,24.485,26
15062357,4.562,3
15062359,14.219,18
15062360,6.731,6
15062361,25.455,26
15062363,16.087,18
15062366,5.907,3
15062367,18.797,18
15062370,21.217,26
15062371,6.869,6
15062372,21.649,26
