,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15061420,88.407,88.839,88.375,88.447,88.473,88.446,88.11932,87.9,88.94,88.453,87.585,87.717
15061421,86.829,86.838,86.889,86.922,86.891,87.157,86.87423,86.809,86.935,87.02,84.411,84.666
15061422,89.466,89.227,89.229,89.004,89.169,89.047,89.31417,89.412,89.324,88.835,91.59,91.149
15061424,84.585,84.92,84.789,85.022,84.817,84.893,84.70104,84.752,84.834,85.168,84.319,84.029
15061425,84.275,84.224,84.344,84.451,84.335,84.286,84.34924,84.327,84.215,84.506,84.234,84
15061428,84.287,84.295,84.358,84.459,84.373,84.316,84.37629,84.332,84.215,84.537,84.32,84.01
15061430,84.361,84.275,84.42,84.512,84.431,84.351,84.39186,84.374,84.215,84.579,84.302,84
15061435,85.844,85.987,85.887,85.984,85.968,85.787,85.89535,85.981,86.493,86.125,84.409,84.633
15061436,88.871,89.02,89.026,89.039,88.968,89.11,88.41602,88.383,88.557,89.036,87.811,89.979
15061437,87.134,87.237,87.319,87.403,87.241,87.274,86.93597,87.069,87.492,87.38,85.649,88.208
15061439,87.178,87.233,87.344,87.433,87.28,87.21,86.90508,87.001,87.492,87.347,84.409,85.733
15061441,86.33,87.093,86.523,86.66,86.532,86.798,86.27072,86.314,86.98,86.894,84.41,84.229
15061442,91.271,90.567,90.997,90.706,90.969,90.665,90.93725,90.882,90.295,90.338,92.409,91.997
15061444,88.835,88.596,88.406,88.354,88.546,87.725,88.57447,88.268,88.48,87.918,91.591,90.403
15061445,86.327,87.088,86.515,86.658,86.512,86.793,86.32112,86.328,86.98,86.895,84.41,84.241
15061447,89.031,89.278,88.809,88.567,88.745,88.81,88.71032,88.738,89.253,88.511,91.591,90.316
15061449,86.999,87.49,87.003,87.022,87.017,87.031,87.09309,87.181,87.946,87.084,84.41,85.836
15061454,86.981,87.465,86.976,87.016,87.033,86.935,87.09883,87.144,87.917,87.092,84.411,85.422
15061458,84.427,84.255,84.49,84.565,84.479,84.398,84.41306,84.398,84.215,84.604,84.321,84
15061459,86.305,86.578,86.28,86.293,86.295,86.26,86.32,86.268,86.529,86.291,84.765,88.591
15061461,84.307,84.235,84.391,84.488,84.382,84.313,84.36321,84.36,84.215,84.563,84.267,84
15061463,88.165,88.604,88.197,88.103,88.21,88.315,88.38626,88.443,88.934,88.189,88.409,88.664
15061469,87.061,87.951,87.201,87.456,87.281,86.753,86.58704,86.622,87.86,87.091,84.77,86.32
15061470,90.254,90.041,90.19,90.114,90.182,90.101,90.28291,90.212,89.756,90.111,91.589,91.8
15061471,90.135,90.08,90.029,89.973,90.053,90.027,90.25506,90.18,89.756,90.001,91.589,91.293
15061475,86.826,86.794,86.845,86.867,86.853,87.075,86.86389,86.82,86.784,86.991,84.41,85.238
15061476,89.714,88.804,89.151,88.741,89.257,88.639,89.27813,89.25,88.549,88.498,91.59,91.376
15061478,90.756,90.44,90.562,90.396,90.59,90.251,90.76232,90.703,90.121,90.173,91.434,90.598
15061479,89.271,88.917,89.104,88.877,89.043,88.991,89.2335,89.301,89.233,88.775,88.41,89.028
