,PREDICTED,ACTUAL
15061557,5.737,4
15061560,6.16,7
15061561,5.456,4
15061564,5.098,4
15061565,6.095,7
15061568,5.421,4
15061571,6.066,7
15061576,5.307,4
15061579,5.472,4
15061580,5.514,4
15061583,6.163,7
15061584,4.966,4
15061585,5.286,4
15061588,4.689,4
15061600,5.449,7
15061601,5.53,7
15061602,5.928,7
15061603,5.401,7
15061604,5.667,7
15061605,5.689,7
15061608,5.309,4
15061609,5.407,7
15061612,5.869,7
15061613,6.163,7
15061619,5.496,7
15061621,6.083,4
15061622,5.823,7
15061623,5.761,7
15061626,5.637,7
15061628,5.64,7
15061629,5.904,7
15061630,5.891,7
15061631,5.872,4
15061632,6.156,7
15061638,5.74,7
15061640,6.243,7
15061641,5.388,7
15061642,5.729,4
15061645,6.221,7
15061646,5.765,7
15061648,6.123,4
15061650,5.126,4
15061651,5.355,4
15061654,6.147,4
15061656,5.68,5
15061658,6.17,7
15061661,6.161,7
15061662,5.371,4
15061666,5.847,4
15061667,5.443,5
15061668,5.195,7
15061669,5.139,7
15061670,5.37,4
15061671,6.106,7
15061676,5.524,7
15061677,5.494,7
15061678,5.5,4
15061679,5.69,5
15061680,5.392,5
15061682,5.738,4
15061683,5.524,7
15061684,5.769,7
15061685,5.431,7
15061686,5.537,4
15061687,5.923,7
15061688,5.534,7
15061689,5.498,7
15061690,5.506,4
15061702,6.222,7
15061704,5.744,4
15061707,6.172,7
15061709,5.158,5
15061710,5.891,7
15061712,5.384,4
15061713,5.743,4
15061714,6.032,7
15061718,5.386,7
15061719,5.766,7
15061720,6.077,7
15061721,6.073,7
15061722,5.604,4
15061723,6.09,7
15061724,5.621,7
15061725,6.042,7
15061726,5.705,4
15061731,5.492,7
15061733,5.49,7
15061734,5.502,7
15061735,6.024,4
15061736,5.338,4
15061738,5.495,4
15061740,5.514,4
15061742,5.458,4
15061744,5.743,7
15061747,5.773,7
15061753,5.502,7
15061754,4.927,4
15061756,5.833,7
15061758,5.938,7
15061759,5.996,7
15061760,5.371,7
15061762,5.98,7
15061763,5.679,7
15061764,5.638,7
15061765,5.633,4
15061767,5.908,4
15061768,5.357,7
15061771,5.47,4
15061772,5.907,7
15061776,4.677,7
15061777,5.666,7
15061778,5.482,7
15061784,5.496,7
15061788,6.109,7
15061789,4.683,4
15061790,5.666,4
15061797,5.486,7
15061798,5.176,7
15061799,5.684,7
15061800,5.297,4
15061801,4.881,4
15061808,4.873,4
15061811,5.745,4
15061813,4.68,4
15061815,6.157,7
15061826,5.162,4
15061905,5.317,7
15061907,5.816,7
15061908,5.923,5
15061909,5.759,5
15061910,6.157,7
15061911,5.063,7
15061912,6.198,7
15061915,5.076,7
15061917,5.723,7
15061918,5.3,4
15061927,5.035,4
15061928,6.375,7
15061929,6.409,7
15061932,5.065,4
15061933,5.531,4
15061934,5.361,4
15061935,5.061,4
15061939,5.51,7
15061941,5.144,4
15061942,5.291,4
15061944,5.77,7
15061945,5.731,7
15061946,5.98,7
15061948,5.524,7
15061949,5.552,4
15061951,5.742,4
15061952,5.344,4
15061953,5.393,4
15061954,5.721,4
15061957,5.906,7
15061960,5.288,4
15061961,5.43,7
15061962,5.065,4
15061963,5.483,4
15061965,5.741,4
15061967,5.549,7
15061968,5.691,7
15061969,4.858,4
15062036,5.496,5
15062038,5.724,5
15062039,5.309,7
15062046,6.18,7
15062050,6.098,7
15062051,5.735,7
15062052,5.72,7
15062053,5.347,7
15062063,5.524,4
15062069,6.114,7
15062071,5.769,7
15062080,5.759,7
15062081,5.581,5
15062092,5.518,4
15062094,5.417,7
15062097,5.737,7
15062098,5.734,4
15062099,5.068,4
15062100,5.378,4
15062101,5.417,4
15062102,5.165,4
15062103,5.17,4
15062104,5.17,4
15062105,5.421,4
15062106,5.52,7
15062107,5.347,4
15062108,5.488,4
15062109,5.726,4
15062111,5.923,7
15062112,5.42,4
15062114,5.49,7
15062115,5.512,4
15062117,5.727,7
15062118,5.726,4
15062119,5.175,4
15062124,5.636,7
15062126,5.472,7
15062130,6.04,7
15062137,5.488,4
15062138,5.474,4
15062139,6.022,4
15062142,5.183,4
15062143,5.43,4
15062144,5.424,7
15062145,6.175,7
15062150,5.132,4
15062151,5.002,4
15062152,5.486,4
15062153,5.473,4
15062331,5.345,5
15062332,5.299,5
15062333,5.402,4
15062334,5.326,4
15062335,6.229,7
15062337,5.722,7
15062338,5.724,7
15062344,6.374,7
15062348,5.75,4
15062349,5.179,7
15062351,5.96,7
15062353,5.135,4
15062354,5.738,4
15062357,5.407,4
15062359,5.194,4
15062360,4.885,4
15062361,5.92,7
15062363,5.326,7
15062366,5.165,4
15062367,5.475,4
15062370,5.178,4
15062371,5.31,7
15062372,5.904,7
