,PREDICTED,ACTUAL
15061365,163.459,318
15061367,162.563,41
15061368,221.195,318
15061369,220.438,318
15061370,209.317,318
15061376,208.622,318
15061377,220.824,41
15061378,234.935,318
15061380,229.315,41
15061382,232.07,318
15061384,180.255,318
15061385,180.053,41
15061386,220.965,318
15061388,204.847,41
15061389,197.821,41
15061390,197.059,41
15061391,197.817,316
15061392,245.143,318
15061404,197.876,347
15061405,230.207,41
15061406,191.611,318
15061410,176.009,41
15061411,180.266,41
15061414,197.137,41
15061415,228.163,318
15061417,197.055,344
15061418,197.608,41
15061419,179.862,41
15061420,202.005,318
15061421,222.945,318
15061422,165.829,41
15061424,186.725,318
15061425,207.984,318
15061428,207.851,41
15061430,207.856,41
15061434,228.039,318
15061436,128.351,41
15061437,223.335,318
15061438,197.059,336
15061439,223.429,41
15061441,186.546,318
15061442,180.866,41
15061443,127.769,41
15061444,172.864,41
15061445,186.341,41
15061447,164.522,41
15061449,189.501,318
15061454,188.569,41
15061458,208.282,318
15061459,197.069,318
15061461,208.618,318
15061463,172.763,41
15061469,166.278,41
15061470,193.505,41
15061471,194.805,318
15061475,221.045,344
15061476,190.757,41
15061478,180.11,41
15061479,161.905,41
15061480,186.685,318
15061481,209.628,344
15061484,201.735,41
15061485,128.587,41
15061486,213.702,318
15061489,197.463,41
15061490,196.87,41
15061491,197.911,318
15061492,196.847,41
15061494,232.988,41
15061495,230.003,318
15061498,203.352,318
15061499,210.138,318
15061501,233.984,318
15061503,163.75,318
15061504,229.82,318
15061505,243.407,318
15061508,180.919,41
15061509,201.781,41
15061511,201.296,41
15061514,220.259,318
15061515,203.877,318
15061517,191.762,318
15061518,160.996,41
15061520,167.565,41
15061522,168.251,41
15061523,177.221,41
15061524,234.4,318
15061525,180.047,318
15061526,187.715,41
15061528,229.09,344
15061530,180.535,41
15061533,180.576,318
15061536,180.38,318
15061537,203.771,41
15061538,180.231,41
15061539,180.057,318
15061540,211.052,41
15061543,162.524,41
15061544,179.476,41
15061546,179.243,318
15061548,235.637,318
15061549,227.371,41
15061551,128.073,41
15061553,235.335,318
15061555,222.259,318
15061556,125.565,41
15061557,219.843,41
15061560,232.825,318
15061561,198.203,41
15061564,161.508,41
15061565,224.885,318
15061568,187.753,41
15061571,230.453,318
15061576,194.444,41
15061579,186.47,41
15061580,190.736,41
15061583,229.495,318
15061584,162.563,41
15061585,193.518,41
15061588,128.648,41
15061600,181.386,318
15061601,191.847,318
15061602,215.688,318
15061603,180.068,318
15061604,238.393,318
15061605,209.665,318
15061608,194.263,41
15061609,179.739,318
15061612,217.95,318
15061613,229.572,318
15061619,197.528,318
15061621,234.27,41
15061622,223.849,318
15061623,221.11,318
15061626,203.351,318
15061628,201.994,318
15061629,211.626,318
15061630,221.52,318
15061631,220.883,41
15061632,229.701,318
15061638,220.226,318
15061640,232.91,318
15061641,210.458,318
15061642,219.866,41
15061645,230.637,318
15061646,203.35,318
15061648,230.073,41
15061650,173.669,41
15061651,180.428,41
15061654,229.072,41
15061656,242.789,344
15061658,230.343,318
15061661,230.168,318
15061662,188.177,41
15061666,214.723,41
15061667,201.917,344
15061668,176.671,318
15061669,180.06,318
15061670,209.826,41
15061671,229.554,318
15061676,191.385,318
15061677,196.779,318
15061678,197.596,41
15061679,210.027,344
15061680,210.733,344
15061682,219.645,41
15061683,190.528,318
15061684,212.411,318
15061685,200.628,318
15061686,192.263,41
15061687,218.449,318
15061688,192.439,318
15061689,197.583,318
15061690,197.986,41
15061702,231.111,318
15061704,220.565,41
15061707,231.257,318
15061709,181.643,344
15061710,221.291,318
15061712,188.514,41
15061713,220.124,41
15061714,227.698,318
15061718,189.084,318
15061719,203.19,318
15061720,229.786,318
15061721,233.162,318
15061722,199.271,41
15061723,233.869,318
15061724,200.914,318
15061725,227.906,318
15061726,207.375,41
15061731,197.137,318
15061733,196.746,318
15061734,197.652,318
15061735,226.649,41
15061736,185.273,41
15061738,196.966,41
15061740,208.419,41
15061742,207.768,41
15061744,204.367,318
15061747,203.787,318
15061753,197.688,318
15061754,155.476,41
15061756,212.53,318
15061758,220.078,318
15061759,223.399,318
15061760,186.645,318
15061762,228.462,318
15061763,209.151,318
15061764,201.775,318
15061765,201.597,41
15061767,220.644,41
15061768,180.843,318
15061771,194.816,41
15061772,221.163,318
15061776,127.953,318
15061777,208.713,318
15061778,196.541,318
15061784,197.224,318
15061788,233.256,318
15061789,128.47,41
15061790,208.647,41
15061797,196.884,322
15061798,162.732,318
15061799,210.57,318
15061800,195.299,41
15061801,154.722,41
15061808,153.929,41
15061811,220.084,41
15061813,128.345,41
15061815,229.19,318
15061826,162.04,41
15061905,163.737,318
15061907,222.855,336
15061908,230.996,344
15061909,256.892,344
15061910,229.911,318
15061911,152.272,318
15061912,235.636,318
15061915,153.512,318
15061917,208.164,318
15061918,194.136,41
15061927,168.404,41
15061928,256.809,318
15061929,243.697,318
15061932,152.635,41
15061933,192.342,41
15061934,186.505,41
15061935,152.997,41
15061939,197.682,324
15061941,180.519,41
15061942,183.811,41
15061944,208.888,318
15061945,208.823,318
15061946,228.604,318
15061948,191.583,318
15061949,200.77,41
15061951,208.472,41
15061952,185.502,41
15061953,178.847,41
15061954,208.14,41
15061957,212.137,318
15061960,193.964,41
15061961,180.746,318
15061962,153.046,41
15061963,197.12,41
15061965,210.1,41
15061967,190.611,318
15061968,210.03,318
15061969,153.656,41
15062036,186.578,52
15062038,208.354,344
15062039,163.993,318
15062046,235.152,318
15062050,220.042,318
15062051,209.041,318
15062052,208.013,318
15062053,167.449,318
15062063,191.599,41
15062069,234.42,318
15062071,203.543,318
15062080,206.403,318
15062081,220.126,344
15062092,191.51,41
15062094,180.382,318
15062097,219.807,318
15062098,208.857,41
15062099,165.898,41
15062100,182.88,41
15062101,199.508,41
15062102,179.635,41
15062103,178.874,41
15062104,175.77,41
15062105,180.3,41
15062106,198.239,347
15062107,180.693,41
15062108,197.031,41
15062109,208.318,41
15062111,229.35,318
15062112,180.496,41
15062114,186.454,318
15062115,187.996,41
15062117,208.456,318
15062118,207.917,41
15062119,175.412,41
15062124,201.247,318
15062126,182.402,318
15062130,230.103,318
15062137,197.454,41
15062138,189.036,41
15062139,227.547,41
15062142,176.013,41
15062143,200.617,41
15062144,180.577,318
15062145,231.821,318
15062150,177.101,41
15062151,161.113,41
15062152,197.03,41
15062153,196.352,41
15062331,197.855,344
15062332,194.243,344
15062333,188.517,41
15062334,194.795,41
15062335,243.726,318
15062337,208.428,318
15062338,208.089,318
15062344,256.497,318
15062348,209.88,41
15062349,175.719,318
15062351,227.753,318
15062353,180.309,41
15062354,208.744,41
15062357,180.172,41
15062359,176.633,41
15062360,155.199,41
15062361,228.957,318
15062363,164.962,318
15062366,164.933,41
15062367,185.969,41
15062370,176.412,41
15062371,193.857,318
15062372,218.339,318
