,PREDICTED,ACTUAL
15062108,33.123,30
15062109,36.854,30
15062111,33.737,27
15062112,30.424,27
15062114,33.239,29
15062117,36.842,41
15062118,36.843,42
15062122,37.309,50
15062124,31.403,27
15062126,32.604,27
15062130,35.799,42
15062136,39.409,42
15062137,33.112,30
15062138,30.986,27
15062139,37.831,43
15062142,40.595,43
15062145,35.25,30
15062146,29.386,27
15062149,37.84,31
15062150,32.551,27
15062151,34.734,31
15062152,33.183,33
15062153,33.123,32
15062331,35.561,27
15062332,35.634,42
15062333,33.517,30
15062334,35.664,41
15062335,38.019,41
15062337,36.873,43
15062338,36.843,30
15062346,36.253,42
15062347,34.992,37
15062348,36.847,33
15062349,35.988,42
15062350,34.833,30
15062351,33.086,37
15062353,36.5,41
15062354,36.834,42
15062356,29.346,27
15062357,30.369,27
15062358,33.146,37
15062360,37.457,37
15062361,33.76,30
15062363,36.455,41
15062366,37.254,43
15062367,33.216,33
15062368,36.824,32
15062369,37.814,30
15062370,35.956,27
