,BA,BB
15061421,312.153,310.997
15061422,317.489,318.203
15061424,311.149,310.687
15061425,323.751,323.705
15061428,323.93,323.704
15061430,323.915,323.688
15061435,313.701,313.473
15061436,321.247,320.591
15061437,310.956,312.556
15061439,310.906,312.602
15061441,310.22,311.938
15061442,310.108,311.146
15061444,315.37,314.072
15061445,310.21,311.924
15061447,317.292,317.726
15061449,315.078,316.137
15061454,315.254,316.296
15061458,323.867,323.634
15061459,299.246,299.358
15061461,323.951,323.706
15061463,315.134,314.698
15061469,312.887,312.969
15061470,319.178,318.956
15061471,319.287,319.055
15061475,312.243,310.8
15061476,316.525,317.492
15061478,310.726,311.765
15061479,317.605,317.55
15061480,310.255,311.94
15061481,311.662,311.199
15061484,313.388,314.207
15061485,321.031,320.375
15061486,317.857,316.779
15061489,299.229,299.36
15061490,299.256,299.367
15061491,299.282,299.366
15061492,299.298,299.389
15061493,313.235,312.287
15061494,315.604,316.054
15061495,313.108,312.235
15061496,313.224,312.288
15061499,311.609,311.043
15061500,321.072,320.316
15061501,321.027,322.279
15061503,317.015,317.235
15061504,316.056,317.077
15061505,319.733,321.084
15061507,310.055,310.638
15061508,310.067,310.626
15061509,313.717,314.019
15061511,313.772,314.01
15061515,313.322,312.339
15061516,320.942,322.247
15061517,310.748,310.339
15061518,317.603,317.375
15061521,317.337,314.782
15061522,315.987,314.7
15061524,315.651,316.187
15061525,310.223,311.198
15061526,311.091,310.736
15061528,313.556,312.757
15061529,313.748,314.114
15061530,310.119,310.688
15061533,310.295,310.815
15061534,312.987,313.847
15061535,313.644,312.277
15061536,310.498,310.918
15061540,311.343,310.826
15061542,311.84,311.223
15061543,323.018,323.321
15061544,310.842,312.321
15061546,311.033,312.226
15061548,310.851,309.857
15061549,315.244,315.98
15061550,311.388,311.203
15061553,316.184,316.224
15061555,312.262,311.491
15061556,321.107,320.261
15061560,316.598,316.25
15061561,310.864,313.766
15061564,318.075,318.718
15061565,321.541,322.539
15061566,310.69,311.896
15061568,316.777,317.718
15061571,311.934,311.603
15061575,313.244,313.96
15061576,319.207,318.981
15061577,313.719,312.155
15061578,313.829,312.201
15061579,310.192,311.943
15061580,310.944,310.483
15061583,316.084,317.146
15061584,319.068,317.169
15061585,319.223,318.939
15061586,319.256,319.264
15061588,321.111,320.382
15061600,317.006,316.753
15061602,314.446,313.711
15061603,310.873,312.045
15061604,323.592,322.615
15061605,321.576,319.233
15061608,319.041,318.892
15061609,310.754,311.752
15061610,310.772,310.348
15061612,313.457,313.486
15061613,316.149,317.218
15061619,299.209,299.334
15061621,321.015,322.484
15061622,312.595,311.903
15061623,312.212,310.731
15061624,310.702,311.696
15061628,313.664,313.979
15061631,312.916,313.842
15061632,315.973,317.136
15061637,312.144,310.644
15061638,312.189,310.709
15061639,315.934,314.934
15061640,315.289,314.278
15061642,311.995,310.464
15061645,315.336,314.046
15061646,313.341,312.341
15061647,312.268,310.732
15061648,317.79,316.421
15061649,320.419,320.569
15061650,318.51,317.126
15061651,310.279,311.235
15061653,323.806,323.612
15061654,316.135,317.103
15061655,324.459,325.798
15061658,316.588,317.805
15061659,319.399,319.331
15061661,316.046,317.103
15061662,314.997,316.133
15061665,323.311,323.206
15061668,323.027,323.173
15061670,315.937,315.024
15061671,317.846,316.627
15061673,316.508,315.768
15061677,299.361,299.694
15061678,299.111,299.331
15061679,313.712,313.463
15061680,315.87,315.033
15061682,312.148,310.665
15061683,310.783,310.295
15061684,315.831,316.135
15061686,310.83,310.363
15061687,311.216,309.22
15061688,310.844,310.381
15061689,299.202,299.267
15061704,312.233,310.724
15061706,321.378,321.942
15061709,319.086,319.186
15061712,315.157,316.196
15061713,312.184,310.742
15061714,322.716,322.159
15061717,312.852,311.974
15061718,315.321,316.238
15061720,323.936,322.716
15061723,321.155,322.265
15061724,314.256,313.752
15061725,322.73,322.183
15061726,325.542,324.384
15061729,311.223,310.749
15061730,311.433,311.144
15061733,299.487,299.505
15061734,299.237,299.344
15061735,322.873,322.241
15061736,311.231,310.698
15061737,311.278,310.716
15061738,299.333,299.419
15061740,313.813,316.015
15061742,311.577,310.974
15061744,320.541,321.374
15061747,313.34,312.343
15061751,319.216,319.002
15061752,313.746,315.976
15061753,299.58,299.541
15061754,322.383,321.497
15061755,311.303,311.992
15061756,311.523,312.26
15061757,313.519,313.374
15061758,311.153,311.608
15061759,310.902,312.575
15061760,311.247,310.684
15061762,313.399,312.278
15061765,313.668,314.005
15061766,311.676,311.046
15061767,313.72,313.455
15061769,320.109,319.115
15061771,299.465,299.482
15061772,313.943,314.115
15061773,314.401,314.674
15061777,313.668,313.469
15061778,299.328,299.395
15061784,299.228,299.371
15061785,312.721,310.936
15061788,315.519,316.112
15061790,313.566,313.381
15061795,313.069,313.813
15061797,299.276,299.373
15061798,317.712,317.499
15061800,317.091,318.747
15061801,326.233,326.166
15061808,326.15,326.193
15061811,312.119,310.711
15061813,320.941,320.241
15061815,315.995,317.096
15061826,317.578,317.005
15061905,322.906,323.346
15061906,309.847,309.096
15061908,315.195,316.26
15061909,314.453,314.861
15061910,316.033,317.11
15061911,323.198,323.071
15061912,321.142,320.536
15061915,323.132,323.026
15061917,323.825,323.601
15061918,319.308,319.109
15061926,316.028,317.072
15061927,315.193,317.634
15061928,314.99,315.228
15061929,316.678,317.496
15061930,318.995,318.891
15061933,310.908,310.399
15061934,311.412,311.189
15061935,323.232,323.092
15061937,313.549,311.93
15061939,299.025,299.32
15061941,318.769,319.102
15061942,313.757,313.496
15061944,318.732,319.808
15061945,323.811,323.596
15061946,313.206,312.143
15061948,310.788,310.36
15061949,312.804,313.575
15061951,323.852,323.661
15061952,311.38,311.099
15061953,310.626,311.656
15061958,313.599,313.866
15061960,309.647,309.174
15061961,310.871,311.805
15061962,323.183,323.01
15061963,299.268,299.355
15061965,313.369,312.893
15061966,315.238,314.332
15061967,316.389,317.631
15061968,313.61,313.409
15062036,317.272,314.924
15062038,323.889,323.629
15062039,323.063,323.544
15062046,321.159,320.522
15062050,321.715,320.482
15062051,323.857,323.602
15062067,326.176,326.164
15062069,315.471,316.086
15062071,313.48,312.372
15062080,312.463,313.431
15062092,310.871,310.39
15062094,310.77,311.793
15062097,312.161,310.652
15062099,312.845,312.945
15062100,321.164,320.618
15062101,313.485,314.043
15062102,320.853,319.181
15062103,299.439,300.054
15062105,310.895,311.834
15062106,299.189,299.352
15062107,310.227,311.231
15062108,299.352,299.391
15062109,323.784,323.586
15062111,315.035,316.031
15062112,310.715,311.74
15062114,310.373,311.97
15062117,323.796,323.625
15062118,323.892,323.677
15062122,317.783,316.222
15062124,313.553,314.452
15062126,311.688,312.718
15062130,311.863,311.712
15062136,320.377,321.923
15062137,299.065,299.311
15062138,310.85,311.151
15062139,322.947,322.302
15062142,323.003,323.155
15062145,310.998,312.071
15062146,313.051,313.991
15062149,322.878,322.229
15062150,316.266,318.881
15062151,312.739,311.966
15062152,299.518,299.536
15062153,299.379,299.414
15062331,318.971,319.051
15062332,318.859,318.924
15062333,311.864,311.358
15062334,319.421,319.081
15062335,319.757,321.128
15062337,323.925,323.667
15062338,323.828,323.724
15062346,310.354,308.439
15062347,313.859,314.139
15062348,323.841,323.599
15062349,313.902,312.253
15062350,312.808,313.612
15062351,313.354,312.251
15062353,319.032,319.245
15062354,323.861,323.633
15062356,312.888,313.835
15062357,310.735,311.723
15062358,299.134,299.296
15062360,325.896,325.948
15062361,315.08,316.02
15062363,322.859,323.365
15062366,317.28,318.055
15062367,310.237,311.945
15062368,323.941,323.66
15062369,322.802,322.272
15062370,313.733,312.074
