,PREDICTED,ACTUAL
15061486,6.653,7
15061489,10.594,4
15061490,10.576,4
15061491,10.572,7
15061492,10.563,4
15061493,6.154,7
15061494,6.669,4
15061495,6.206,7
15061496,6.172,7
15061499,6.423,7
15061500,5.365,4
15061501,6.83,7
15061503,5.935,7
15061504,5.897,7
15061505,10.621,7
15061507,5.785,4
15061508,5.785,4
15061509,5.804,4
15061511,5.779,4
15061515,5.863,7
15061516,6.802,5
15061517,5.639,7
15061518,5.694,4
15061521,5.95,7
15061522,6.39,4
15061524,6.658,4
15061525,5.747,7
15061526,5.967,7
15061528,6.048,7
15061529,5.79,7
15061530,5.775,4
15061533,5.717,7
15061534,6.665,7
15061535,5.995,7
15061536,5.709,7
15061540,6.533,7
15061542,6.471,7
15061543,5.288,4
15061544,5.714,4
15061546,5.719,7
15061548,7.231,7
15061549,6.579,4
15061550,6.005,7
15061553,6.041,7
15061555,6.079,7
15061556,5.304,4
15061560,6.017,7
15061561,8.119,4
15061564,5.925,4
15061565,5.757,7
15061566,5.825,4
15061568,6.381,4
15061571,6.977,7
15061575,6.614,7
15061576,5.419,4
15061577,6.117,4
15061578,6.074,4
15061579,6.325,4
15061580,5.598,4
15061583,5.854,7
15061584,5.758,4
15061585,5.398,4
15061586,5.396,5
15061588,5.344,4
15061600,5.999,7
15061602,6.021,7
15061603,5.811,7
15061604,6.13,7
15061605,5.739,7
15061608,5.42,4
15061609,5.811,7
15061610,5.643,4
15061612,6.886,7
15061613,5.897,7
15061619,10.575,7
15061621,6.81,4
15061622,6.472,7
15061623,6.122,7
15061624,5.776,4
15061628,5.796,7
15061631,6.673,4
15061632,5.956,7
15061637,6.118,7
15061638,6.111,7
15061639,7.694,7
15061640,7.078,7
15061642,6.095,4
15061645,6.944,7
15061646,5.86,7
15061647,6.122,4
15061648,7.609,7
15061649,5.898,7
15061650,6.166,4
15061651,5.742,4
15061653,6.279,7
15061654,5.931,4
15061655,5.436,4
15061658,5.938,7
15061659,5.448,7
15061661,5.884,7
15061662,5.586,4
15061665,5.834,4
15061668,5.917,7
15061670,7.699,4
15061671,7.6,7
15061673,6.354,7
15061677,10.519,7
15061678,10.615,7
15061679,6.587,7
15061680,7.691,5
15061682,6.1,4
15061683,5.545,7
15061684,6.752,7
15061686,5.627,4
15061687,6.104,7
15061688,5.602,7
15061689,10.576,7
15061704,6.12,4
15061706,6.283,7
15061709,6.484,5
15061712,5.578,4
15061713,6.11,4
15061714,6.684,7
15061717,6.441,4
15061718,5.608,7
15061720,6.504,7
15061723,6.813,7
15061724,6.303,7
15061725,6.702,7
15061726,5.877,4
15061729,6.003,7
15061730,5.972,7
15061733,10.549,7
15061734,10.565,7
15061735,6.654,4
15061736,5.959,4
15061737,6.045,7
15061738,10.561,4
15061740,6.872,4
15061742,6.399,7
15061744,6.434,7
15061747,5.85,7
15061751,5.426,4
15061752,6.829,7
15061753,10.537,7
15061754,5.566,4
15061755,6.938,7
15061756,6.881,7
15061757,6.576,7
15061758,6.258,7
15061759,6.098,7
15061760,6.017,7
15061762,6.152,7
15061765,5.83,4
15061766,6.401,7
15061767,7.029,4
15061769,7.356,7
15061771,10.492,4
15061772,6.974,7
15061773,6.798,7
15061777,6.601,7
15061778,10.553,7
15061784,10.59,7
15061785,7.395,7
15061788,6.651,4
15061790,6.551,4
15061795,6.679,7
15061797,10.566,58
15061798,5.891,7
15061800,6.554,4
15061801,5.407,4
15061808,5.364,4
15061811,6.161,4
15061813,5.334,4
15061815,5.917,7
15061826,5.893,4
15061905,5.46,7
15061906,7.382,7
15061908,6.678,5
15061909,6.024,5
15061910,5.904,7
15061911,5.408,7
15061912,7.083,7
15061915,5.419,7
15061917,6.289,7
15061918,5.432,4
15061926,5.886,4
15061927,6.428,4
15061928,7.928,7
15061929,7.156,7
15061930,5.45,7
15061933,5.638,4
15061934,5.995,4
15061935,5.445,4
15061937,8.652,4
15061939,10.614,33
15061941,6.525,4
15061942,6.674,4
15061944,7.582,7
15061945,6.29,7
15061946,6.162,7
15061948,5.63,7
15061949,7.158,4
15061951,6.26,4
15061952,5.965,4
15061953,5.771,4
15061958,7.958,4
15061960,7.475,4
15061961,5.793,7
15061962,5.4,4
15061963,10.533,7
15061965,6.243,4
15061966,6.134,7
15061967,6.779,7
15061968,6.573,7
15062036,5.998,5
15062038,6.269,5
15062039,5.363,7
15062046,7.001,7
15062050,6.316,7
15062051,6.286,7
15062067,5.33,4
15062069,6.656,7
15062071,5.835,7
15062080,7.953,7
15062092,5.6,4
15062094,5.81,7
15062097,6.127,7
15062099,5.616,4
15062100,6.315,4
15062101,6.596,7
15062102,6.429,4
15062103,9.77,4
15062105,5.799,4
15062106,10.62,41
15062107,5.765,4
15062108,10.548,4
15062109,6.305,4
15062111,6.632,7
15062112,5.824,4
15062114,6.307,7
15062117,6.297,7
15062118,6.273,4
15062122,6.739,7
15062124,5.782,7
15062126,5.814,7
15062130,6.946,7
15062136,11.218,53
15062137,10.579,4
15062138,5.898,4
15062139,6.667,7
15062142,5.882,4
15062145,7.264,7
15062146,6.732,7
15062149,6.666,7
15062150,6.641,4
15062151,5.071,4
15062152,10.553,4
15062153,10.566,4
15062331,5.446,5
15062332,5.432,5
15062333,6.542,4
15062334,5.399,4
15062335,10.619,7
15062337,6.273,7
15062338,6.293,7
15062346,6.346,7
15062347,7.016,4
15062348,6.305,4
15062349,6.085,7
15062350,7.118,7
15062351,6.198,7
15062353,6.485,4
15062354,6.278,4
15062356,6.706,7
15062357,5.822,4
15062358,10.59,4
15062360,5.371,4
15062361,6.628,7
15062363,5.506,7
15062366,5.762,4
15062367,6.361,4
15062368,6.277,7
15062369,6.69,7
15062370,6.088,4
