,BA,BB
15061640,94.198,93.939
15061642,94.984,95.017
15061645,94.324,93.977
15061646,95.036,94.961
15061647,95.013,95.068
15061648,93.365,92.992
15061649,94.972,95.16
15061650,94.244,94.534
15061651,94.606,94.876
15061653,94.306,94.048
15061654,95.343,95.373
15061655,94.984,94.538
15061658,95.358,95.399
15061659,94.812,94.603
15061661,95.412,95.428
15061662,95.285,94.771
15061665,94.5,95.215
15061668,94.418,95.155
15061670,91.791,91.138
15061671,93.384,92.997
15061673,94.075,93.382
15061677,87.507,87.791
15061678,87.405,87.722
15061679,93.631,93.194
15061680,91.802,91.143
15061682,95.007,95.05
15061683,94.75,94.601
15061684,93.603,94.052
15061686,94.705,94.492
15061687,94.529,95.723
15061688,94.722,94.489
15061689,87.448,87.735
15061704,94.999,95.038
15061706,94.691,94.274
15061709,93.495,92.736
15061712,95.319,94.791
15061713,95.015,95.043
15061714,95.06,94.687
15061717,94.41,93.567
15061718,95.281,94.782
15061720,95.391,95.128
15061723,94.174,94.914
15061724,94.602,94.692
15061725,95.057,94.72
15061726,95.474,95.268
15061729,94.867,95.066
15061730,94.913,95.054
15061733,87.508,87.733
15061734,87.459,87.751
15061735,95.083,94.719
15061736,94.92,95.045
15061737,94.807,95
15061738,87.486,87.747
15061740,94.212,94.376
15061742,95.082,95.469
15061744,94.279,94.127
15061747,95.059,94.997
15061751,94.824,94.576
15061752,94.282,94.387
15061753,87.558,87.769
15061754,94.415,94.98
15061755,93.367,93.751
15061756,93.459,93.839
15061757,93.603,93.163
15061758,94.864,94.511
15061759,95.231,94.636
15061760,94.876,95.046
15061762,95.714,95.574
15061765,94.839,94.366
15061766,95.059,95.447
15061767,93.26,93.148
15061769,93.34,93.35
15061771,87.573,87.756
15061772,93.349,93.21
15061773,94.62,94.296
15061777,93.604,93.143
15061778,87.486,87.747
15061784,87.444,87.723
15061785,93.28,92.638
15061788,94.279,94.764
15061790,93.612,93.179
15061795,94.454,94.363
15061797,87.467,87.742
15061798,94.36,94.218
15061800,94.229,94.588
15061801,94.928,94.606
15061808,95.021,94.791
15061811,94.963,95.016
15061813,94.213,94.081
15061815,95.348,95.409
15061826,94.327,94.21
15061905,94.514,94.402
15061906,92.322,92.362
15061908,94.215,93.933
15061909,94.849,94.922
15061910,95.398,95.445
15061911,94.465,94.468
15061912,93.978,93.258
15061915,94.435,94.438
15061917,94.277,94.041
15061918,94.791,94.572
15061926,95.399,95.419
15061927,93.811,94.103
15061928,93.07,94.11
15061929,94.089,94.214
15061930,94.79,94.574
15061933,94.689,94.49
15061934,94.88,95.052
15061935,94.414,94.264
15061937,91.953,91.766
15061939,87.372,87.717
15061941,93.418,92.698
15061942,93.596,93.458
15061944,93.058,93.21
15061945,94.292,94.05
15061946,95.663,95.539
15061948,94.682,94.459
15061949,93.552,92.904
15061951,94.319,94.076
15061952,94.915,95.056
15061953,94.476,94.618
15061958,92.434,92.724
15061960,92.197,92.261
15061961,94.504,94.608
15061962,94.468,94.435
15061963,87.504,87.75
15061965,94.57,94.145
15061966,95.208,95.735
15061967,93.524,93.56
15061968,93.597,93.155
15062036,94.532,94.93
15062038,94.315,94.054
15062039,94.623,94.448
15062046,94.07,93.28
15062050,94.84,95.067
15062051,94.302,94.05
15062067,95.039,94.823
15062069,94.218,94.723
15062071,95.065,94.982
15062080,91.91,91.721
15062092,94.711,94.464
15062094,94.476,94.608
15062097,94.988,95.015
15062099,94.713,94.792
15062100,94.101,94.139
15062101,94.207,94.516
15062102,93.813,94.975
15062103,88.081,89.364
15062105,94.482,94.622
15062106,87.405,87.707
15062107,94.589,94.877
15062108,87.495,87.745
15062109,94.262,94.04
15062111,94.243,94.368
15062112,94.444,94.595
15062114,93.985,93.934
15062117,94.278,94.039
15062118,94.301,94.052
15062122,94.667,95.238
15062124,94.872,94.393
15062126,94.502,94.606
15062130,93.733,93.353
15062136,89.114,90.133
15062137,87.427,87.717
15062138,94.502,94.574
15062139,95.083,94.729
15062142,94.419,95.164
15062145,93.408,93.426
15062146,94.377,94.31
15062149,95.102,94.749
15062150,93.691,93.53
15062151,95.633,94.827
15062152,87.52,87.738
15062153,87.475,87.725
15062331,94.749,94.549
15062332,94.763,94.543
15062333,93.889,94.263
15062334,94.853,94.593
15062335,89.743,90.485
15062337,94.292,94.031
15062338,94.283,94.045
15062346,94.681,94.732
15062347,93.285,93.195
15062348,94.295,94.079
15062349,93.958,94.136
15062350,93.598,92.935
15062351,95.642,95.521
15062353,93.484,92.724
15062354,94.316,94.058
15062356,94.406,94.322
15062357,94.452,94.604
15062358,87.444,87.724
15062360,95.004,94.656
15062361,94.247,94.376
15062363,94.451,94.345
15062366,94.45,94.275
15062367,93.924,93.904
15062368,94.324,94.057
15062369,95.047,94.772
15062370,93.963,94.137
